agent,prompt_category,domain,loss,loss_function,mae,rmse,r2,ece_10bin,aic,bic,loocv_rmse,loocv_mae,loocv_r2,loocv_consistency,loocv_calibration,loocv_bias,loocv_n_folds,num_rows,model,params_tying,lr,optimizer,version,experiment,graph_type,temperature,included_domains,seed_used,restart_index,run_timestamp,init_pC1,fit_pC1,init_pC2,fit_pC2,init_w0,fit_w0,init_w1,fit_w1,init_w2,fit_w2,init_b,fit_b,init_m1,fit_m1,init_m2,fit_m2,rmse_task,r2_task
humans,numeric,sociology,0.0120386183261871,huber,0.0878943353891372,0.1081092357635498,0.7473376685544082,0.0326278254389762,-349.9381012683583,-342.7920213643367,0.0680424364937605,0.0613863276712822,0.8968413217817859,0.0293511829240561,0.043654516248992,-0.0166312831820863,11.0,80,logistic,3,0.1,lbfgs,2,rw17_indep_causes,collider,0.0,sociology,3,3,2025-08-19T18:37:07.131345+00:00,0.5055516958236694,0.5355109572410583,0.5055516958236694,0.5355109572410583,0.0455659590661525,-0.8162968754768372,0.5204474329948425,1.547258377075195,0.5204474329948425,1.547258377075195,,,,,,,,
humans,numeric,weather,0.0207213554531335,huber,0.0901707112789154,0.1100884154438972,0.8299707180806006,0.020191653817892,-347.0354374402936,-339.889357536272,0.0745067685510711,0.0629826106176232,0.920849060630094,0.0398051418752871,0.0211652133771867,-0.0115219105102799,11.0,80,logistic,3,0.1,lbfgs,2,rw17_indep_causes,collider,0.0,weather,3,3,2025-08-19T18:37:10.772151+00:00,0.5055516958236694,0.5196864604949951,0.5055516958236694,0.5196864604949951,0.0455659590661525,-1.4101827144622805,0.5204474329948425,2.3530521392822266,0.5204474329948425,2.3530521392822266,,,,,,,,
gpt-4o,numeric,economy,0.053899060934782,huber,0.1176833286881446,0.1500541865825653,0.8498525215673967,0.0851123016327619,-297.4814120177182,-290.33533211369655,0.1564913741202809,0.1212289468808607,0.8387354791259591,0.0989600556396931,0.088772104545073,0.0081661262295462,11.0,80,logistic,3,0.1,lbfgs,2,rw17_indep_causes,collider,0.0,economy,3,3,2025-08-19T18:37:15.507443+00:00,0.5055516958236694,0.444522351026535,0.5055516958236694,0.444522351026535,0.0455659590661525,-1.347076177597046,0.5204474329948425,3.0,0.5204474329948425,3.0,,,,,,,,
gpt-4o,numeric,sociology,0.0544564202427864,huber,0.1418422907590866,0.177580326795578,0.7841470075801095,0.071824026107788,-270.5331546970125,-263.38707479299086,0.1500046915977457,0.1250423328443007,0.8387312358256949,0.0828602588590569,0.0755860561674291,-0.0032061257145621,11.0,80,logistic,3,0.1,lbfgs,2,rw17_indep_causes,collider,0.0,sociology,3,3,2025-08-19T18:37:28.973002+00:00,0.5055516958236694,0.4156178832054138,0.5055516958236694,0.4156178832054138,0.0455659590661525,-1.580547332763672,0.5204474329948425,2.999999523162842,0.5204474329948425,2.999999523162842,,,,,,,,
gpt-4o,numeric,weather,0.0586803928017616,huber,0.1296117454767227,0.162566676735878,0.8315351443418352,0.0919781118631363,-284.66672612828484,-277.5206462242632,0.1716313173680102,0.1406687491319396,0.8135534109670202,0.098334185912805,0.1148248199712146,0.008993348614736,11.0,80,logistic,3,0.1,lbfgs,2,rw17_indep_causes,collider,0.0,weather,3,3,2025-08-19T18:37:42.138400+00:00,0.5055516958236694,0.4144515097141266,0.5055516958236694,0.4144515097141266,0.0455659590661525,-1.3583414554595947,0.5204474329948425,2.999995708465576,0.5204474329948425,2.999995708465576,,,,,,,,
gpt-4o,numeric-conf,economy,0.0438987389206886,huber,0.105127140879631,0.1441749483346939,0.809077248289329,0.0612468384206295,-301.8764445615075,-292.348338022812,0.0904305346105058,0.0753388776697895,0.9241853630641564,0.0500173480044512,0.0310440265996889,0.0067345344884829,11.0,80,logistic,4,0.1,lbfgs,2,rw17_indep_causes,collider,0.0,economy,3,3,2025-08-19T18:37:55.112812+00:00,0.5055516958236694,0.4621999859809875,0.5055516958236694,0.4621999859809875,0.0455659590661525,-1.723134994506836,0.5204474329948425,2.9999961853027344,-0.0582337826490402,3.0,,,,,,,,
gpt-4o,numeric-conf,sociology,0.0364510640501976,huber,0.1122146621346473,0.1600254774093628,0.717115123192157,0.0545809082686901,-285.1875627829049,-275.65945624420937,0.0968011199897302,0.0806337528608062,0.8908668445808141,0.0535598238500518,0.0433563764799724,0.0170916547829454,11.0,80,logistic,4,0.1,lbfgs,2,rw17_indep_causes,collider,0.0,sociology,3,3,2025-08-19T18:38:09.057907+00:00,0.5055516958236694,0.4493806660175323,0.5055516958236694,0.4493806660175323,0.0455659590661525,-1.9103882312774656,0.5204474329948425,2.502258777618408,-0.0582337826490402,2.9999868869781494,,,,,,,,
gpt-4o,numeric-conf,weather,0.0557628385722637,huber,0.0920794606208801,0.1153694316744804,0.9020190054758938,0.0897394433617591,-337.5385340206509,-328.0104274819554,0.1377874140320434,0.1099851883270523,0.8694848407163032,0.0829977699357071,0.0878271941434253,0.0249084823510863,11.0,80,logistic,4,0.1,lbfgs,2,rw17_indep_causes,collider,0.0,weather,3,3,2025-08-19T18:38:22.646623+00:00,0.5055516958236694,0.4569952189922333,0.5055516958236694,0.4569952189922333,0.0455659590661525,-1.405842423439026,0.5204474329948425,2.999999523162842,-0.0582337826490402,3.0,,,,,,,,
gpt-4o,CoT,economy,0.0301907006651163,huber,0.0828951224684715,0.1028958186507225,0.8628305890251405,0.045399023592472,-355.8461256895328,-346.3180191508373,0.0906093866961264,0.0800706690685315,0.899991801529759,0.0424116600991505,0.0421241392466155,0.0069478018040006,11.0,80,logistic,4,0.1,lbfgs,2,rw17_indep_causes,collider,0.0,economy,3,3,2025-08-19T18:38:36.781863+00:00,0.5055516958236694,0.4485473930835724,0.5055516958236694,0.4485473930835724,0.0455659590661525,-1.4924696683883667,0.5204474329948425,2.514955520629883,-0.0582337826490402,2.99999475479126,,,,,,,,
gpt-4o,CoT,sociology,0.0292807817459106,huber,0.0810027569532394,0.1029805019497871,0.8569280533239025,0.0475007645785808,-355.71449361207766,-346.18638707338215,0.1086267869565225,0.1019550567323511,0.8549425542562935,0.0374825993122247,0.0334883164275776,0.0127651344646107,11.0,80,logistic,4,0.1,lbfgs,2,rw17_indep_causes,collider,0.0,sociology,3,3,2025-08-19T18:38:51.758681+00:00,0.5055516958236694,0.4322744905948639,0.5055516958236694,0.4322744905948639,0.0455659590661525,-1.6950438022613523,0.5204474329948425,2.6673166751861572,-0.0582337826490402,2.999960422515869,,,,,,,,
gpt-4o,CoT,weather,0.0402544662356376,huber,0.0725224316120147,0.0909521356225013,0.9175960826763214,0.0494565643370151,-375.5875028766091,-366.0593963379136,0.0999312429193312,0.0884347376498309,0.908508620897244,0.0465354755880711,0.0326961742206053,0.0046358452601866,11.0,80,logistic,4,0.1,lbfgs,2,rw17_indep_causes,collider,0.0,weather,1,1,2025-08-19T18:39:06.221817+00:00,0.4715025722980499,0.4378378987312317,0.4715025722980499,0.4378378987312317,-0.0642904788255691,-1.3348348140716553,-0.0555315837264061,2.99999475479126,0.9048545360565186,3.0,,,,,,,,
humans,numeric,economy,0.0135152889415621,huber,0.0856166556477546,0.0995582193136215,0.7606291807073178,0.0434978380799293,-361.1220308723797,-351.5939243336842,0.1099745347166952,0.0839795187567219,0.7001847778323168,0.0710059062018293,0.029548224120429,-0.0212437810139222,11.0,80,logistic,4,0.1,lbfgs,2,rw17_indep_causes,collider,0.0,economy,3,3,2025-08-19T18:39:20.327563+00:00,0.5055516958236694,0.5455291271209717,0.5055516958236694,0.5455291271209717,0.0455659590661525,-0.7609415054321289,0.5204474329948425,1.4658823013305664,-0.0582337826490402,1.4048385620117188,,,,,,,,
humans,numeric,sociology,0.0158672984689474,huber,0.0855909213423729,0.1068631038069725,0.7531287798264426,0.0244757637381553,-349.7930703972563,-340.2649638585608,0.0672901625270534,0.061067440383362,0.899109747230276,0.0282618771128491,0.0373541251276478,-0.022492016897057,11.0,80,logistic,4,0.1,lbfgs,2,rw17_indep_causes,collider,0.0,sociology,3,3,2025-08-19T18:39:24.969702+00:00,0.5055516958236694,0.5287009477615356,0.5055516958236694,0.5287009477615356,0.0455659590661525,-1.000154733657837,0.5204474329948425,1.4718787670135498,-0.0582337826490402,1.8590221405029297,,,,,,,,
humans,numeric,weather,0.0250606890767812,huber,0.0902940481901168,0.1100718006491661,0.8300220201840119,0.0196493528783321,-345.05957909116955,-335.53147255247404,0.1003757972987631,0.0818707664627017,0.8563443757998065,0.0580730426460689,0.0351815700350385,-0.0240845017541538,11.0,80,logistic,4,0.1,lbfgs,2,rw17_indep_causes,collider,0.0,weather,3,3,2025-08-19T18:39:29.991892+00:00,0.5055516958236694,0.5205680727958679,0.5055516958236694,0.5205680727958679,0.0455659590661525,-1.390458345413208,0.5204474329948425,2.3630335330963135,-0.0582337826490402,2.317988395690918,,,,,,,,
gpt-4o,numeric,economy,0.063179612159729,huber,0.1176841706037521,0.1500542014837265,0.8498524917573131,0.0851134266704321,-295.4813961346247,-285.95328959592916,0.1564968142192385,0.1212360042739998,0.8387242668760122,0.0989600127750879,0.0887762087989937,0.0081729777157306,11.0,80,logistic,4,0.1,lbfgs,2,rw17_indep_causes,collider,0.0,economy,3,3,2025-08-19T18:39:36.538865+00:00,0.5055516958236694,0.4445147216320038,0.5055516958236694,0.4445147216320038,0.0455659590661525,-1.3470381498336792,0.5204474329948425,2.9999990463256836,-0.0582337826490402,3.0,,,,,,,,
gpt-4o,numeric,sociology,0.0627407357096672,huber,0.1418419033288955,0.1775803565979004,0.7841469463817576,0.0718245062977075,-268.5331320155227,-259.0050254768272,0.1500054077338089,0.1250425522977655,0.8387296959984755,0.0828612241295458,0.0755866901441053,-0.0032060227610848,11.0,80,logistic,4,0.1,lbfgs,2,rw17_indep_causes,collider,0.0,sociology,1,1,2025-08-19T18:39:51.368374+00:00,0.4715025722980499,0.4156199991703033,0.4715025722980499,0.4156199991703033,-0.0642904788255691,-1.580530285835266,-0.0555315837264061,2.9999985694885254,0.9048545360565186,3.0,,,,,,,,
gpt-4o,numeric,weather,0.067331813275814,huber,0.1296120584011078,0.1625665575265884,0.8315354103067799,0.0919780101627111,-282.666852428885,-273.1387458901895,0.1716308559404006,0.1406695791943506,0.8135544134820574,0.0983321931013381,0.114826598289338,0.0089981180023063,11.0,80,logistic,4,0.1,lbfgs,2,rw17_indep_causes,collider,0.0,weather,1,1,2025-08-19T18:40:04.931874+00:00,0.4715025722980499,0.4144504964351654,0.4715025722980499,0.4144504964351654,-0.0642904788255691,-1.3583695888519287,-0.0555315837264061,2.999999523162842,0.9048545360565186,3.0,,,,,,,,
gpt-4o,numeric-conf,economy,0.0438984036445617,huber,0.0943671911954879,0.1380521655082702,0.8249490362714588,0.0470176290720701,-306.8197847295098,-294.90965155614043,0.0888430203831601,0.0769512625580484,0.926823860762486,0.0444025389085456,0.0385996759615161,4.012544046744731e-06,11.0,80,logistic,5,0.1,lbfgs,2,rw17_indep_causes,collider,0.0,economy,3,3,2025-08-19T18:40:19.361967+00:00,0.5055516958236694,0.4742601811885834,0.5004981160163879,0.8993299603462219,0.0455659590661525,-1.785237193107605,0.5204474329948425,2.999998092651367,-0.0582337826490402,3.0,,,,,,,,
gpt-4o,numeric-conf,sociology,0.0364507958292961,huber,0.1048066467046737,0.1563825756311416,0.7298479994237395,0.0420421786606311,-286.8719830594785,-274.9618498861091,0.1008853945978828,0.0840800176967274,0.8814633792674117,0.0557531475998309,0.0394328615882179,0.0072151075709949,11.0,80,logistic,5,0.1,lbfgs,2,rw17_indep_causes,collider,0.0,sociology,3,3,2025-08-19T18:40:36.072973+00:00,0.5055516958236694,0.460691750049591,0.5004981160163879,0.8165940642356873,0.0455659590661525,-1.9448111057281496,0.5204474329948425,2.4702835083007812,-0.0582337826490402,2.99999737739563,,,,,,,,
gpt-4o,numeric-conf,weather,0.0557623878121376,huber,0.0732929706573486,0.1005228832364082,0.9256141732628956,0.0720448046922683,-357.57918230780933,-345.66904913443994,0.1206394893404239,0.0911962359466336,0.8999491369654707,0.0789755211282849,0.0811275375837629,0.0139684375714172,11.0,80,logistic,5,0.1,lbfgs,2,rw17_indep_causes,collider,0.0,weather,3,3,2025-08-19T18:40:53.034243+00:00,0.5055516958236694,0.4743745028972626,0.5004981160163879,0.9999996423721312,0.0455659590661525,-1.5131059885025024,0.5204474329948425,3.0,-0.0582337826490402,3.0,,,,,,,,
gpt-4o,CoT,economy,0.0301904082298278,huber,0.0724836587905883,0.0983887612819671,0.8745840331913193,0.0483364842832088,-361.0125889887005,-349.1024558153311,0.100140827847061,0.0876677381044084,0.8778449074657323,0.048399928693662,0.0646246843039989,0.0030372643335299,11.0,80,logistic,5,0.1,lbfgs,2,rw17_indep_causes,collider,0.0,economy,3,3,2025-08-19T18:41:09.042987+00:00,0.5055516958236694,0.4599471986293793,0.5004981160163879,0.8228102326393127,0.0455659590661525,-1.5294663906097412,0.5204474329948425,2.4942781925201416,-0.0582337826490402,2.9999964237213135,,,,,,,,
gpt-4o,CoT,sociology,0.0292804576456546,huber,0.0700399950146675,0.0965342596173286,0.8742791304397473,0.0542479045689106,-364.0571735158476,-352.1470403424782,0.1073587803095038,0.0931287363848902,0.8583093162797868,0.0534129775325989,0.0418461782688444,0.0040448899296197,11.0,80,logistic,5,0.1,lbfgs,2,rw17_indep_causes,collider,0.0,sociology,3,3,2025-08-19T18:41:27.035227+00:00,0.5055516958236694,0.4472354650497436,0.5004981160163879,0.8833516836166382,0.0455659590661525,-1.7467222213745115,0.5204474329948425,2.584172248840332,-0.0582337826490402,2.9999823570251465,,,,,,,,
gpt-4o,CoT,weather,0.0402629561722278,huber,0.0604723207652568,0.0850752890110015,0.9279010542114486,0.0399448528885841,-384.27498715303534,-372.3648539796659,0.0984029600987245,0.0853874881836501,0.911285640481104,0.0489092978673603,0.0615254026244987,0.0012533097781918,11.0,80,logistic,5,0.1,lbfgs,2,rw17_indep_causes,collider,0.0,weather,1,1,2025-08-19T18:41:47.141549+00:00,0.4715025722980499,0.4516195952892303,0.5583577156066895,0.8760438561439514,-0.0642904788255691,-1.3826618194580078,-0.0555315837264061,2.9999914169311523,0.9048545360565186,3.0,,,,,,,,
humans,numeric,economy,0.0135153476148843,huber,0.0829915627837181,0.0977459102869033,0.7692646489393401,0.0403947591781616,-362.06143146008054,-350.15129828671115,0.1065359510991348,0.079342465689688,0.7186403679697086,0.0710962869275037,0.031525333216696,-0.0215411309762434,11.0,80,logistic,5,0.1,lbfgs,2,rw17_indep_causes,collider,0.0,economy,3,3,2025-08-19T18:42:03.886376+00:00,0.5055516958236694,0.5339981317520142,0.5004981160163879,0.0018149628303945,0.0455659590661525,-0.7415329813957214,0.5204474329948425,1.4492158889770508,-0.0582337826490402,1.407439947128296,,,,,,,,
humans,numeric,sociology,0.0158673282712698,huber,0.0846056789159774,0.1060703471302986,0.7567779975010221,0.0221285641193389,-348.98444704103986,-337.07431386767047,0.0673231567775253,0.0610092263330112,0.899010784343384,0.0284654481914243,0.0263457676677992,-0.0162520418564478,11.0,80,logistic,5,0.1,lbfgs,2,rw17_indep_causes,collider,0.0,sociology,3,3,2025-08-19T18:42:18.448541+00:00,0.5055516958236694,0.5218955278396606,0.5004981160163879,0.2456768006086349,0.0455659590661525,-0.9872261881828308,0.5204474329948425,1.4648292064666748,-0.0582337826490402,1.856216311454773,,,,,,,,
humans,numeric,weather,0.0250605940818786,huber,0.0900865346193313,0.1099530979990959,0.8303884413810543,0.0175807267427444,-343.23222108288,-331.3220879095106,0.1219490105177122,0.103198652177146,0.7879583479134534,0.0649738359270063,0.0743144337878082,-0.0156185560334812,11.0,80,logistic,5,0.1,lbfgs,2,rw17_indep_causes,collider,0.0,weather,3,3,2025-08-19T18:42:27.984799+00:00,0.5055516958236694,0.522232711315155,0.5004981160163879,0.5902397036552429,0.0455659590661525,-1.4004075527191162,0.5204474329948425,2.3610990047454834,-0.0582337826490402,2.3246665000915527,,,,,,,,
gpt-4o,numeric,economy,0.0631792172789573,huber,0.1002175956964492,0.1446348428726196,0.8605020944167224,0.0776726894080638,-299.3668850756303,-287.4567519022609,0.151888875723219,0.1104018525643782,0.848081747004948,0.1043152027214479,0.0987527282400564,-0.0020973120223392,11.0,80,logistic,5,0.1,lbfgs,2,rw17_indep_causes,collider,0.0,economy,3,3,2025-08-19T18:42:36.921520+00:00,0.5055516958236694,0.4615292549133301,0.5004981160163879,0.9774492383003236,0.0455659590661525,-1.3980000019073486,0.5204474329948425,2.9999990463256836,-0.0582337826490402,3.0,,,,,,,,
gpt-4o,numeric,sociology,0.0627470761537551,huber,0.1343195736408233,0.1759836971759796,0.7880110307173296,0.0669429987668991,-267.978222192673,-256.0680890193036,0.1715971355974399,0.1461563391441648,0.7889620103063522,0.0899105192578825,0.077689207074317,0.0128102231432091,11.0,80,logistic,5,0.1,lbfgs,2,rw17_indep_causes,collider,0.0,sociology,1,1,2025-08-19T18:42:49.433500+00:00,0.4715025722980499,0.4225962460041046,0.5583577156066895,0.6711350083351135,-0.0642904788255691,-1.5949276685714722,-0.0555315837264061,2.9999985694885254,0.9048545360565186,3.0,,,,,,,,
gpt-4o,numeric,weather,0.0673427730798721,huber,0.1121595278382301,0.1563968062400818,0.8440799223899094,0.0817281275987625,-286.85741439401653,-274.94728122064714,0.169209825961409,0.1308179931207136,0.8187773285464333,0.107324824145019,0.1112198504534634,0.0026983998038552,11.0,80,logistic,5,0.1,lbfgs,2,rw17_indep_causes,collider,0.0,weather,1,1,2025-08-19T18:43:04.679470+00:00,0.4715025722980499,0.4361157417297363,0.5583577156066895,0.9999990463256836,-0.0642904788255691,-1.4207656383514404,-0.0555315837264061,3.0,0.9048545360565186,3.0,,,,,,,,
gpt-4o,numeric-conf,economy,0.0252453051507473,huber,0.0994716137647628,0.1346406191587448,0.8334938507380845,0.0319337621331214,-314.8233776567308,-307.6772977527092,0.0635264696407768,0.0438179809938777,0.9625861582666838,0.0459956181243464,0.0356757589361884,0.0131569800051775,11.0,80,noisy_or,3,0.1,lbfgs,2,rw17_indep_causes,collider,0.0,economy,3,3,2025-08-19T18:43:20.607008+00:00,0.5055516958236694,0.4604593515396118,0.5055516958236694,0.4604593515396118,,,,,,,0.5037974119186401,0.0644782707095146,0.5437019467353821,0.8260214328765869,0.5437019467353821,0.8260214328765869,,
gpt-4o,numeric-conf,sociology,0.022592494264245,huber,0.1161269769072532,0.1558280736207962,0.7317604016283312,0.033781161904335,-291.4403159239359,-284.29423601991425,0.0766346558019372,0.054800580848347,0.9316015326373676,0.0535702044850042,0.0437911906025626,0.0168043272061781,11.0,80,noisy_or,3,0.1,lbfgs,2,rw17_indep_causes,collider,0.0,sociology,3,3,2025-08-19T18:43:29.124318+00:00,0.5055516958236694,0.4552752077579498,0.5055516958236694,0.4552752077579498,,,,,,,0.5037974119186401,0.1118725463747978,0.5437019467353821,0.7231662273406982,0.5437019467353821,0.7231662273406982,,
gpt-4o,numeric-conf,weather,0.0301641765981912,huber,0.0462559573352336,0.066193476319313,0.9677454718570652,0.0370672422461211,-428.4277408620217,-421.2816609580001,0.0666333336661207,0.0515780222686854,0.9694771598715586,0.0421865947228686,0.0432660288431427,0.0234814861958677,11.0,80,noisy_or,3,0.1,lbfgs,2,rw17_indep_causes,collider,0.0,weather,3,3,2025-08-19T18:43:36.291037+00:00,0.5055516958236694,0.4729658663272857,0.5055516958236694,0.4729658663272857,,,,,,,0.5037974119186401,0.0372070223093032,0.5437019467353821,0.97271728515625,0.5437019467353821,0.97271728515625,,
gpt-4o,CoT,economy,0.0137761328369379,huber,0.0691145062446594,0.0927677974104881,0.8885047558424548,0.0218754686415195,-374.42490982241713,-367.2788299183955,0.0661135717256856,0.055579482696273,0.946756025996934,0.0358039867827881,0.0109775768084959,0.0006023241714997,11.0,80,noisy_or,3,0.1,lbfgs,2,rw17_indep_causes,collider,0.0,economy,3,3,2025-08-19T18:43:48.819079+00:00,0.5055516958236694,0.4495312869548797,0.5055516958236694,0.4495312869548797,,,,,,,0.5037974119186401,0.1515864729881286,0.5437019467353821,0.7733684778213501,0.5437019467353821,0.7733684778213501,,
gpt-4o,CoT,sociology,0.0143475802615284,huber,0.0718115866184234,0.0887183174490928,0.8938130701812156,0.0213516280055046,-381.56622141183857,-374.42014150781694,0.0766415349269909,0.0647020895372737,0.9277904653784896,0.0410799766976051,0.0242710278792814,0.0080028168179772,11.0,80,noisy_or,3,0.1,lbfgs,2,rw17_indep_causes,collider,0.0,sociology,1,1,2025-08-19T18:43:56.053080+00:00,0.4715025722980499,0.4318307638168335,0.4715025722980499,0.4318307638168335,,,,,,,0.494641900062561,0.1267408579587936,0.4953719675540924,0.7461344599723816,0.4953719675540924,0.7461344599723816,,
gpt-4o,CoT,weather,0.0190221704542636,huber,0.0537852421402931,0.0741893872618675,0.9451715878282136,0.0241443566977977,-410.181458575694,-403.0353786716724,0.0704563379213242,0.0559192400087009,0.9545202856361336,0.0428618029267682,0.0244202602993358,0.0032412388107993,11.0,80,noisy_or,3,0.1,lbfgs,2,rw17_indep_causes,collider,0.0,weather,3,3,2025-08-19T18:44:02.837338+00:00,0.5055516958236694,0.43438321352005,0.5055516958236694,0.43438321352005,,,,,,,0.5037974119186401,0.1254409402608871,0.5437019467353821,0.8828355669975281,0.5437019467353821,0.8828355669975281,,
