id;response;prompt_category;graph;domain;task;cntbl_cond;subject;temperature
441;0;single_numeric_response;collider;weather;a;mmp;o3-mini;0.0
442;50;single_numeric_response;collider;weather;a;mmp;o3-mini;0.0
443;50;single_numeric_response;collider;weather;b;mmp;o3-mini;0.0
444;50;single_numeric_response;collider;weather;b;mmp;o3-mini;0.0
445;100;single_numeric_response;collider;weather;c;mmp;o3-mini;0.0
446;100;single_numeric_response;collider;weather;c;mmp;o3-mini;0.0
447;50;single_numeric_response;collider;weather;d;mmp;o3-mini;0.0
448;50;single_numeric_response;collider;weather;d;mmp;o3-mini;0.0
449;50;single_numeric_response;collider;weather;e;mmp;o3-mini;0.0
450;50;single_numeric_response;collider;weather;e;mmp;o3-mini;0.0
451;0;single_numeric_response;collider;weather;f;mmp;o3-mini;0.0
452;0;single_numeric_response;collider;weather;f;mmp;o3-mini;0.0
453;0;single_numeric_response;collider;weather;g;mmp;o3-mini;0.0
454;0;single_numeric_response;collider;weather;g;mmp;o3-mini;0.0
455;0;single_numeric_response;collider;weather;h;mmp;o3-mini;0.0
456;0;single_numeric_response;collider;weather;h;mmp;o3-mini;0.0
457;0;single_numeric_response;collider;weather;i;mmp;o3-mini;0.0
458;100;single_numeric_response;collider;weather;j;mmp;o3-mini;0.0
459;100;single_numeric_response;collider;weather;j;mmp;o3-mini;0.0
460;100;single_numeric_response;collider;weather;k;mmp;o3-mini;0.0
