agent,prompt_category,domain,loss,loss_function,mae,rmse,r2,ece_10bin,aic,bic,loocv_rmse,loocv_mae,loocv_r2,loocv_consistency,loocv_calibration,loocv_bias,loocv_n_folds,num_rows,model,params_tying,lr,optimizer,version,experiment,graph_type,temperature,included_domains,seed_used,restart_index,run_timestamp,init_pC1,fit_pC1,init_pC2,fit_pC2,init_w0,fit_w0,init_w1,fit_w1,init_w2,fit_w2,init_b,fit_b,init_m1,fit_m1,init_m2,fit_m2,rmse_task,r2_task
gpt-5-mini-v_low-r_minimal,numeric-conf,,0.024189718067646,huber,0.1019031330943107,0.1227459460496902,0.7440521526277373,0.0204965882003307,-998.8664861775904,-984.9439304842224,0.056039792676294,0.0489604463179906,0.9409409374578624,0.027264135041207,0.0391253251921046,-0.0117686585404656,11,240,logistic,4,0.1,lbfgs,2,rw17_indep_causes,collider,0.0,economy;sociology;weather,1,1,2025-08-25T18:43:44.947184+00:00,0.4715025722980499,0.3871460556983948,0.4715025722980499,0.3871460556983948,-0.0642904788255691,-1.766882300376892,-0.0555315837264061,1.6303424835205078,0.9048545360565186,2.765036106109619,,,,,,,,
gpt-5-mini-v_low-r_minimal,CoT,,0.0287596322596073,huber,0.0916298627853393,0.1104944571852684,0.8190214539456235,0.0572352557740312,-1025.311267130756,-1008.0133395600352,0.1141142691773322,0.0953973849047971,0.8171953797155926,0.0626211256941507,0.0455743027119269,0.0074148460927088,11,235,logistic,5,0.1,lbfgs,2,rw17_indep_causes,collider,0.0,economy;sociology;weather,1,1,2025-08-25T18:51:03.004705+00:00,0.4715025722980499,0.3846442401409149,0.5583577156066895,0.5720086693763733,-0.0642904788255691,-1.785191535949707,-0.0555315837264061,2.3175649642944336,0.9048545360565186,2.999990224838257,,,,,,,,
gpt-5-mini-v_low-r_minimal,numeric,,0.0167666785418987,huber,0.095204971730709,0.1371517032384872,0.5788107041572806,0.0220867734402418,-943.6004633870264,-926.1972687703164,0.1328714516656642,0.0888267411246444,0.5522080038192341,0.0988161562140338,0.07105139150764,0.038038312774716,11,240,logistic,5,0.1,lbfgs,2,rw17_indep_causes,collider,0.0,economy;sociology;weather,1,1,2025-08-25T19:00:25.176952+00:00,0.4715025722980499,0.4661959111690521,0.5583577156066895,0.9964434504508972,-0.0642904788255691,-2.010026454925537,-0.0555315837264061,0.6453604698181152,0.9048545360565186,2.995450496673584,,,,,,,,
gpt-5-mini-v_low-r_minimal,numeric-conf,,0.0241937972605228,huber,0.1020950749516487,0.1227282211184501,0.744126085784603,0.019743600487709,-996.9358226501788,-979.532628033469,0.0643084545909061,0.0576094338388154,0.9222268560689456,0.0285784965427117,0.0287545144919192,-0.0181397732821377,11,240,logistic,5,0.1,lbfgs,2,rw17_indep_causes,collider,0.0,economy;sociology;weather,1,1,2025-08-25T19:08:53.583178+00:00,0.4715025722980499,0.3856223821640014,0.5583577156066895,0.3502874374389648,-0.0642904788255691,-1.7729127407073977,-0.0555315837264061,1.625177979469299,0.9048545360565186,2.774984359741211,,,,,,,,
gpt-5-mini-v_low-r_minimal,CoT,,0.0147716868668794,huber,0.0806051045656204,0.1030672565102577,0.8425337244590765,0.0467722172432757,-1062.015554986763,-1051.6367984443305,0.0851384342649997,0.0647120965364551,0.8982443390287946,0.0553253789047322,0.0565189908966217,-0.000723151485782,11,235,noisy_or,3,0.1,lbfgs,2,rw17_indep_causes,collider,0.0,economy;sociology;weather,1,1,2025-08-25T19:15:46.288995+00:00,0.4715025722980499,0.3761680722236633,0.4715025722980499,0.3761680722236633,,,,,,,0.494641900062561,0.1398571729660034,0.4953719675540924,0.7032957077026367,0.4953719675540924,0.7032957077026367,,
gpt-5-mini-v_low-r_minimal,numeric,,0.0130516355857253,huber,0.1177782192826271,0.1491344273090362,0.5019984034482102,0.0157514214515686,-907.3954434297302,-896.9535266597043,0.1520459504559689,0.1036804965770605,0.4136422325515393,0.1112129744211217,0.0527956337639779,0.0205948969812104,11,240,noisy_or,3,0.1,lbfgs,2,rw17_indep_causes,collider,0.0,economy;sociology;weather,4,4,2025-08-25T19:22:31.227564+00:00,0.5121279954910278,0.4726898670196533,0.5121279954910278,0.4726898670196533,,,,,,,0.4838784635066986,0.3075946569442749,0.4927954077720642,0.4826903939247131,0.4927954077720642,0.4826903939247131,,
gpt-5-mini-v_low-r_minimal,numeric-conf,,0.0132582783699035,huber,0.0968787223100662,0.1257255673408508,0.7314752130358348,0.0229818642139434,-989.3538005124788,-978.9118837424528,0.0610754394634398,0.0518151586344747,0.9298501558692336,0.0323326250300918,0.0438750306403998,-0.0087204431403767,11,240,noisy_or,3,0.1,lbfgs,2,rw17_indep_causes,collider,0.0,economy;sociology;weather,1,1,2025-08-25T19:28:31.619826+00:00,0.4715025722980499,0.3928330540657043,0.4715025722980499,0.3928330540657043,,,,,,,0.494641900062561,0.1995488852262497,0.4953719675540924,0.615693211555481,0.4953719675540924,0.615693211555481,,
gpt-5-mini-v_low-r_minimal,CoT,,0.0146267339587211,huber,0.0776527822017669,0.0997613668441772,0.8524732112172255,0.0435347081498896,-1075.3379153904812,-1061.4995733339044,0.1120233117005542,0.0787755978534372,0.8238331956349061,0.0796468928910164,0.0787755978534373,0.0268863065380695,11,235,noisy_or,4,0.1,lbfgs,2,rw17_indep_causes,collider,0.0,economy;sociology;weather,1,1,2025-08-25T19:34:38.122204+00:00,0.4715025722980499,0.365800529718399,0.4715025722980499,0.365800529718399,,,,,,,0.494641900062561,0.1098789721727371,0.4953719675540924,0.6072444915771484,0.5772022008895874,0.7542603611946106,,
gpt-5-mini-v_low-r_minimal,numeric,,0.0130508756265044,huber,0.1056181117892265,0.1394579112529754,0.5645270642398558,0.0313029747456312,-937.596395541108,-923.67383984774,0.1445248070455417,0.0940072354764649,0.4702173107928126,0.1097727631501709,0.0472886068531961,0.0472886068531961,11,240,noisy_or,4,0.1,lbfgs,2,rw17_indep_causes,collider,0.0,economy;sociology;weather,4,4,2025-08-25T19:44:34.344332+00:00,0.5121279954910278,0.4530893266201019,0.5121279954910278,0.4530893266201019,,,,,,,0.4838784635066986,0.1969227194786071,0.4927954077720642,0.2783103287220001,0.4725507199764251,0.6736076474189758,,
gpt-5-mini-v_low-r_minimal,numeric-conf,,0.0132934907451272,huber,0.0972698852419853,0.122096948325634,0.746751565084433,0.0022555388510227,-1001.4111436363614,-987.4885879429936,0.0396808928889353,0.0276701086940187,0.9703887745316084,0.0284418414545251,0.0020695975332549,-0.0013729704510081,11,240,noisy_or,4,0.1,lbfgs,2,rw17_indep_causes,collider,0.0,economy;sociology;weather,1,1,2025-08-25T19:52:17.890583+00:00,0.4715025722980499,0.3817263841629028,0.4715025722980499,0.3817263841629028,,,,,,,0.494641900062561,0.1537173241376876,0.4953719675540924,0.508729875087738,0.5772022008895874,0.6956692337989807,,
gpt-5-mini-v_low-r_minimal,CoT,,0.0146135976538062,huber,0.0762806162238121,0.0987933129072189,0.8553224360089943,0.0384823777574173,-1077.92093437231,-1060.623006801589,0.115249660029496,0.0726065275951522,0.8135396189109054,0.089502940105277,0.0726065275951522,0.0297303692565476,11,235,noisy_or,5,0.1,lbfgs,2,rw17_indep_causes,collider,0.0,economy;sociology;weather,1,1,2025-08-25T20:00:34.352101+00:00,0.4715025722980499,0.3741038739681244,0.5583577156066895,0.5249627232551575,,,,,,,0.494641900062561,0.1106735989451408,0.4953719675540924,0.6323224902153015,0.5772022008895874,0.7489450573921204,,
gpt-5-mini-v_low-r_minimal,numeric,,0.013057998381555,huber,0.1066545620560646,0.1394095122814178,0.5648292203855392,0.0311291109770536,-935.7629791311456,-918.3597845144358,0.1521449148830203,0.1013282409942511,0.4128786812002782,0.1134930072813848,0.0751203996123689,0.05024196823438,11,240,noisy_or,5,0.1,lbfgs,2,rw17_indep_causes,collider,0.0,economy;sociology;weather,4,4,2025-08-25T20:14:06.620204+00:00,0.5121279954910278,0.4508010745048523,0.4847850501537323,0.3605116009712219,,,,,,,0.4838784635066986,0.1938141286373138,0.4927954077720642,0.2680836915969848,0.4725507199764251,0.6771895885467529,,
gpt-5-mini-v_low-r_minimal,numeric-conf,,0.0132956374436616,huber,0.0973343327641487,0.1220875158905983,0.7467907002112926,0.0019186504185199,-999.4482343147,-982.04503969799,0.0423265733052966,0.0323069907499082,0.9663085479067476,0.0273458800636218,0.0051118009921276,-0.0045908586003563,11,240,noisy_or,5,0.1,lbfgs,2,rw17_indep_causes,collider,0.0,economy;sociology;weather,1,1,2025-08-25T20:24:28.137420+00:00,0.4715025722980499,0.3808476328849792,0.5583577156066895,0.36176198720932,,,,,,,0.494641900062561,0.153395339846611,0.4953719675540924,0.5059705376625061,0.5772022008895874,0.6965764164924622,,
gpt-5-mini-v_low-r_minimal,numeric,,0.0130516355857253,huber,0.1177782192826271,0.1491344273090362,0.5019984034482102,0.0157514214515686,-907.3954434297302,-896.9535266597043,0.1520368185510774,0.1036769230076761,0.4137126639250903,0.1112038211159744,0.052806787960457,0.0205951164346752,11,240,noisy_or,3,0.1,lbfgs,2,rw17_indep_causes,collider,0.0,economy;sociology;weather,4,4,2025-08-30T21:05:06.424669+00:00,0.5121279954910278,0.4726898670196533,0.5121279954910278,0.4726898670196533,,,,,,,0.4838784635066986,0.3075946569442749,0.4927954077720642,0.4826903939247131,0.4927954077720642,0.4826903939247131,0.08126721969553,0.832488826748348
gpt-5-mini-v_low-r_minimal,numeric,,0.0130508756265044,huber,0.1056181117892265,0.1394579112529754,0.5645270642398558,0.0313029747456312,-937.596395541108,-923.67383984774,0.1445060958704233,0.093995712814909,0.4703544805310989,0.1097579961375439,0.0472717902154633,0.0472717902154633,11,240,noisy_or,4,0.1,lbfgs,2,rw17_indep_causes,collider,0.0,economy;sociology;weather,4,4,2025-08-30T21:20:50.698263+00:00,0.5121279954910278,0.4530893266201019,0.5121279954910278,0.4530893266201019,,,,,,,0.4838784635066986,0.1969227194786071,0.4927954077720642,0.2783103287220001,0.4725507199764251,0.6736076474189758,0.0506611091632635,0.9349027916847988
gpt-5-mini-v_low-r_minimal,CoT,,0.0147716868668794,huber,0.0806051045656204,0.1030672565102577,0.8425337244590765,0.0467722172432757,-1062.015554986763,-1051.6367984443305,0.0851406360891369,0.0647095376006828,0.8982390758131977,0.0553317599319655,0.0565133975425699,-0.0007172817829226,11,235,noisy_or,3,0.1,lbfgs,2,rw17_indep_causes,collider,0.0,economy;sociology;weather,1,1,2025-08-31T13:28:21.187764+00:00,0.4715025722980499,0.3761680722236633,0.4715025722980499,0.3761680722236633,,,,,,,0.494641900062561,0.1398571729660034,0.4953719675540924,0.7032957077026367,0.4953719675540924,0.7032957077026367,0.0642555428055429,0.9420399822457632
gpt-5-mini-v_low-r_minimal,CoT,,0.014626733958721161,huber,0.07765278220176697,0.09976136684417725,0.8524732112172255,0.04353470814988968,-1075.3379153904812,-1061.4995733339044,0.11202490139243866,0.07876326646522386,0.823828195730475,0.07966132303517025,0.07876326646522389,0.026888209822749306,11,235,noisy_or,4,0.1,lbfgs,2,rw17_indep_causes,collider,0.0,economy;sociology;weather,1,1,2025-08-31T13:40:05.575325+00:00,0.4715025722980499,0.36580052971839905,0.4715025722980499,0.36580052971839905,,,,,,,0.49464190006256104,0.10987897217273712,0.4953719675540924,0.6072444915771484,0.5772022008895874,0.7542603611946106,0.05887243324428752,0.9513445729985829
