id;response;prompt_category;graph;domain;task;cntbl_cond;subject;temperature
70;50;single_numeric_response;collider;economy;e;pmm;gpt-4.1-mini;0.0
71;0;single_numeric_response;collider;economy;f;pmm;gpt-4.1-mini;0.0
72;100;single_numeric_response;collider;economy;f;pmm;gpt-4.1-mini;0.0
73;0;single_numeric_response;collider;economy;g;pmm;gpt-4.1-mini;0.0
74;0;single_numeric_response;collider;economy;g;pmm;gpt-4.1-mini;0.0
75;0;single_numeric_response;collider;economy;h;pmm;gpt-4.1-mini;0.0
76;0;single_numeric_response;collider;economy;h;pmm;gpt-4.1-mini;0.0
77;0;single_numeric_response;collider;economy;i;pmm;gpt-4.1-mini;0.0
78;70;single_numeric_response;collider;economy;j;pmm;gpt-4.1-mini;0.0
79;80;single_numeric_response;collider;economy;j;pmm;gpt-4.1-mini;0.0
80;90;single_numeric_response;collider;economy;k;pmm;gpt-4.1-mini;0.0
101;50;single_numeric_response;collider;economy;a;mpm;gpt-4.1-mini;0.0
102;50;single_numeric_response;collider;economy;a;mpm;gpt-4.1-mini;0.0
103;50;single_numeric_response;collider;economy;b;mpm;gpt-4.1-mini;0.0
104;50;single_numeric_response;collider;economy;b;mpm;gpt-4.1-mini;0.0
105;100;single_numeric_response;collider;economy;c;mpm;gpt-4.1-mini;0.0
106;100;single_numeric_response;collider;economy;c;mpm;gpt-4.1-mini;0.0
107;50;single_numeric_response;collider;economy;d;mpm;gpt-4.1-mini;0.0
108;50;single_numeric_response;collider;economy;d;mpm;gpt-4.1-mini;0.0
109;50;single_numeric_response;collider;economy;e;mpm;gpt-4.1-mini;0.0
110;50;single_numeric_response;collider;economy;e;mpm;gpt-4.1-mini;0.0
111;0;single_numeric_response;collider;economy;f;mpm;gpt-4.1-mini;0.0
112;0;single_numeric_response;collider;economy;f;mpm;gpt-4.1-mini;0.0
113;0;single_numeric_response;collider;economy;g;mpm;gpt-4.1-mini;0.0
114;0;single_numeric_response;collider;economy;g;mpm;gpt-4.1-mini;0.0
115;0;single_numeric_response;collider;economy;h;mpm;gpt-4.1-mini;0.0
116;0;single_numeric_response;collider;economy;h;mpm;gpt-4.1-mini;0.0
117;20;single_numeric_response;collider;economy;i;mpm;gpt-4.1-mini;0.0
118;50;single_numeric_response;collider;economy;j;mpm;gpt-4.1-mini;0.0
119;70;single_numeric_response;collider;economy;j;mpm;gpt-4.1-mini;0.0
120;90;single_numeric_response;collider;economy;k;mpm;gpt-4.1-mini;0.0
121;50;single_numeric_response;collider;economy;a;mmp;gpt-4.1-mini;0.0
122;50;single_numeric_response;collider;economy;a;mmp;gpt-4.1-mini;0.0
123;50;single_numeric_response;collider;economy;b;mmp;gpt-4.1-mini;0.0
124;50;single_numeric_response;collider;economy;b;mmp;gpt-4.1-mini;0.0
125;100;single_numeric_response;collider;economy;c;mmp;gpt-4.1-mini;0.0
126;100;single_numeric_response;collider;economy;c;mmp;gpt-4.1-mini;0.0
127;0;single_numeric_response;collider;economy;d;mmp;gpt-4.1-mini;0.0
128;50;single_numeric_response;collider;economy;d;mmp;gpt-4.1-mini;0.0
129;50;single_numeric_response;collider;economy;e;mmp;gpt-4.1-mini;0.0
130;50;single_numeric_response;collider;economy;e;mmp;gpt-4.1-mini;0.0
131;0;single_numeric_response;collider;economy;f;mmp;gpt-4.1-mini;0.0
132;0;single_numeric_response;collider;economy;f;mmp;gpt-4.1-mini;0.0
133;0;single_numeric_response;collider;economy;g;mmp;gpt-4.1-mini;0.0
134;0;single_numeric_response;collider;economy;g;mmp;gpt-4.1-mini;0.0
135;100;single_numeric_response;collider;economy;h;mmp;gpt-4.1-mini;0.0
136;0;single_numeric_response;collider;economy;h;mmp;gpt-4.1-mini;0.0
137;0;single_numeric_response;collider;economy;i;mmp;gpt-4.1-mini;0.0
138;50;single_numeric_response;collider;economy;j;mmp;gpt-4.1-mini;0.0
139;80;single_numeric_response;collider;economy;j;mmp;gpt-4.1-mini;0.0
140;100;single_numeric_response;collider;economy;k;mmp;gpt-4.1-mini;0.0
161;50;single_numeric_response;collider;sociology;a;ppp;gpt-4.1-mini;0.0
162;50;single_numeric_response;collider;sociology;a;ppp;gpt-4.1-mini;0.0
163;50;single_numeric_response;collider;sociology;b;ppp;gpt-4.1-mini;0.0
164;50;single_numeric_response;collider;sociology;b;ppp;gpt-4.1-mini;0.0
165;80;single_numeric_response;collider;sociology;c;ppp;gpt-4.1-mini;0.0
166;100;single_numeric_response;collider;sociology;c;ppp;gpt-4.1-mini;0.0
167;50;single_numeric_response;collider;sociology;d;ppp;gpt-4.1-mini;0.0
168;50;single_numeric_response;collider;sociology;d;ppp;gpt-4.1-mini;0.0
169;50;single_numeric_response;collider;sociology;e;ppp;gpt-4.1-mini;0.0
170;50;single_numeric_response;collider;sociology;e;ppp;gpt-4.1-mini;0.0
171;0;single_numeric_response;collider;sociology;f;ppp;gpt-4.1-mini;0.0
172;0;single_numeric_response;collider;sociology;f;ppp;gpt-4.1-mini;0.0
173;0;single_numeric_response;collider;sociology;g;ppp;gpt-4.1-mini;0.0
174;0;single_numeric_response;collider;sociology;g;ppp;gpt-4.1-mini;0.0
175;0;single_numeric_response;collider;sociology;h;ppp;gpt-4.1-mini;0.0
176;0;single_numeric_response;collider;sociology;h;ppp;gpt-4.1-mini;0.0
177;50;single_numeric_response;collider;sociology;i;ppp;gpt-4.1-mini;0.0
178;50;single_numeric_response;collider;sociology;j;ppp;gpt-4.1-mini;0.0
179;80;single_numeric_response;collider;sociology;j;ppp;gpt-4.1-mini;0.0
180;100;single_numeric_response;collider;sociology;k;ppp;gpt-4.1-mini;0.0
221;50;single_numeric_response;collider;sociology;a;pmm;gpt-4.1-mini;0.0
222;50;single_numeric_response;collider;sociology;a;pmm;gpt-4.1-mini;0.0
223;50;single_numeric_response;collider;sociology;b;pmm;gpt-4.1-mini;0.0
224;50;single_numeric_response;collider;sociology;b;pmm;gpt-4.1-mini;0.0
225;80;single_numeric_response;collider;sociology;c;pmm;gpt-4.1-mini;0.0
226;100;single_numeric_response;collider;sociology;c;pmm;gpt-4.1-mini;0.0
227;50;single_numeric_response;collider;sociology;d;pmm;gpt-4.1-mini;0.0
228;50;single_numeric_response;collider;sociology;d;pmm;gpt-4.1-mini;0.0
229;50;single_numeric_response;collider;sociology;e;pmm;gpt-4.1-mini;0.0
230;50;single_numeric_response;collider;sociology;e;pmm;gpt-4.1-mini;0.0
231;0;single_numeric_response;collider;sociology;f;pmm;gpt-4.1-mini;0.0
232;100;single_numeric_response;collider;sociology;f;pmm;gpt-4.1-mini;0.0
233;20;single_numeric_response;collider;sociology;g;pmm;gpt-4.1-mini;0.0
234;50;single_numeric_response;collider;sociology;g;pmm;gpt-4.1-mini;0.0
235;0;single_numeric_response;collider;sociology;h;pmm;gpt-4.1-mini;0.0
236;100;single_numeric_response;collider;sociology;h;pmm;gpt-4.1-mini;0.0
237;0;single_numeric_response;collider;sociology;i;pmm;gpt-4.1-mini;0.0
238;50;single_numeric_response;collider;sociology;j;pmm;gpt-4.1-mini;0.0
239;80;single_numeric_response;collider;sociology;j;pmm;gpt-4.1-mini;0.0
240;100;single_numeric_response;collider;sociology;k;pmm;gpt-4.1-mini;0.0
261;50;single_numeric_response;collider;sociology;a;mpm;gpt-4.1-mini;0.0
262;50;single_numeric_response;collider;sociology;a;mpm;gpt-4.1-mini;0.0
263;50;single_numeric_response;collider;sociology;b;mpm;gpt-4.1-mini;0.0
264;50;single_numeric_response;collider;sociology;b;mpm;gpt-4.1-mini;0.0
265;100;single_numeric_response;collider;sociology;c;mpm;gpt-4.1-mini;0.0
266;100;single_numeric_response;collider;sociology;c;mpm;gpt-4.1-mini;0.0
267;50;single_numeric_response;collider;sociology;d;mpm;gpt-4.1-mini;0.0
268;50;single_numeric_response;collider;sociology;d;mpm;gpt-4.1-mini;0.0
269;50;single_numeric_response;collider;sociology;e;mpm;gpt-4.1-mini;0.0
270;0;single_numeric_response;collider;sociology;e;mpm;gpt-4.1-mini;0.0
271;0;single_numeric_response;collider;sociology;f;mpm;gpt-4.1-mini;0.0
272;0;single_numeric_response;collider;sociology;f;mpm;gpt-4.1-mini;0.0
273;0;single_numeric_response;collider;sociology;g;mpm;gpt-4.1-mini;0.0
274;0;single_numeric_response;collider;sociology;g;mpm;gpt-4.1-mini;0.0
275;0;single_numeric_response;collider;sociology;h;mpm;gpt-4.1-mini;0.0
276;0;single_numeric_response;collider;sociology;h;mpm;gpt-4.1-mini;0.0
277;0;single_numeric_response;collider;sociology;i;mpm;gpt-4.1-mini;0.0
278;50;single_numeric_response;collider;sociology;j;mpm;gpt-4.1-mini;0.0
279;80;single_numeric_response;collider;sociology;j;mpm;gpt-4.1-mini;0.0
280;100;single_numeric_response;collider;sociology;k;mpm;gpt-4.1-mini;0.0
281;50;single_numeric_response;collider;sociology;a;mmp;gpt-4.1-mini;0.0
282;50;single_numeric_response;collider;sociology;a;mmp;gpt-4.1-mini;0.0
283;50;single_numeric_response;collider;sociology;b;mmp;gpt-4.1-mini;0.0
284;50;single_numeric_response;collider;sociology;b;mmp;gpt-4.1-mini;0.0
285;70;single_numeric_response;collider;sociology;c;mmp;gpt-4.1-mini;0.0
286;100;single_numeric_response;collider;sociology;c;mmp;gpt-4.1-mini;0.0
287;50;single_numeric_response;collider;sociology;d;mmp;gpt-4.1-mini;0.0
288;50;single_numeric_response;collider;sociology;d;mmp;gpt-4.1-mini;0.0
289;50;single_numeric_response;collider;sociology;e;mmp;gpt-4.1-mini;0.0
290;50;single_numeric_response;collider;sociology;e;mmp;gpt-4.1-mini;0.0
291;0;single_numeric_response;collider;sociology;f;mmp;gpt-4.1-mini;0.0
292;50;single_numeric_response;collider;sociology;f;mmp;gpt-4.1-mini;0.0
293;0;single_numeric_response;collider;sociology;g;mmp;gpt-4.1-mini;0.0
294;50;single_numeric_response;collider;sociology;g;mmp;gpt-4.1-mini;0.0
295;0;single_numeric_response;collider;sociology;h;mmp;gpt-4.1-mini;0.0
296;50;single_numeric_response;collider;sociology;h;mmp;gpt-4.1-mini;0.0
297;50;single_numeric_response;collider;sociology;i;mmp;gpt-4.1-mini;0.0
298;70;single_numeric_response;collider;sociology;j;mmp;gpt-4.1-mini;0.0
299;100;single_numeric_response;collider;sociology;j;mmp;gpt-4.1-mini;0.0
300;100;single_numeric_response;collider;sociology;k;mmp;gpt-4.1-mini;0.0
321;20;single_numeric_response;collider;weather;a;ppp;gpt-4.1-mini;0.0
322;50;single_numeric_response;collider;weather;a;ppp;gpt-4.1-mini;0.0
323;50;single_numeric_response;collider;weather;b;ppp;gpt-4.1-mini;0.0
324;100;single_numeric_response;collider;weather;b;ppp;gpt-4.1-mini;0.0
325;100;single_numeric_response;collider;weather;c;ppp;gpt-4.1-mini;0.0
326;100;single_numeric_response;collider;weather;c;ppp;gpt-4.1-mini;0.0
327;50;single_numeric_response;collider;weather;d;ppp;gpt-4.1-mini;0.0
328;50;single_numeric_response;collider;weather;d;ppp;gpt-4.1-mini;0.0
329;50;single_numeric_response;collider;weather;e;ppp;gpt-4.1-mini;0.0
330;50;single_numeric_response;collider;weather;e;ppp;gpt-4.1-mini;0.0
331;0;single_numeric_response;collider;weather;f;ppp;gpt-4.1-mini;0.0
332;0;single_numeric_response;collider;weather;f;ppp;gpt-4.1-mini;0.0
333;0;single_numeric_response;collider;weather;g;ppp;gpt-4.1-mini;0.0
334;0;single_numeric_response;collider;weather;g;ppp;gpt-4.1-mini;0.0
335;0;single_numeric_response;collider;weather;h;ppp;gpt-4.1-mini;0.0
336;0;single_numeric_response;collider;weather;h;ppp;gpt-4.1-mini;0.0
337;0;single_numeric_response;collider;weather;i;ppp;gpt-4.1-mini;0.0
338;100;single_numeric_response;collider;weather;j;ppp;gpt-4.1-mini;0.0
339;100;single_numeric_response;collider;weather;j;ppp;gpt-4.1-mini;0.0
340;100;single_numeric_response;collider;weather;k;ppp;gpt-4.1-mini;0.0
381;0;single_numeric_response;collider;weather;a;pmm;gpt-4.1-mini;0.0
382;50;single_numeric_response;collider;weather;a;pmm;gpt-4.1-mini;0.0
383;50;single_numeric_response;collider;weather;b;pmm;gpt-4.1-mini;0.0
384;50;single_numeric_response;collider;weather;b;pmm;gpt-4.1-mini;0.0
385;100;single_numeric_response;collider;weather;c;pmm;gpt-4.1-mini;0.0
386;100;single_numeric_response;collider;weather;c;pmm;gpt-4.1-mini;0.0
387;0;single_numeric_response;collider;weather;d;pmm;gpt-4.1-mini;0.0
388;0;single_numeric_response;collider;weather;d;pmm;gpt-4.1-mini;0.0
389;100;single_numeric_response;collider;weather;e;pmm;gpt-4.1-mini;0.0
390;50;single_numeric_response;collider;weather;e;pmm;gpt-4.1-mini;0.0
391;0;single_numeric_response;collider;weather;f;pmm;gpt-4.1-mini;0.0
392;100;single_numeric_response;collider;weather;f;pmm;gpt-4.1-mini;0.0
393;0;single_numeric_response;collider;weather;g;pmm;gpt-4.1-mini;0.0
394;0;single_numeric_response;collider;weather;g;pmm;gpt-4.1-mini;0.0
395;0;single_numeric_response;collider;weather;h;pmm;gpt-4.1-mini;0.0
396;100;single_numeric_response;collider;weather;h;pmm;gpt-4.1-mini;0.0
397;0;single_numeric_response;collider;weather;i;pmm;gpt-4.1-mini;0.0
398;100;single_numeric_response;collider;weather;j;pmm;gpt-4.1-mini;0.0
399;100;single_numeric_response;collider;weather;j;pmm;gpt-4.1-mini;0.0
400;100;single_numeric_response;collider;weather;k;pmm;gpt-4.1-mini;0.0
421;50;single_numeric_response;collider;weather;a;mpm;gpt-4.1-mini;0.0
422;50;single_numeric_response;collider;weather;a;mpm;gpt-4.1-mini;0.0
423;50;single_numeric_response;collider;weather;b;mpm;gpt-4.1-mini;0.0
424;50;single_numeric_response;collider;weather;b;mpm;gpt-4.1-mini;0.0
425;100;single_numeric_response;collider;weather;c;mpm;gpt-4.1-mini;0.0
426;100;single_numeric_response;collider;weather;c;mpm;gpt-4.1-mini;0.0
427;50;single_numeric_response;collider;weather;d;mpm;gpt-4.1-mini;0.0
428;0;single_numeric_response;collider;weather;d;mpm;gpt-4.1-mini;0.0
429;50;single_numeric_response;collider;weather;e;mpm;gpt-4.1-mini;0.0
430;50;single_numeric_response;collider;weather;e;mpm;gpt-4.1-mini;0.0
431;0;single_numeric_response;collider;weather;f;mpm;gpt-4.1-mini;0.0
432;100;single_numeric_response;collider;weather;f;mpm;gpt-4.1-mini;0.0
433;0;single_numeric_response;collider;weather;g;mpm;gpt-4.1-mini;0.0
434;0;single_numeric_response;collider;weather;g;mpm;gpt-4.1-mini;0.0
435;0;single_numeric_response;collider;weather;h;mpm;gpt-4.1-mini;0.0
436;0;single_numeric_response;collider;weather;h;mpm;gpt-4.1-mini;0.0
437;0;single_numeric_response;collider;weather;i;mpm;gpt-4.1-mini;0.0
438;50;single_numeric_response;collider;weather;j;mpm;gpt-4.1-mini;0.0
439;100;single_numeric_response;collider;weather;j;mpm;gpt-4.1-mini;0.0
440;100;single_numeric_response;collider;weather;k;mpm;gpt-4.1-mini;0.0
441;50;single_numeric_response;collider;weather;a;mmp;gpt-4.1-mini;0.0
442;0;single_numeric_response;collider;weather;a;mmp;gpt-4.1-mini;0.0
443;50;single_numeric_response;collider;weather;b;mmp;gpt-4.1-mini;0.0
444;50;single_numeric_response;collider;weather;b;mmp;gpt-4.1-mini;0.0
445;100;single_numeric_response;collider;weather;c;mmp;gpt-4.1-mini;0.0
446;100;single_numeric_response;collider;weather;c;mmp;gpt-4.1-mini;0.0
447;0;single_numeric_response;collider;weather;d;mmp;gpt-4.1-mini;0.0
448;50;single_numeric_response;collider;weather;d;mmp;gpt-4.1-mini;0.0
449;50;single_numeric_response;collider;weather;e;mmp;gpt-4.1-mini;0.0
450;50;single_numeric_response;collider;weather;e;mmp;gpt-4.1-mini;0.0
451;0;single_numeric_response;collider;weather;f;mmp;gpt-4.1-mini;0.0
452;0;single_numeric_response;collider;weather;f;mmp;gpt-4.1-mini;0.0
453;0;single_numeric_response;collider;weather;g;mmp;gpt-4.1-mini;0.0
454;0;single_numeric_response;collider;weather;g;mmp;gpt-4.1-mini;0.0
455;0;single_numeric_response;collider;weather;h;mmp;gpt-4.1-mini;0.0
456;0;single_numeric_response;collider;weather;h;mmp;gpt-4.1-mini;0.0
457;0;single_numeric_response;collider;weather;i;mmp;gpt-4.1-mini;0.0
458;100;single_numeric_response;collider;weather;j;mmp;gpt-4.1-mini;0.0
459;100;single_numeric_response;collider;weather;j;mmp;gpt-4.1-mini;0.0
460;100;single_numeric_response;collider;weather;k;mmp;gpt-4.1-mini;0.0
