id;response;reasoning_effort;verbosity;prompt_category;content_category;graph;cntbl_cond;subject;temperature
77;Error: Claude API error: Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'Your credit balance is too low to access the Anthropic API. Please go to Plans & Billing to upgrade or purchase credits.'}, 'request_id': 'req_011CScne7DUB4dTGtw5RB2ex'};N/A;N/A;numeric;overloaded;collider;pmm;claude-opus-4-20250514;0.0
78;Error: Claude API error: Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'Your credit balance is too low to access the Anthropic API. Please go to Plans & Billing to upgrade or purchase credits.'}, 'request_id': 'req_011CScneC2CGhbkHNuc76Q7n'};N/A;N/A;numeric;overloaded;collider;pmm;claude-opus-4-20250514;0.0
79;Error: Claude API error: Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'Your credit balance is too low to access the Anthropic API. Please go to Plans & Billing to upgrade or purchase credits.'}, 'request_id': 'req_011CScneHFDUU8KNv1YE2GVk'};N/A;N/A;numeric;overloaded;collider;pmm;claude-opus-4-20250514;0.0
80;Error: Claude API error: Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'Your credit balance is too low to access the Anthropic API. Please go to Plans & Billing to upgrade or purchase credits.'}, 'request_id': 'req_011CScneMnpSJqZijx54VFcb'};N/A;N/A;numeric;overloaded;collider;pmm;claude-opus-4-20250514;0.0
101;Error: Claude API error: Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'Your credit balance is too low to access the Anthropic API. Please go to Plans & Billing to upgrade or purchase credits.'}, 'request_id': 'req_011CScneSQNscQqqQCLuEmmZ'};N/A;N/A;numeric;overloaded;collider;mpm;claude-opus-4-20250514;0.0
102;Error: Claude API error: Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'Your credit balance is too low to access the Anthropic API. Please go to Plans & Billing to upgrade or purchase credits.'}, 'request_id': 'req_011CScneWvVQLrqQentKWbji'};N/A;N/A;numeric;overloaded;collider;mpm;claude-opus-4-20250514;0.0
103;Error: Claude API error: Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'Your credit balance is too low to access the Anthropic API. Please go to Plans & Billing to upgrade or purchase credits.'}, 'request_id': 'req_011CScnebV5euS9gni9N4puv'};N/A;N/A;numeric;overloaded;collider;mpm;claude-opus-4-20250514;0.0
104;Error: Claude API error: Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'Your credit balance is too low to access the Anthropic API. Please go to Plans & Billing to upgrade or purchase credits.'}, 'request_id': 'req_011CScnegDqYsvHBpFfotfB1'};N/A;N/A;numeric;overloaded;collider;mpm;claude-opus-4-20250514;0.0
105;Error: Claude API error: Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'Your credit balance is too low to access the Anthropic API. Please go to Plans & Billing to upgrade or purchase credits.'}, 'request_id': 'req_011CScnekmw3t4XAHEk5KVNH'};N/A;N/A;numeric;overloaded;collider;mpm;claude-opus-4-20250514;0.0
106;Error: Claude API error: Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'Your credit balance is too low to access the Anthropic API. Please go to Plans & Billing to upgrade or purchase credits.'}, 'request_id': 'req_011CScneqL2B5U5Uf4i3Mdrm'};N/A;N/A;numeric;overloaded;collider;mpm;claude-opus-4-20250514;0.0
107;Error: Claude API error: Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'Your credit balance is too low to access the Anthropic API. Please go to Plans & Billing to upgrade or purchase credits.'}, 'request_id': 'req_011CScneutMzzaXBXe8SE343'};N/A;N/A;numeric;overloaded;collider;mpm;claude-opus-4-20250514;0.0
108;Error: Claude API error: Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'Your credit balance is too low to access the Anthropic API. Please go to Plans & Billing to upgrade or purchase credits.'}, 'request_id': 'req_011CScnezThRQTZjcqXQ5Fmy'};N/A;N/A;numeric;overloaded;collider;mpm;claude-opus-4-20250514;0.0
109;Error: Claude API error: Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'Your credit balance is too low to access the Anthropic API. Please go to Plans & Billing to upgrade or purchase credits.'}, 'request_id': 'req_011CScnf4yK2UxH6gSfZP4Jw'};N/A;N/A;numeric;overloaded;collider;mpm;claude-opus-4-20250514;0.0
110;Error: Claude API error: Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'Your credit balance is too low to access the Anthropic API. Please go to Plans & Billing to upgrade or purchase credits.'}, 'request_id': 'req_011CScnf9aNxuoutgeEGqUtA'};N/A;N/A;numeric;overloaded;collider;mpm;claude-opus-4-20250514;0.0
111;Error: Claude API error: Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'Your credit balance is too low to access the Anthropic API. Please go to Plans & Billing to upgrade or purchase credits.'}, 'request_id': 'req_011CScnfE6F6yRfaT5M84xak'};N/A;N/A;numeric;overloaded;collider;mpm;claude-opus-4-20250514;0.0
112;Error: Claude API error: Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'Your credit balance is too low to access the Anthropic API. Please go to Plans & Billing to upgrade or purchase credits.'}, 'request_id': 'req_011CScnfJcbov6Ct9jhBxnho'};N/A;N/A;numeric;overloaded;collider;mpm;claude-opus-4-20250514;0.0
113;Error: Claude API error: Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'Your credit balance is too low to access the Anthropic API. Please go to Plans & Billing to upgrade or purchase credits.'}, 'request_id': 'req_011CScnfPHt9k3iwStSRbWXe'};N/A;N/A;numeric;overloaded;collider;mpm;claude-opus-4-20250514;0.0
114;Error: Claude API error: Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'Your credit balance is too low to access the Anthropic API. Please go to Plans & Billing to upgrade or purchase credits.'}, 'request_id': 'req_011CScnfTpjWvhF6bGzvRCVp'};N/A;N/A;numeric;overloaded;collider;mpm;claude-opus-4-20250514;0.0
115;Error: Claude API error: Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'Your credit balance is too low to access the Anthropic API. Please go to Plans & Billing to upgrade or purchase credits.'}, 'request_id': 'req_011CScnfYLbYXkvpNDVxhvEj'};N/A;N/A;numeric;overloaded;collider;mpm;claude-opus-4-20250514;0.0
116;Error: Claude API error: Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'Your credit balance is too low to access the Anthropic API. Please go to Plans & Billing to upgrade or purchase credits.'}, 'request_id': 'req_011CScnfcuS8Eq93YUrLLwSv'};N/A;N/A;numeric;overloaded;collider;mpm;claude-opus-4-20250514;0.0
117;Error: Claude API error: Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'Your credit balance is too low to access the Anthropic API. Please go to Plans & Billing to upgrade or purchase credits.'}, 'request_id': 'req_011CScnfhSnSYJG3qkACXvNg'};N/A;N/A;numeric;overloaded;collider;mpm;claude-opus-4-20250514;0.0
118;Error: Claude API error: Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'Your credit balance is too low to access the Anthropic API. Please go to Plans & Billing to upgrade or purchase credits.'}, 'request_id': 'req_011CScnfn1dD5UBkDmaHXHNG'};N/A;N/A;numeric;overloaded;collider;mpm;claude-opus-4-20250514;0.0
119;Error: Claude API error: Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'Your credit balance is too low to access the Anthropic API. Please go to Plans & Billing to upgrade or purchase credits.'}, 'request_id': 'req_011CScnfrdghLkWT22VStbGg'};N/A;N/A;numeric;overloaded;collider;mpm;claude-opus-4-20250514;0.0
120;Error: Claude API error: Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'Your credit balance is too low to access the Anthropic API. Please go to Plans & Billing to upgrade or purchase credits.'}, 'request_id': 'req_011CScnfw9o7ZwaCNCvWqA23'};N/A;N/A;numeric;overloaded;collider;mpm;claude-opus-4-20250514;0.0
121;Error: Claude API error: Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'Your credit balance is too low to access the Anthropic API. Please go to Plans & Billing to upgrade or purchase credits.'}, 'request_id': 'req_011CScng1h9Dixqz9JCrkg8b'};N/A;N/A;numeric;overloaded;collider;mmp;claude-opus-4-20250514;0.0
122;Error: Claude API error: Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'Your credit balance is too low to access the Anthropic API. Please go to Plans & Billing to upgrade or purchase credits.'}, 'request_id': 'req_011CScng6pDHtrzt5xPtqY5g'};N/A;N/A;numeric;overloaded;collider;mmp;claude-opus-4-20250514;0.0
123;Error: Claude API error: Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'Your credit balance is too low to access the Anthropic API. Please go to Plans & Billing to upgrade or purchase credits.'}, 'request_id': 'req_011CScngBN4P9yhHEZofRzBY'};N/A;N/A;numeric;overloaded;collider;mmp;claude-opus-4-20250514;0.0
124;Error: Claude API error: Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'Your credit balance is too low to access the Anthropic API. Please go to Plans & Billing to upgrade or purchase credits.'}, 'request_id': 'req_011CScngFwe2yFgAbt8d19ks'};N/A;N/A;numeric;overloaded;collider;mmp;claude-opus-4-20250514;0.0
125;Error: Claude API error: Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'Your credit balance is too low to access the Anthropic API. Please go to Plans & Billing to upgrade or purchase credits.'}, 'request_id': 'req_011CScngLXyBkYEX7Qew6Na3'};N/A;N/A;numeric;overloaded;collider;mmp;claude-opus-4-20250514;0.0
126;Error: Claude API error: Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'Your credit balance is too low to access the Anthropic API. Please go to Plans & Billing to upgrade or purchase credits.'}, 'request_id': 'req_011CScngR6JxhjhjftE3LW6G'};N/A;N/A;numeric;overloaded;collider;mmp;claude-opus-4-20250514;0.0
127;Error: Claude API error: Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'Your credit balance is too low to access the Anthropic API. Please go to Plans & Billing to upgrade or purchase credits.'}, 'request_id': 'req_011CScngVgdrumjEh6FBcRu1'};N/A;N/A;numeric;overloaded;collider;mmp;claude-opus-4-20250514;0.0
128;Error: Claude API error: Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'Your credit balance is too low to access the Anthropic API. Please go to Plans & Billing to upgrade or purchase credits.'}, 'request_id': 'req_011CScngaDEyGtdS26QCEGTw'};N/A;N/A;numeric;overloaded;collider;mmp;claude-opus-4-20250514;0.0
129;Error: Claude API error: Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'Your credit balance is too low to access the Anthropic API. Please go to Plans & Billing to upgrade or purchase credits.'}, 'request_id': 'req_011CScngeoZfVUNPR9vzDYeb'};N/A;N/A;numeric;overloaded;collider;mmp;claude-opus-4-20250514;0.0
130;Error: Claude API error: Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'Your credit balance is too low to access the Anthropic API. Please go to Plans & Billing to upgrade or purchase credits.'}, 'request_id': 'req_011CScngjJRvDfSyZpy63DJy'};N/A;N/A;numeric;overloaded;collider;mmp;claude-opus-4-20250514;0.0
131;Error: Claude API error: Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'Your credit balance is too low to access the Anthropic API. Please go to Plans & Billing to upgrade or purchase credits.'}, 'request_id': 'req_011CScngoooS1msmjhdw2UsV'};N/A;N/A;numeric;overloaded;collider;mmp;claude-opus-4-20250514;0.0
132;Error: Claude API error: Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'Your credit balance is too low to access the Anthropic API. Please go to Plans & Billing to upgrade or purchase credits.'}, 'request_id': 'req_011CScngtLQe6ysbiMJf1eYG'};N/A;N/A;numeric;overloaded;collider;mmp;claude-opus-4-20250514;0.0
133;Error: Claude API error: Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'Your credit balance is too low to access the Anthropic API. Please go to Plans & Billing to upgrade or purchase credits.'}, 'request_id': 'req_011CScngxvyjo9h8HCiTewh1'};N/A;N/A;numeric;overloaded;collider;mmp;claude-opus-4-20250514;0.0
134;Error: Claude API error: Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'Your credit balance is too low to access the Anthropic API. Please go to Plans & Billing to upgrade or purchase credits.'}, 'request_id': 'req_011CScnh3W4cHBKtcZsqEVsz'};N/A;N/A;numeric;overloaded;collider;mmp;claude-opus-4-20250514;0.0
135;Error: Claude API error: Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'Your credit balance is too low to access the Anthropic API. Please go to Plans & Billing to upgrade or purchase credits.'}, 'request_id': 'req_011CScnh83QvzGCqFQhiyEcE'};N/A;N/A;numeric;overloaded;collider;mmp;claude-opus-4-20250514;0.0
136;Error: Claude API error: Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'Your credit balance is too low to access the Anthropic API. Please go to Plans & Billing to upgrade or purchase credits.'}, 'request_id': 'req_011CScnhCaGZgkXVoZKwys1c'};N/A;N/A;numeric;overloaded;collider;mmp;claude-opus-4-20250514;0.0
137;Error: Claude API error: Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'Your credit balance is too low to access the Anthropic API. Please go to Plans & Billing to upgrade or purchase credits.'}, 'request_id': 'req_011CScnhH3txGBG3pwcKbNg5'};N/A;N/A;numeric;overloaded;collider;mmp;claude-opus-4-20250514;0.0
138;Error: Claude API error: Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'Your credit balance is too low to access the Anthropic API. Please go to Plans & Billing to upgrade or purchase credits.'}, 'request_id': 'req_011CScnhMdinnWqYo8qFCufm'};N/A;N/A;numeric;overloaded;collider;mmp;claude-opus-4-20250514;0.0
139;Error: Claude API error: Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'Your credit balance is too low to access the Anthropic API. Please go to Plans & Billing to upgrade or purchase credits.'}, 'request_id': 'req_011CScnhSCZW3tjFxrLpHtLG'};N/A;N/A;numeric;overloaded;collider;mmp;claude-opus-4-20250514;0.0
140;Error: Claude API error: Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'Your credit balance is too low to access the Anthropic API. Please go to Plans & Billing to upgrade or purchase credits.'}, 'request_id': 'req_011CScnhWv5VKTt4dXNQi2Zu'};N/A;N/A;numeric;overloaded;collider;mmp;claude-opus-4-20250514;0.0
161;Error: Claude API error: Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'Your credit balance is too low to access the Anthropic API. Please go to Plans & Billing to upgrade or purchase credits.'}, 'request_id': 'req_011CScnhbVAeD83R77dYVBFJ'};N/A;N/A;numeric;overloaded;collider;ppp;claude-opus-4-20250514;0.0
162;Error: Claude API error: Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'Your credit balance is too low to access the Anthropic API. Please go to Plans & Billing to upgrade or purchase credits.'}, 'request_id': 'req_011CScnhfzn3HTUu4ZnMfteb'};N/A;N/A;numeric;overloaded;collider;ppp;claude-opus-4-20250514;0.0
163;Error: Claude API error: Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'Your credit balance is too low to access the Anthropic API. Please go to Plans & Billing to upgrade or purchase credits.'}, 'request_id': 'req_011CScnhkXssTBFBre84SvG3'};N/A;N/A;numeric;overloaded;collider;ppp;claude-opus-4-20250514;0.0
