id;response;prompt_category;graph;domain;task;cntbl_cond;subject;temperature
162;80;single_numeric_response;collider;sociology;a;ppp;claude-3-haiku-20240307;0.0
163;80;single_numeric_response;collider;sociology;b;ppp;claude-3-haiku-20240307;0.0
164;80;single_numeric_response;collider;sociology;b;ppp;claude-3-haiku-20240307;0.0
165;75;single_numeric_response;collider;sociology;c;ppp;claude-3-haiku-20240307;0.0
166;75;single_numeric_response;collider;sociology;c;ppp;claude-3-haiku-20240307;0.0
167;75;single_numeric_response;collider;sociology;d;ppp;claude-3-haiku-20240307;0.0
168;80;single_numeric_response;collider;sociology;d;ppp;claude-3-haiku-20240307;0.0
169;50;single_numeric_response;collider;sociology;e;ppp;claude-3-haiku-20240307;0.0
170;50;single_numeric_response;collider;sociology;e;ppp;claude-3-haiku-20240307;0.0
171;75;single_numeric_response;collider;sociology;f;ppp;claude-3-haiku-20240307;0.0
172;75;single_numeric_response;collider;sociology;f;ppp;claude-3-haiku-20240307;0.0
173;50;single_numeric_response;collider;sociology;g;ppp;claude-3-haiku-20240307;0.0
174;50;single_numeric_response;collider;sociology;g;ppp;claude-3-haiku-20240307;0.0
175;50;single_numeric_response;collider;sociology;h;ppp;claude-3-haiku-20240307;0.0
176;50;single_numeric_response;collider;sociology;h;ppp;claude-3-haiku-20240307;0.0
177;50;single_numeric_response;collider;sociology;i;ppp;claude-3-haiku-20240307;0.0
178;75;single_numeric_response;collider;sociology;j;ppp;claude-3-haiku-20240307;0.0
179;75;single_numeric_response;collider;sociology;j;ppp;claude-3-haiku-20240307;0.0
180;90;single_numeric_response;collider;sociology;k;ppp;claude-3-haiku-20240307;0.0
221;80;single_numeric_response;collider;sociology;a;pmm;claude-3-haiku-20240307;0.0
222;80;single_numeric_response;collider;sociology;a;pmm;claude-3-haiku-20240307;0.0
223;75;single_numeric_response;collider;sociology;b;pmm;claude-3-haiku-20240307;0.0
224;75;single_numeric_response;collider;sociology;b;pmm;claude-3-haiku-20240307;0.0
225;75;single_numeric_response;collider;sociology;c;pmm;claude-3-haiku-20240307;0.0
226;75;single_numeric_response;collider;sociology;c;pmm;claude-3-haiku-20240307;0.0
227;75;single_numeric_response;collider;sociology;d;pmm;claude-3-haiku-20240307;0.0
228;75;single_numeric_response;collider;sociology;d;pmm;claude-3-haiku-20240307;0.0
229;50;single_numeric_response;collider;sociology;e;pmm;claude-3-haiku-20240307;0.0
230;50;single_numeric_response;collider;sociology;e;pmm;claude-3-haiku-20240307;0.0
231;50;single_numeric_response;collider;sociology;f;pmm;claude-3-haiku-20240307;0.0
232;50;single_numeric_response;collider;sociology;f;pmm;claude-3-haiku-20240307;0.0
233;50;single_numeric_response;collider;sociology;g;pmm;claude-3-haiku-20240307;0.0
234;50;single_numeric_response;collider;sociology;g;pmm;claude-3-haiku-20240307;0.0
235;50;single_numeric_response;collider;sociology;h;pmm;claude-3-haiku-20240307;0.0
236;50;single_numeric_response;collider;sociology;h;pmm;claude-3-haiku-20240307;0.0
237;50;single_numeric_response;collider;sociology;i;pmm;claude-3-haiku-20240307;0.0
238;75;single_numeric_response;collider;sociology;j;pmm;claude-3-haiku-20240307;0.0
239;75;single_numeric_response;collider;sociology;j;pmm;claude-3-haiku-20240307;0.0
240;80;single_numeric_response;collider;sociology;k;pmm;claude-3-haiku-20240307;0.0
261;80;single_numeric_response;collider;sociology;a;mpm;claude-3-haiku-20240307;0.0
262;80;single_numeric_response;collider;sociology;a;mpm;claude-3-haiku-20240307;0.0
263;80;single_numeric_response;collider;sociology;b;mpm;claude-3-haiku-20240307;0.0
264;80;single_numeric_response;collider;sociology;b;mpm;claude-3-haiku-20240307;0.0
265;75;single_numeric_response;collider;sociology;c;mpm;claude-3-haiku-20240307;0.0
266;75;single_numeric_response;collider;sociology;c;mpm;claude-3-haiku-20240307;0.0
267;75;single_numeric_response;collider;sociology;d;mpm;claude-3-haiku-20240307;0.0
268;80;single_numeric_response;collider;sociology;d;mpm;claude-3-haiku-20240307;0.0
269;50;single_numeric_response;collider;sociology;e;mpm;claude-3-haiku-20240307;0.0
270;50;single_numeric_response;collider;sociology;e;mpm;claude-3-haiku-20240307;0.0
271;75;single_numeric_response;collider;sociology;f;mpm;claude-3-haiku-20240307;0.0
272;75;single_numeric_response;collider;sociology;f;mpm;claude-3-haiku-20240307;0.0
273;50;single_numeric_response;collider;sociology;g;mpm;claude-3-haiku-20240307;0.0
274;50;single_numeric_response;collider;sociology;g;mpm;claude-3-haiku-20240307;0.0
275;50;single_numeric_response;collider;sociology;h;mpm;claude-3-haiku-20240307;0.0
276;50;single_numeric_response;collider;sociology;h;mpm;claude-3-haiku-20240307;0.0
277;50;single_numeric_response;collider;sociology;i;mpm;claude-3-haiku-20240307;0.0
278;75;single_numeric_response;collider;sociology;j;mpm;claude-3-haiku-20240307;0.0
279;75;single_numeric_response;collider;sociology;j;mpm;claude-3-haiku-20240307;0.0
280;90;single_numeric_response;collider;sociology;k;mpm;claude-3-haiku-20240307;0.0
281;80;single_numeric_response;collider;sociology;a;mmp;claude-3-haiku-20240307;0.0
282;100;single_numeric_response;collider;sociology;a;mmp;claude-3-haiku-20240307;0.0
283;75;single_numeric_response;collider;sociology;b;mmp;claude-3-haiku-20240307;0.0
284;100;single_numeric_response;collider;sociology;b;mmp;claude-3-haiku-20240307;0.0
285;75;single_numeric_response;collider;sociology;c;mmp;claude-3-haiku-20240307;0.0
286;75;single_numeric_response;collider;sociology;c;mmp;claude-3-haiku-20240307;0.0
287;80;single_numeric_response;collider;sociology;d;mmp;claude-3-haiku-20240307;0.0
288;80;single_numeric_response;collider;sociology;d;mmp;claude-3-haiku-20240307;0.0
289;50;single_numeric_response;collider;sociology;e;mmp;claude-3-haiku-20240307;0.0
290;50;single_numeric_response;collider;sociology;e;mmp;claude-3-haiku-20240307;0.0
291;75;single_numeric_response;collider;sociology;f;mmp;claude-3-haiku-20240307;0.0
292;75;single_numeric_response;collider;sociology;f;mmp;claude-3-haiku-20240307;0.0
293;50;single_numeric_response;collider;sociology;g;mmp;claude-3-haiku-20240307;0.0
294;50;single_numeric_response;collider;sociology;g;mmp;claude-3-haiku-20240307;0.0
295;50;single_numeric_response;collider;sociology;h;mmp;claude-3-haiku-20240307;0.0
296;50;single_numeric_response;collider;sociology;h;mmp;claude-3-haiku-20240307;0.0
297;50;single_numeric_response;collider;sociology;i;mmp;claude-3-haiku-20240307;0.0
298;75;single_numeric_response;collider;sociology;j;mmp;claude-3-haiku-20240307;0.0
299;75;single_numeric_response;collider;sociology;j;mmp;claude-3-haiku-20240307;0.0
300;100;single_numeric_response;collider;sociology;k;mmp;claude-3-haiku-20240307;0.0
321;80;single_numeric_response;collider;weather;a;ppp;claude-3-haiku-20240307;0.0
322;100;single_numeric_response;collider;weather;a;ppp;claude-3-haiku-20240307;0.0
323;80;single_numeric_response;collider;weather;b;ppp;claude-3-haiku-20240307;0.0
324;100;single_numeric_response;collider;weather;b;ppp;claude-3-haiku-20240307;0.0
325;50;single_numeric_response;collider;weather;c;ppp;claude-3-haiku-20240307;0.0
326;100;single_numeric_response;collider;weather;c;ppp;claude-3-haiku-20240307;0.0
327;75;single_numeric_response;collider;weather;d;ppp;claude-3-haiku-20240307;0.0
328;100;single_numeric_response;collider;weather;d;ppp;claude-3-haiku-20240307;0.0
329;50;single_numeric_response;collider;weather;e;ppp;claude-3-haiku-20240307;0.0
330;50;single_numeric_response;collider;weather;e;ppp;claude-3-haiku-20240307;0.0
331;50;single_numeric_response;collider;weather;f;ppp;claude-3-haiku-20240307;0.0
332;50;single_numeric_response;collider;weather;f;ppp;claude-3-haiku-20240307;0.0
333;50;single_numeric_response;collider;weather;g;ppp;claude-3-haiku-20240307;0.0
334;50;single_numeric_response;collider;weather;g;ppp;claude-3-haiku-20240307;0.0
335;50;single_numeric_response;collider;weather;h;ppp;claude-3-haiku-20240307;0.0
336;50;single_numeric_response;collider;weather;h;ppp;claude-3-haiku-20240307;0.0
337;50;single_numeric_response;collider;weather;i;ppp;claude-3-haiku-20240307;0.0
338;80;single_numeric_response;collider;weather;j;ppp;claude-3-haiku-20240307;0.0
339;75;single_numeric_response;collider;weather;j;ppp;claude-3-haiku-20240307;0.0
340;100;single_numeric_response;collider;weather;k;ppp;claude-3-haiku-20240307;0.0
381;100;single_numeric_response;collider;weather;a;pmm;claude-3-haiku-20240307;0.0
382;100;single_numeric_response;collider;weather;a;pmm;claude-3-haiku-20240307;0.0
383;100;single_numeric_response;collider;weather;b;pmm;claude-3-haiku-20240307;0.0
384;100;single_numeric_response;collider;weather;b;pmm;claude-3-haiku-20240307;0.0
385;50;single_numeric_response;collider;weather;c;pmm;claude-3-haiku-20240307;0.0
386;100;single_numeric_response;collider;weather;c;pmm;claude-3-haiku-20240307;0.0
387;75;single_numeric_response;collider;weather;d;pmm;claude-3-haiku-20240307;0.0
388;100;single_numeric_response;collider;weather;d;pmm;claude-3-haiku-20240307;0.0
389;50;single_numeric_response;collider;weather;e;pmm;claude-3-haiku-20240307;0.0
390;50;single_numeric_response;collider;weather;e;pmm;claude-3-haiku-20240307;0.0
391;50;single_numeric_response;collider;weather;f;pmm;claude-3-haiku-20240307;0.0
392;50;single_numeric_response;collider;weather;f;pmm;claude-3-haiku-20240307;0.0
393;50;single_numeric_response;collider;weather;g;pmm;claude-3-haiku-20240307;0.0
394;50;single_numeric_response;collider;weather;g;pmm;claude-3-haiku-20240307;0.0
395;50;single_numeric_response;collider;weather;h;pmm;claude-3-haiku-20240307;0.0
396;50;single_numeric_response;collider;weather;h;pmm;claude-3-haiku-20240307;0.0
397;50;single_numeric_response;collider;weather;i;pmm;claude-3-haiku-20240307;0.0
398;75;single_numeric_response;collider;weather;j;pmm;claude-3-haiku-20240307;0.0
399;75;single_numeric_response;collider;weather;j;pmm;claude-3-haiku-20240307;0.0
400;100;single_numeric_response;collider;weather;k;pmm;claude-3-haiku-20240307;0.0
421;80;single_numeric_response;collider;weather;a;mpm;claude-3-haiku-20240307;0.0
422;80;single_numeric_response;collider;weather;a;mpm;claude-3-haiku-20240307;0.0
423;80;single_numeric_response;collider;weather;b;mpm;claude-3-haiku-20240307;0.0
424;100;single_numeric_response;collider;weather;b;mpm;claude-3-haiku-20240307;0.0
425;50;single_numeric_response;collider;weather;c;mpm;claude-3-haiku-20240307;0.0
426;50;single_numeric_response;collider;weather;c;mpm;claude-3-haiku-20240307;0.0
427;80;single_numeric_response;collider;weather;d;mpm;claude-3-haiku-20240307;0.0
428;80;single_numeric_response;collider;weather;d;mpm;claude-3-haiku-20240307;0.0
429;50;single_numeric_response;collider;weather;e;mpm;claude-3-haiku-20240307;0.0
430;50;single_numeric_response;collider;weather;e;mpm;claude-3-haiku-20240307;0.0
431;50;single_numeric_response;collider;weather;f;mpm;claude-3-haiku-20240307;0.0
432;50;single_numeric_response;collider;weather;f;mpm;claude-3-haiku-20240307;0.0
433;0;single_numeric_response;collider;weather;g;mpm;claude-3-haiku-20240307;0.0
434;0;single_numeric_response;collider;weather;g;mpm;claude-3-haiku-20240307;0.0
435;0;single_numeric_response;collider;weather;h;mpm;claude-3-haiku-20240307;0.0
436;50;single_numeric_response;collider;weather;h;mpm;claude-3-haiku-20240307;0.0
437;0;single_numeric_response;collider;weather;i;mpm;claude-3-haiku-20240307;0.0
438;75;single_numeric_response;collider;weather;j;mpm;claude-3-haiku-20240307;0.0
439;80;single_numeric_response;collider;weather;j;mpm;claude-3-haiku-20240307;0.0
440;100;single_numeric_response;collider;weather;k;mpm;claude-3-haiku-20240307;0.0
441;100;single_numeric_response;collider;weather;a;mmp;claude-3-haiku-20240307;0.0
442;100;single_numeric_response;collider;weather;a;mmp;claude-3-haiku-20240307;0.0
443;80;single_numeric_response;collider;weather;b;mmp;claude-3-haiku-20240307;0.0
444;100;single_numeric_response;collider;weather;b;mmp;claude-3-haiku-20240307;0.0
445;75;single_numeric_response;collider;weather;c;mmp;claude-3-haiku-20240307;0.0
446;100;single_numeric_response;collider;weather;c;mmp;claude-3-haiku-20240307;0.0
447;75;single_numeric_response;collider;weather;d;mmp;claude-3-haiku-20240307;0.0
448;80;single_numeric_response;collider;weather;d;mmp;claude-3-haiku-20240307;0.0
449;50;single_numeric_response;collider;weather;e;mmp;claude-3-haiku-20240307;0.0
450;50;single_numeric_response;collider;weather;e;mmp;claude-3-haiku-20240307;0.0
451;50;single_numeric_response;collider;weather;f;mmp;claude-3-haiku-20240307;0.0
452;50;single_numeric_response;collider;weather;f;mmp;claude-3-haiku-20240307;0.0
453;50;single_numeric_response;collider;weather;g;mmp;claude-3-haiku-20240307;0.0
454;50;single_numeric_response;collider;weather;g;mmp;claude-3-haiku-20240307;0.0
455;50;single_numeric_response;collider;weather;h;mmp;claude-3-haiku-20240307;0.0
456;100;single_numeric_response;collider;weather;h;mmp;claude-3-haiku-20240307;0.0
457;50;single_numeric_response;collider;weather;i;mmp;claude-3-haiku-20240307;0.0
458;90;single_numeric_response;collider;weather;j;mmp;claude-3-haiku-20240307;0.0
459;80;single_numeric_response;collider;weather;j;mmp;claude-3-haiku-20240307;0.0
460;100;single_numeric_response;collider;weather;k;mmp;claude-3-haiku-20240307;0.0
