id;response;reasoning_effort;verbosity;prompt_category;content_category;graph;cntbl_cond;subject;temperature
11;Error: Claude API error: Error code: 404 - {'type': 'error', 'error': {'type': 'not_found_error', 'message': 'model: claude-3-sonnet-20240229'}, 'request_id': 'req_011CSTKzMTMiFE1ToHkNNmhy'};N/A;N/A;numeric-conf;overloaded;collider;ppp;claude-3-sonnet-20240229;0.0
12;Error: Claude API error: Error code: 404 - {'type': 'error', 'error': {'type': 'not_found_error', 'message': 'model: claude-3-sonnet-20240229'}, 'request_id': 'req_011CSTKzS7QCPqL7NYbVMtzs'};N/A;N/A;numeric-conf;overloaded;collider;ppp;claude-3-sonnet-20240229;0.0
13;Error: Claude API error: Error code: 404 - {'type': 'error', 'error': {'type': 'not_found_error', 'message': 'model: claude-3-sonnet-20240229'}, 'request_id': 'req_011CSTKzWgjZsnMKAKwMXoS2'};N/A;N/A;numeric-conf;overloaded;collider;ppp;claude-3-sonnet-20240229;0.0
14;Error: Claude API error: Error code: 404 - {'type': 'error', 'error': {'type': 'not_found_error', 'message': 'model: claude-3-sonnet-20240229'}, 'request_id': 'req_011CSTKzbF539WwZ3m3aHARE'};N/A;N/A;numeric-conf;overloaded;collider;ppp;claude-3-sonnet-20240229;0.0
15;Error: Claude API error: Error code: 404 - {'type': 'error', 'error': {'type': 'not_found_error', 'message': 'model: claude-3-sonnet-20240229'}, 'request_id': 'req_011CSTKzg5nVUtzajvhAEXLe'};N/A;N/A;numeric-conf;overloaded;collider;ppp;claude-3-sonnet-20240229;0.0
16;Error: Claude API error: Error code: 404 - {'type': 'error', 'error': {'type': 'not_found_error', 'message': 'model: claude-3-sonnet-20240229'}, 'request_id': 'req_011CSTKzkc8oYor8C78LerAM'};N/A;N/A;numeric-conf;overloaded;collider;ppp;claude-3-sonnet-20240229;0.0
17;Error: Claude API error: Error code: 404 - {'type': 'error', 'error': {'type': 'not_found_error', 'message': 'model: claude-3-sonnet-20240229'}, 'request_id': 'req_011CSTKzq71FoAvr3UqMQnRN'};N/A;N/A;numeric-conf;overloaded;collider;ppp;claude-3-sonnet-20240229;0.0
18;Error: Claude API error: Error code: 404 - {'type': 'error', 'error': {'type': 'not_found_error', 'message': 'model: claude-3-sonnet-20240229'}, 'request_id': 'req_011CSTKzufbkJ9vXjKaPtPBg'};N/A;N/A;numeric-conf;overloaded;collider;ppp;claude-3-sonnet-20240229;0.0
19;Error: Claude API error: Error code: 404 - {'type': 'error', 'error': {'type': 'not_found_error', 'message': 'model: claude-3-sonnet-20240229'}, 'request_id': 'req_011CSTKzzCCpMciN4gt9WM53'};N/A;N/A;numeric-conf;overloaded;collider;ppp;claude-3-sonnet-20240229;0.0
20;Error: Claude API error: Error code: 404 - {'type': 'error', 'error': {'type': 'not_found_error', 'message': 'model: claude-3-sonnet-20240229'}, 'request_id': 'req_011CSTL14mHUXn7LRGRLbAHQ'};N/A;N/A;numeric-conf;overloaded;collider;ppp;claude-3-sonnet-20240229;0.0
61;Error: Claude API error: Error code: 404 - {'type': 'error', 'error': {'type': 'not_found_error', 'message': 'model: claude-3-sonnet-20240229'}, 'request_id': 'req_011CSTL19fiFcwnbRaywVp5c'};N/A;N/A;numeric-conf;overloaded;collider;pmm;claude-3-sonnet-20240229;0.0
62;Error: Claude API error: Error code: 404 - {'type': 'error', 'error': {'type': 'not_found_error', 'message': 'model: claude-3-sonnet-20240229'}, 'request_id': 'req_011CSTL1EDp2tSN4EMpPiQ29'};N/A;N/A;numeric-conf;overloaded;collider;pmm;claude-3-sonnet-20240229;0.0
63;Error: Claude API error: Error code: 404 - {'type': 'error', 'error': {'type': 'not_found_error', 'message': 'model: claude-3-sonnet-20240229'}, 'request_id': 'req_011CSTL1JjvRaN45BiABSkfX'};N/A;N/A;numeric-conf;overloaded;collider;pmm;claude-3-sonnet-20240229;0.0
64;Error: Claude API error: Error code: 404 - {'type': 'error', 'error': {'type': 'not_found_error', 'message': 'model: claude-3-sonnet-20240229'}, 'request_id': 'req_011CSTL1PZsuRXF9Ecv1h3rn'};N/A;N/A;numeric-conf;overloaded;collider;pmm;claude-3-sonnet-20240229;0.0
65;Error: Claude API error: Error code: 404 - {'type': 'error', 'error': {'type': 'not_found_error', 'message': 'model: claude-3-sonnet-20240229'}, 'request_id': 'req_011CSTL1U6jhUd8G6irGU4Wf'};N/A;N/A;numeric-conf;overloaded;collider;pmm;claude-3-sonnet-20240229;0.0
66;Error: Claude API error: Error code: 404 - {'type': 'error', 'error': {'type': 'not_found_error', 'message': 'model: claude-3-sonnet-20240229'}, 'request_id': 'req_011CSTL1YfaKJnYT7wypTzCT'};N/A;N/A;numeric-conf;overloaded;collider;pmm;claude-3-sonnet-20240229;0.0
67;Error: Claude API error: Error code: 404 - {'type': 'error', 'error': {'type': 'not_found_error', 'message': 'model: claude-3-sonnet-20240229'}, 'request_id': 'req_011CSTL1dEAT7QEDoAkkW2ee'};N/A;N/A;numeric-conf;overloaded;collider;pmm;claude-3-sonnet-20240229;0.0
68;Error: Claude API error: Error code: 404 - {'type': 'error', 'error': {'type': 'not_found_error', 'message': 'model: claude-3-sonnet-20240229'}, 'request_id': 'req_011CSTL1hnW6mbNS5UvMY9Kd'};N/A;N/A;numeric-conf;overloaded;collider;pmm;claude-3-sonnet-20240229;0.0
69;Error: Claude API error: Error code: 404 - {'type': 'error', 'error': {'type': 'not_found_error', 'message': 'model: claude-3-sonnet-20240229'}, 'request_id': 'req_011CSTL1nR4Y89zLeiTWHsRp'};N/A;N/A;numeric-conf;overloaded;collider;pmm;claude-3-sonnet-20240229;0.0
70;Error: Claude API error: Error code: 404 - {'type': 'error', 'error': {'type': 'not_found_error', 'message': 'model: claude-3-sonnet-20240229'}, 'request_id': 'req_011CSTL1rvvFhPv9gnhxmms7'};N/A;N/A;numeric-conf;overloaded;collider;pmm;claude-3-sonnet-20240229;0.0
71;Error: Claude API error: Error code: 404 - {'type': 'error', 'error': {'type': 'not_found_error', 'message': 'model: claude-3-sonnet-20240229'}, 'request_id': 'req_011CSTL1wWkMW8avXvnWhuSh'};N/A;N/A;numeric-conf;overloaded;collider;pmm;claude-3-sonnet-20240229;0.0
72;Error: Claude API error: Error code: 404 - {'type': 'error', 'error': {'type': 'not_found_error', 'message': 'model: claude-3-sonnet-20240229'}, 'request_id': 'req_011CSTL224bc5nw19qYQ5aeR'};N/A;N/A;numeric-conf;overloaded;collider;pmm;claude-3-sonnet-20240229;0.0
73;Error: Claude API error: Error code: 404 - {'type': 'error', 'error': {'type': 'not_found_error', 'message': 'model: claude-3-sonnet-20240229'}, 'request_id': 'req_011CSTL26ahpvsbeJ7PXsAou'};N/A;N/A;numeric-conf;overloaded;collider;pmm;claude-3-sonnet-20240229;0.0
74;Error: Claude API error: Error code: 404 - {'type': 'error', 'error': {'type': 'not_found_error', 'message': 'model: claude-3-sonnet-20240229'}, 'request_id': 'req_011CSTL2BLhT6fgyHzkEU3UX'};N/A;N/A;numeric-conf;overloaded;collider;pmm;claude-3-sonnet-20240229;0.0
75;Error: Claude API error: Error code: 404 - {'type': 'error', 'error': {'type': 'not_found_error', 'message': 'model: claude-3-sonnet-20240229'}, 'request_id': 'req_011CSTL2Ft452gY8AJef59cU'};N/A;N/A;numeric-conf;overloaded;collider;pmm;claude-3-sonnet-20240229;0.0
76;Error: Claude API error: Error code: 404 - {'type': 'error', 'error': {'type': 'not_found_error', 'message': 'model: claude-3-sonnet-20240229'}, 'request_id': 'req_011CSTL2LVNRi7oZP9u8z57r'};N/A;N/A;numeric-conf;overloaded;collider;pmm;claude-3-sonnet-20240229;0.0
77;Error: Claude API error: Error code: 404 - {'type': 'error', 'error': {'type': 'not_found_error', 'message': 'model: claude-3-sonnet-20240229'}, 'request_id': 'req_011CSTL2QzyvyGpAA9HwTqxw'};N/A;N/A;numeric-conf;overloaded;collider;pmm;claude-3-sonnet-20240229;0.0
78;Error: Claude API error: Error code: 404 - {'type': 'error', 'error': {'type': 'not_found_error', 'message': 'model: claude-3-sonnet-20240229'}, 'request_id': 'req_011CSTL2VZpV8zM8PHsUqNwY'};N/A;N/A;numeric-conf;overloaded;collider;pmm;claude-3-sonnet-20240229;0.0
79;Error: Claude API error: Error code: 404 - {'type': 'error', 'error': {'type': 'not_found_error', 'message': 'model: claude-3-sonnet-20240229'}, 'request_id': 'req_011CSTL2a4grHysiYjFz3fnp'};N/A;N/A;numeric-conf;overloaded;collider;pmm;claude-3-sonnet-20240229;0.0
80;Error: Claude API error: Error code: 404 - {'type': 'error', 'error': {'type': 'not_found_error', 'message': 'model: claude-3-sonnet-20240229'}, 'request_id': 'req_011CSTL2ebYT5m84oWFMotUu'};N/A;N/A;numeric-conf;overloaded;collider;pmm;claude-3-sonnet-20240229;0.0
101;Error: Claude API error: Error code: 404 - {'type': 'error', 'error': {'type': 'not_found_error', 'message': 'model: claude-3-sonnet-20240229'}, 'request_id': 'req_011CSTL2j8eF6ZRvHQDD92Me'};N/A;N/A;numeric-conf;overloaded;collider;mpm;claude-3-sonnet-20240229;0.0
102;Error: Claude API error: Error code: 404 - {'type': 'error', 'error': {'type': 'not_found_error', 'message': 'model: claude-3-sonnet-20240229'}, 'request_id': 'req_011CSTL2oekQrRNgQfXzYg5k'};N/A;N/A;numeric-conf;overloaded;collider;mpm;claude-3-sonnet-20240229;0.0
103;Error: Claude API error: Error code: 404 - {'type': 'error', 'error': {'type': 'not_found_error', 'message': 'model: claude-3-sonnet-20240229'}, 'request_id': 'req_011CSTL2tK3dLbZTCqRV3A88'};N/A;N/A;numeric-conf;overloaded;collider;mpm;claude-3-sonnet-20240229;0.0
104;Error: Claude API error: Error code: 404 - {'type': 'error', 'error': {'type': 'not_found_error', 'message': 'model: claude-3-sonnet-20240229'}, 'request_id': 'req_011CSTL2y72MryUFZgWxVist'};N/A;N/A;numeric-conf;overloaded;collider;mpm;claude-3-sonnet-20240229;0.0
105;Error: Claude API error: Error code: 404 - {'type': 'error', 'error': {'type': 'not_found_error', 'message': 'model: claude-3-sonnet-20240229'}, 'request_id': 'req_011CSTL33ctW1X8FuGz3jWvp'};N/A;N/A;numeric-conf;overloaded;collider;mpm;claude-3-sonnet-20240229;0.0
106;Error: Claude API error: Error code: 404 - {'type': 'error', 'error': {'type': 'not_found_error', 'message': 'model: claude-3-sonnet-20240229'}, 'request_id': 'req_011CSTL38AjL8ptWVu5nYrUq'};N/A;N/A;numeric-conf;overloaded;collider;mpm;claude-3-sonnet-20240229;0.0
107;Error: Claude API error: Error code: 404 - {'type': 'error', 'error': {'type': 'not_found_error', 'message': 'model: claude-3-sonnet-20240229'}, 'request_id': 'req_011CSTL3Cg6US5JyL2Byn94x'};N/A;N/A;numeric-conf;overloaded;collider;mpm;claude-3-sonnet-20240229;0.0
108;Error: Claude API error: Error code: 404 - {'type': 'error', 'error': {'type': 'not_found_error', 'message': 'model: claude-3-sonnet-20240229'}, 'request_id': 'req_011CSTL3HFRvoXjSFSLdAPhA'};N/A;N/A;numeric-conf;overloaded;collider;mpm;claude-3-sonnet-20240229;0.0
109;Error: Claude API error: Error code: 404 - {'type': 'error', 'error': {'type': 'not_found_error', 'message': 'model: claude-3-sonnet-20240229'}, 'request_id': 'req_011CSTL3MnmyvBQNum5XyBeD'};N/A;N/A;numeric-conf;overloaded;collider;mpm;claude-3-sonnet-20240229;0.0
110;Error: Claude API error: Error code: 404 - {'type': 'error', 'error': {'type': 'not_found_error', 'message': 'model: claude-3-sonnet-20240229'}, 'request_id': 'req_011CSTL3SNcLbJ4rLEPMy1H3'};N/A;N/A;numeric-conf;overloaded;collider;mpm;claude-3-sonnet-20240229;0.0
111;Error: Claude API error: Error code: 404 - {'type': 'error', 'error': {'type': 'not_found_error', 'message': 'model: claude-3-sonnet-20240229'}, 'request_id': 'req_011CSTL3WtDs4Vw6QrsF4wkn'};N/A;N/A;numeric-conf;overloaded;collider;mpm;claude-3-sonnet-20240229;0.0
112;Error: Claude API error: Error code: 404 - {'type': 'error', 'error': {'type': 'not_found_error', 'message': 'model: claude-3-sonnet-20240229'}, 'request_id': 'req_011CSTL3bPbEu62pGUK1769a'};N/A;N/A;numeric-conf;overloaded;collider;mpm;claude-3-sonnet-20240229;0.0
113;Error: Claude API error: Error code: 404 - {'type': 'error', 'error': {'type': 'not_found_error', 'message': 'model: claude-3-sonnet-20240229'}, 'request_id': 'req_011CSTL3fvw94oSiNUHYo1Py'};N/A;N/A;numeric-conf;overloaded;collider;mpm;claude-3-sonnet-20240229;0.0
114;Error: Claude API error: Error code: 404 - {'type': 'error', 'error': {'type': 'not_found_error', 'message': 'model: claude-3-sonnet-20240229'}, 'request_id': 'req_011CSTL3kUnCCUwaLghfFDpt'};N/A;N/A;numeric-conf;overloaded;collider;mpm;claude-3-sonnet-20240229;0.0
115;Error: Claude API error: Error code: 404 - {'type': 'error', 'error': {'type': 'not_found_error', 'message': 'model: claude-3-sonnet-20240229'}, 'request_id': 'req_011CSTL3q4cXNida3HLy9y9b'};N/A;N/A;numeric-conf;overloaded;collider;mpm;claude-3-sonnet-20240229;0.0
116;Error: Claude API error: Error code: 404 - {'type': 'error', 'error': {'type': 'not_found_error', 'message': 'model: claude-3-sonnet-20240229'}, 'request_id': 'req_011CSTL3uke2sVdUCM4txJYp'};N/A;N/A;numeric-conf;overloaded;collider;mpm;claude-3-sonnet-20240229;0.0
117;Error: Claude API error: Error code: 404 - {'type': 'error', 'error': {'type': 'not_found_error', 'message': 'model: claude-3-sonnet-20240229'}, 'request_id': 'req_011CSTL3zHFNvzALRjTn84pK'};N/A;N/A;numeric-conf;overloaded;collider;mpm;claude-3-sonnet-20240229;0.0
118;Error: Claude API error: Error code: 404 - {'type': 'error', 'error': {'type': 'not_found_error', 'message': 'model: claude-3-sonnet-20240229'}, 'request_id': 'req_011CSTL44q6P1cpGgNNuQWSw'};N/A;N/A;numeric-conf;overloaded;collider;mpm;claude-3-sonnet-20240229;0.0
119;Error: Claude API error: Error code: 404 - {'type': 'error', 'error': {'type': 'not_found_error', 'message': 'model: claude-3-sonnet-20240229'}, 'request_id': 'req_011CSTL49U98ypRCPhaFNQgr'};N/A;N/A;numeric-conf;overloaded;collider;mpm;claude-3-sonnet-20240229;0.0
120;Error: Claude API error: Error code: 404 - {'type': 'error', 'error': {'type': 'not_found_error', 'message': 'model: claude-3-sonnet-20240229'}, 'request_id': 'req_011CSTL4E4DnLEGH5iE9cvei'};N/A;N/A;numeric-conf;overloaded;collider;mpm;claude-3-sonnet-20240229;0.0
121;Error: Claude API error: Error code: 404 - {'type': 'error', 'error': {'type': 'not_found_error', 'message': 'model: claude-3-sonnet-20240229'}, 'request_id': 'req_011CSTL4Japq2poHwy76kyPP'};N/A;N/A;numeric-conf;overloaded;collider;mmp;claude-3-sonnet-20240229;0.0
122;Error: Claude API error: Error code: 404 - {'type': 'error', 'error': {'type': 'not_found_error', 'message': 'model: claude-3-sonnet-20240229'}, 'request_id': 'req_011CSTL4P4D9RL4m1peWSR2d'};N/A;N/A;numeric-conf;overloaded;collider;mmp;claude-3-sonnet-20240229;0.0
123;Error: Claude API error: Error code: 404 - {'type': 'error', 'error': {'type': 'not_found_error', 'message': 'model: claude-3-sonnet-20240229'}, 'request_id': 'req_011CSTL4TbopZLQ7NoqsSHqD'};N/A;N/A;numeric-conf;overloaded;collider;mmp;claude-3-sonnet-20240229;0.0
124;Error: Claude API error: Error code: 404 - {'type': 'error', 'error': {'type': 'not_found_error', 'message': 'model: claude-3-sonnet-20240229'}, 'request_id': 'req_011CSTL4Y8f7ESxaE8Sf5V8K'};N/A;N/A;numeric-conf;overloaded;collider;mmp;claude-3-sonnet-20240229;0.0
125;Error: Claude API error: Error code: 404 - {'type': 'error', 'error': {'type': 'not_found_error', 'message': 'model: claude-3-sonnet-20240229'}, 'request_id': 'req_011CSTL4ciF4b2WShZaAsVUC'};N/A;N/A;numeric-conf;overloaded;collider;mmp;claude-3-sonnet-20240229;0.0
126;Error: Claude API error: Error code: 404 - {'type': 'error', 'error': {'type': 'not_found_error', 'message': 'model: claude-3-sonnet-20240229'}, 'request_id': 'req_011CSTL4hJZvbQF5mjdr7sqe'};N/A;N/A;numeric-conf;overloaded;collider;mmp;claude-3-sonnet-20240229;0.0
127;Error: Claude API error: Error code: 404 - {'type': 'error', 'error': {'type': 'not_found_error', 'message': 'model: claude-3-sonnet-20240229'}, 'request_id': 'req_011CSTL4mqRT42rfoairozzS'};N/A;N/A;numeric-conf;overloaded;collider;mmp;claude-3-sonnet-20240229;0.0
128;Error: Claude API error: Error code: 404 - {'type': 'error', 'error': {'type': 'not_found_error', 'message': 'model: claude-3-sonnet-20240229'}, 'request_id': 'req_011CSTL4rXSxo9NY9hJ9RUjT'};N/A;N/A;numeric-conf;overloaded;collider;mmp;claude-3-sonnet-20240229;0.0
129;Error: Claude API error: Error code: 404 - {'type': 'error', 'error': {'type': 'not_found_error', 'message': 'model: claude-3-sonnet-20240229'}, 'request_id': 'req_011CSTL4w6XjtyqzmRZh95zm'};N/A;N/A;numeric-conf;overloaded;collider;mmp;claude-3-sonnet-20240229;0.0
130;Error: Claude API error: Error code: 404 - {'type': 'error', 'error': {'type': 'not_found_error', 'message': 'model: claude-3-sonnet-20240229'}, 'request_id': 'req_011CSTL51iLrYUqV3rNVwc6Q'};N/A;N/A;numeric-conf;overloaded;collider;mmp;claude-3-sonnet-20240229;0.0
131;Error: Claude API error: Error code: 404 - {'type': 'error', 'error': {'type': 'not_found_error', 'message': 'model: claude-3-sonnet-20240229'}, 'request_id': 'req_011CSTL56HBcAjQXbvkEoX2r'};N/A;N/A;numeric-conf;overloaded;collider;mmp;claude-3-sonnet-20240229;0.0
132;Error: Claude API error: Error code: 404 - {'type': 'error', 'error': {'type': 'not_found_error', 'message': 'model: claude-3-sonnet-20240229'}, 'request_id': 'req_011CSTL5BVDZgYi9ZNjFnGhz'};N/A;N/A;numeric-conf;overloaded;collider;mmp;claude-3-sonnet-20240229;0.0
133;Error: Claude API error: Error code: 404 - {'type': 'error', 'error': {'type': 'not_found_error', 'message': 'model: claude-3-sonnet-20240229'}, 'request_id': 'req_011CSTL5H26cToJLRk2NJZ2Z'};N/A;N/A;numeric-conf;overloaded;collider;mmp;claude-3-sonnet-20240229;0.0
134;Error: Claude API error: Error code: 404 - {'type': 'error', 'error': {'type': 'not_found_error', 'message': 'model: claude-3-sonnet-20240229'}, 'request_id': 'req_011CSTL5MYD3fnphVnbVKQdL'};N/A;N/A;numeric-conf;overloaded;collider;mmp;claude-3-sonnet-20240229;0.0
135;Error: Claude API error: Error code: 404 - {'type': 'error', 'error': {'type': 'not_found_error', 'message': 'model: claude-3-sonnet-20240229'}, 'request_id': 'req_011CSTL5SBW4xF5cGEwiSNhB'};N/A;N/A;numeric-conf;overloaded;collider;mmp;claude-3-sonnet-20240229;0.0
136;Error: Claude API error: Error code: 404 - {'type': 'error', 'error': {'type': 'not_found_error', 'message': 'model: claude-3-sonnet-20240229'}, 'request_id': 'req_011CSTL5WhcSVim2RZTQGRTX'};N/A;N/A;numeric-conf;overloaded;collider;mmp;claude-3-sonnet-20240229;0.0
137;Error: Claude API error: Error code: 404 - {'type': 'error', 'error': {'type': 'not_found_error', 'message': 'model: claude-3-sonnet-20240229'}, 'request_id': 'req_011CSTL5bJwAS4NWT8DXzAr4'};N/A;N/A;numeric-conf;overloaded;collider;mmp;claude-3-sonnet-20240229;0.0
138;Error: Claude API error: Error code: 404 - {'type': 'error', 'error': {'type': 'not_found_error', 'message': 'model: claude-3-sonnet-20240229'}, 'request_id': 'req_011CSTL5fwjTmdF2n6tpdFpH'};N/A;N/A;numeric-conf;overloaded;collider;mmp;claude-3-sonnet-20240229;0.0
139;Error: Claude API error: Error code: 404 - {'type': 'error', 'error': {'type': 'not_found_error', 'message': 'model: claude-3-sonnet-20240229'}, 'request_id': 'req_011CSTL5kW5LzoAffFrijs2N'};N/A;N/A;numeric-conf;overloaded;collider;mmp;claude-3-sonnet-20240229;0.0
140;Error: Claude API error: Error code: 404 - {'type': 'error', 'error': {'type': 'not_found_error', 'message': 'model: claude-3-sonnet-20240229'}, 'request_id': 'req_011CSTL5q2w6pnaZLyY686rX'};N/A;N/A;numeric-conf;overloaded;collider;mmp;claude-3-sonnet-20240229;0.0
161;Error: Claude API error: Error code: 404 - {'type': 'error', 'error': {'type': 'not_found_error', 'message': 'model: claude-3-sonnet-20240229'}, 'request_id': 'req_011CSTL5ubmZKz2VMhDtgguQ'};N/A;N/A;numeric-conf;overloaded;collider;ppp;claude-3-sonnet-20240229;0.0
162;Error: Claude API error: Error code: 404 - {'type': 'error', 'error': {'type': 'not_found_error', 'message': 'model: claude-3-sonnet-20240229'}, 'request_id': 'req_011CSTL5zBM7VQ79xcdNzi6Z'};N/A;N/A;numeric-conf;overloaded;collider;ppp;claude-3-sonnet-20240229;0.0
163;Error: Claude API error: Error code: 404 - {'type': 'error', 'error': {'type': 'not_found_error', 'message': 'model: claude-3-sonnet-20240229'}, 'request_id': 'req_011CSTL64giLamePK4dqDkB7'};N/A;N/A;numeric-conf;overloaded;collider;ppp;claude-3-sonnet-20240229;0.0
164;Error: Claude API error: Error code: 404 - {'type': 'error', 'error': {'type': 'not_found_error', 'message': 'model: claude-3-sonnet-20240229'}, 'request_id': 'req_011CSTL69CpZs3LmNiDqAd6b'};N/A;N/A;numeric-conf;overloaded;collider;ppp;claude-3-sonnet-20240229;0.0
165;Error: Claude API error: Error code: 404 - {'type': 'error', 'error': {'type': 'not_found_error', 'message': 'model: claude-3-sonnet-20240229'}, 'request_id': 'req_011CSTL6DigiJnECGqpe49jW'};N/A;N/A;numeric-conf;overloaded;collider;ppp;claude-3-sonnet-20240229;0.0
166;Error: Claude API error: Error code: 404 - {'type': 'error', 'error': {'type': 'not_found_error', 'message': 'model: claude-3-sonnet-20240229'}, 'request_id': 'req_011CSTL6JGXbtootmjdT16Uv'};N/A;N/A;numeric-conf;overloaded;collider;ppp;claude-3-sonnet-20240229;0.0
167;Error: Claude API error: Error code: 404 - {'type': 'error', 'error': {'type': 'not_found_error', 'message': 'model: claude-3-sonnet-20240229'}, 'request_id': 'req_011CSTL6Nmefun6xfWx3cDRG'};N/A;N/A;numeric-conf;overloaded;collider;ppp;claude-3-sonnet-20240229;0.0
168;Error: Claude API error: Error code: 404 - {'type': 'error', 'error': {'type': 'not_found_error', 'message': 'model: claude-3-sonnet-20240229'}, 'request_id': 'req_011CSTL6TH1dce7KGHcdzTBA'};N/A;N/A;numeric-conf;overloaded;collider;ppp;claude-3-sonnet-20240229;0.0
169;Error: Claude API error: Error code: 404 - {'type': 'error', 'error': {'type': 'not_found_error', 'message': 'model: claude-3-sonnet-20240229'}, 'request_id': 'req_011CSTL6XocsVPda6Uu3h66W'};N/A;N/A;numeric-conf;overloaded;collider;ppp;claude-3-sonnet-20240229;0.0
170;Error: Claude API error: Error code: 404 - {'type': 'error', 'error': {'type': 'not_found_error', 'message': 'model: claude-3-sonnet-20240229'}, 'request_id': 'req_011CSTL6cJyusuAmdvLDfXi7'};N/A;N/A;numeric-conf;overloaded;collider;ppp;claude-3-sonnet-20240229;0.0
171;Error: Claude API error: Error code: 404 - {'type': 'error', 'error': {'type': 'not_found_error', 'message': 'model: claude-3-sonnet-20240229'}, 'request_id': 'req_011CSTL6grpxijhxbYU1GSnF'};N/A;N/A;numeric-conf;overloaded;collider;ppp;claude-3-sonnet-20240229;0.0
172;Error: Claude API error: Error code: 404 - {'type': 'error', 'error': {'type': 'not_found_error', 'message': 'model: claude-3-sonnet-20240229'}, 'request_id': 'req_011CSTL6mRB5iaDR9JFmzoyi'};N/A;N/A;numeric-conf;overloaded;collider;ppp;claude-3-sonnet-20240229;0.0
173;Error: Claude API error: Error code: 404 - {'type': 'error', 'error': {'type': 'not_found_error', 'message': 'model: claude-3-sonnet-20240229'}, 'request_id': 'req_011CSTL6r8h6tkT95n4AJ6mm'};N/A;N/A;numeric-conf;overloaded;collider;ppp;claude-3-sonnet-20240229;0.0
174;Error: Claude API error: Error code: 404 - {'type': 'error', 'error': {'type': 'not_found_error', 'message': 'model: claude-3-sonnet-20240229'}, 'request_id': 'req_011CSTL6vgnQ6Rw2B4KStTGJ'};N/A;N/A;numeric-conf;overloaded;collider;ppp;claude-3-sonnet-20240229;0.0
175;Error: Claude API error: Error code: 404 - {'type': 'error', 'error': {'type': 'not_found_error', 'message': 'model: claude-3-sonnet-20240229'}, 'request_id': 'req_011CSTL71EP8x6tTjH5MmSCT'};N/A;N/A;numeric-conf;overloaded;collider;ppp;claude-3-sonnet-20240229;0.0
