id;response;prompt_category;graph;domain;task;cntbl_cond;subject;temperature
67;70;single_numeric_response;collider;economy;d;pmm;claude-3-5-haiku-20241022;0.0
68;70;single_numeric_response;collider;economy;d;pmm;claude-3-5-haiku-20241022;0.0
69;50;single_numeric_response;collider;economy;e;pmm;claude-3-5-haiku-20241022;0.0
70;60;single_numeric_response;collider;economy;e;pmm;claude-3-5-haiku-20241022;0.0
71;70;single_numeric_response;collider;economy;f;pmm;claude-3-5-haiku-20241022;0.0
72;80;single_numeric_response;collider;economy;f;pmm;claude-3-5-haiku-20241022;0.0
73;50;single_numeric_response;collider;economy;g;pmm;claude-3-5-haiku-20241022;0.0
74;70;single_numeric_response;collider;economy;g;pmm;claude-3-5-haiku-20241022;0.0
75;50;single_numeric_response;collider;economy;h;pmm;claude-3-5-haiku-20241022;0.0
76;70;single_numeric_response;collider;economy;h;pmm;claude-3-5-haiku-20241022;0.0
77;30;single_numeric_response;collider;economy;i;pmm;claude-3-5-haiku-20241022;0.0
78;70;single_numeric_response;collider;economy;j;pmm;claude-3-5-haiku-20241022;0.0
79;80;single_numeric_response;collider;economy;j;pmm;claude-3-5-haiku-20241022;0.0
80;90;single_numeric_response;collider;economy;k;pmm;claude-3-5-haiku-20241022;0.0
101;80;single_numeric_response;collider;economy;a;mpm;claude-3-5-haiku-20241022;0.0
102;70;single_numeric_response;collider;economy;a;mpm;claude-3-5-haiku-20241022;0.0
103;70;single_numeric_response;collider;economy;b;mpm;claude-3-5-haiku-20241022;0.0
104;70;single_numeric_response;collider;economy;b;mpm;claude-3-5-haiku-20241022;0.0
105;80;single_numeric_response;collider;economy;c;mpm;claude-3-5-haiku-20241022;0.0
106;70;single_numeric_response;collider;economy;c;mpm;claude-3-5-haiku-20241022;0.0
107;70;single_numeric_response;collider;economy;d;mpm;claude-3-5-haiku-20241022;0.0
108;70;single_numeric_response;collider;economy;d;mpm;claude-3-5-haiku-20241022;0.0
109;70;single_numeric_response;collider;economy;e;mpm;claude-3-5-haiku-20241022;0.0
110;60;single_numeric_response;collider;economy;e;mpm;claude-3-5-haiku-20241022;0.0
111;70;single_numeric_response;collider;economy;f;mpm;claude-3-5-haiku-20241022;0.0
112;70;single_numeric_response;collider;economy;f;mpm;claude-3-5-haiku-20241022;0.0
113;70;single_numeric_response;collider;economy;g;mpm;claude-3-5-haiku-20241022;0.0
114;70;single_numeric_response;collider;economy;g;mpm;claude-3-5-haiku-20241022;0.0
115;70;single_numeric_response;collider;economy;h;mpm;claude-3-5-haiku-20241022;0.0
116;70;single_numeric_response;collider;economy;h;mpm;claude-3-5-haiku-20241022;0.0
117;50;single_numeric_response;collider;economy;i;mpm;claude-3-5-haiku-20241022;0.0
118;50;single_numeric_response;collider;economy;j;mpm;claude-3-5-haiku-20241022;0.0
119;80;single_numeric_response;collider;economy;j;mpm;claude-3-5-haiku-20241022;0.0
120;80;single_numeric_response;collider;economy;k;mpm;claude-3-5-haiku-20241022;0.0
121;80;single_numeric_response;collider;economy;a;mmp;claude-3-5-haiku-20241022;0.0
122;80;single_numeric_response;collider;economy;a;mmp;claude-3-5-haiku-20241022;0.0
123;80;single_numeric_response;collider;economy;b;mmp;claude-3-5-haiku-20241022;0.0
124;80;single_numeric_response;collider;economy;b;mmp;claude-3-5-haiku-20241022;0.0
125;80;single_numeric_response;collider;economy;c;mmp;claude-3-5-haiku-20241022;0.0
126;80;single_numeric_response;collider;economy;c;mmp;claude-3-5-haiku-20241022;0.0
127;70;single_numeric_response;collider;economy;d;mmp;claude-3-5-haiku-20241022;0.0
128;70;single_numeric_response;collider;economy;d;mmp;claude-3-5-haiku-20241022;0.0
129;50;single_numeric_response;collider;economy;e;mmp;claude-3-5-haiku-20241022;0.0
130;60;single_numeric_response;collider;economy;e;mmp;claude-3-5-haiku-20241022;0.0
131;70;single_numeric_response;collider;economy;f;mmp;claude-3-5-haiku-20241022;0.0
132;70;single_numeric_response;collider;economy;f;mmp;claude-3-5-haiku-20241022;0.0
133;70;single_numeric_response;collider;economy;g;mmp;claude-3-5-haiku-20241022;0.0
134;70;single_numeric_response;collider;economy;g;mmp;claude-3-5-haiku-20241022;0.0
135;50;single_numeric_response;collider;economy;h;mmp;claude-3-5-haiku-20241022;0.0
136;60;single_numeric_response;collider;economy;h;mmp;claude-3-5-haiku-20241022;0.0
137;20;single_numeric_response;collider;economy;i;mmp;claude-3-5-haiku-20241022;0.0
138;80;single_numeric_response;collider;economy;j;mmp;claude-3-5-haiku-20241022;0.0
139;90;single_numeric_response;collider;economy;j;mmp;claude-3-5-haiku-20241022;0.0
140;90;single_numeric_response;collider;economy;k;mmp;claude-3-5-haiku-20241022;0.0
161;80;single_numeric_response;collider;sociology;a;ppp;claude-3-5-haiku-20241022;0.0
162;80;single_numeric_response;collider;sociology;a;ppp;claude-3-5-haiku-20241022;0.0
163;80;single_numeric_response;collider;sociology;b;ppp;claude-3-5-haiku-20241022;0.0
164;80;single_numeric_response;collider;sociology;b;ppp;claude-3-5-haiku-20241022;0.0
165;80;single_numeric_response;collider;sociology;c;ppp;claude-3-5-haiku-20241022;0.0
166;80;single_numeric_response;collider;sociology;c;ppp;claude-3-5-haiku-20241022;0.0
167;80;single_numeric_response;collider;sociology;d;ppp;claude-3-5-haiku-20241022;0.0
168;80;single_numeric_response;collider;sociology;d;ppp;claude-3-5-haiku-20241022;0.0
169;70;single_numeric_response;collider;sociology;e;ppp;claude-3-5-haiku-20241022;0.0
170;70;single_numeric_response;collider;sociology;e;ppp;claude-3-5-haiku-20241022;0.0
171;70;single_numeric_response;collider;sociology;f;ppp;claude-3-5-haiku-20241022;0.0
172;80;single_numeric_response;collider;sociology;f;ppp;claude-3-5-haiku-20241022;0.0
173;70;single_numeric_response;collider;sociology;g;ppp;claude-3-5-haiku-20241022;0.0
174;70;single_numeric_response;collider;sociology;g;ppp;claude-3-5-haiku-20241022;0.0
175;50;single_numeric_response;collider;sociology;h;ppp;claude-3-5-haiku-20241022;0.0
176;70;single_numeric_response;collider;sociology;h;ppp;claude-3-5-haiku-20241022;0.0
177;50;single_numeric_response;collider;sociology;i;ppp;claude-3-5-haiku-20241022;0.0
178;80;single_numeric_response;collider;sociology;j;ppp;claude-3-5-haiku-20241022;0.0
179;80;single_numeric_response;collider;sociology;j;ppp;claude-3-5-haiku-20241022;0.0
180;90;single_numeric_response;collider;sociology;k;ppp;claude-3-5-haiku-20241022;0.0
221;80;single_numeric_response;collider;sociology;a;pmm;claude-3-5-haiku-20241022;0.0
222;70;single_numeric_response;collider;sociology;a;pmm;claude-3-5-haiku-20241022;0.0
223;80;single_numeric_response;collider;sociology;b;pmm;claude-3-5-haiku-20241022;0.0
224;80;single_numeric_response;collider;sociology;b;pmm;claude-3-5-haiku-20241022;0.0
225;80;single_numeric_response;collider;sociology;c;pmm;claude-3-5-haiku-20241022;0.0
226;80;single_numeric_response;collider;sociology;c;pmm;claude-3-5-haiku-20241022;0.0
227;70;single_numeric_response;collider;sociology;d;pmm;claude-3-5-haiku-20241022;0.0
228;70;single_numeric_response;collider;sociology;d;pmm;claude-3-5-haiku-20241022;0.0
229;70;single_numeric_response;collider;sociology;e;pmm;claude-3-5-haiku-20241022;0.0
230;50;single_numeric_response;collider;sociology;e;pmm;claude-3-5-haiku-20241022;0.0
231;70;single_numeric_response;collider;sociology;f;pmm;claude-3-5-haiku-20241022;0.0
232;70;single_numeric_response;collider;sociology;f;pmm;claude-3-5-haiku-20241022;0.0
233;70;single_numeric_response;collider;sociology;g;pmm;claude-3-5-haiku-20241022;0.0
234;70;single_numeric_response;collider;sociology;g;pmm;claude-3-5-haiku-20241022;0.0
235;70;single_numeric_response;collider;sociology;h;pmm;claude-3-5-haiku-20241022;0.0
236;70;single_numeric_response;collider;sociology;h;pmm;claude-3-5-haiku-20241022;0.0
237;50;single_numeric_response;collider;sociology;i;pmm;claude-3-5-haiku-20241022;0.0
238;80;single_numeric_response;collider;sociology;j;pmm;claude-3-5-haiku-20241022;0.0
239;80;single_numeric_response;collider;sociology;j;pmm;claude-3-5-haiku-20241022;0.0
240;90;single_numeric_response;collider;sociology;k;pmm;claude-3-5-haiku-20241022;0.0
261;80;single_numeric_response;collider;sociology;a;mpm;claude-3-5-haiku-20241022;0.0
262;80;single_numeric_response;collider;sociology;a;mpm;claude-3-5-haiku-20241022;0.0
263;70;single_numeric_response;collider;sociology;b;mpm;claude-3-5-haiku-20241022;0.0
264;80;single_numeric_response;collider;sociology;b;mpm;claude-3-5-haiku-20241022;0.0
265;80;single_numeric_response;collider;sociology;c;mpm;claude-3-5-haiku-20241022;0.0
266;80;single_numeric_response;collider;sociology;c;mpm;claude-3-5-haiku-20241022;0.0
267;70;single_numeric_response;collider;sociology;d;mpm;claude-3-5-haiku-20241022;0.0
268;50;single_numeric_response;collider;sociology;d;mpm;claude-3-5-haiku-20241022;0.0
269;70;single_numeric_response;collider;sociology;e;mpm;claude-3-5-haiku-20241022;0.0
270;50;single_numeric_response;collider;sociology;e;mpm;claude-3-5-haiku-20241022;0.0
271;80;single_numeric_response;collider;sociology;f;mpm;claude-3-5-haiku-20241022;0.0
272;80;single_numeric_response;collider;sociology;f;mpm;claude-3-5-haiku-20241022;0.0
273;50;single_numeric_response;collider;sociology;g;mpm;claude-3-5-haiku-20241022;0.0
274;50;single_numeric_response;collider;sociology;g;mpm;claude-3-5-haiku-20241022;0.0
275;70;single_numeric_response;collider;sociology;h;mpm;claude-3-5-haiku-20241022;0.0
276;50;single_numeric_response;collider;sociology;h;mpm;claude-3-5-haiku-20241022;0.0
277;50;single_numeric_response;collider;sociology;i;mpm;claude-3-5-haiku-20241022;0.0
278;75;single_numeric_response;collider;sociology;j;mpm;claude-3-5-haiku-20241022;0.0
279;80;single_numeric_response;collider;sociology;j;mpm;claude-3-5-haiku-20241022;0.0
280;90;single_numeric_response;collider;sociology;k;mpm;claude-3-5-haiku-20241022;0.0
281;80;single_numeric_response;collider;sociology;a;mmp;claude-3-5-haiku-20241022;0.0
282;80;single_numeric_response;collider;sociology;a;mmp;claude-3-5-haiku-20241022;0.0
283;80;single_numeric_response;collider;sociology;b;mmp;claude-3-5-haiku-20241022;0.0
284;80;single_numeric_response;collider;sociology;b;mmp;claude-3-5-haiku-20241022;0.0
285;80;single_numeric_response;collider;sociology;c;mmp;claude-3-5-haiku-20241022;0.0
286;70;single_numeric_response;collider;sociology;c;mmp;claude-3-5-haiku-20241022;0.0
287;70;single_numeric_response;collider;sociology;d;mmp;claude-3-5-haiku-20241022;0.0
288;70;single_numeric_response;collider;sociology;d;mmp;claude-3-5-haiku-20241022;0.0
289;50;single_numeric_response;collider;sociology;e;mmp;claude-3-5-haiku-20241022;0.0
290;70;single_numeric_response;collider;sociology;e;mmp;claude-3-5-haiku-20241022;0.0
291;70;single_numeric_response;collider;sociology;f;mmp;claude-3-5-haiku-20241022;0.0
292;70;single_numeric_response;collider;sociology;f;mmp;claude-3-5-haiku-20241022;0.0
293;50;single_numeric_response;collider;sociology;g;mmp;claude-3-5-haiku-20241022;0.0
294;70;single_numeric_response;collider;sociology;g;mmp;claude-3-5-haiku-20241022;0.0
295;50;single_numeric_response;collider;sociology;h;mmp;claude-3-5-haiku-20241022;0.0
296;50;single_numeric_response;collider;sociology;h;mmp;claude-3-5-haiku-20241022;0.0
297;50;single_numeric_response;collider;sociology;i;mmp;claude-3-5-haiku-20241022;0.0
298;80;single_numeric_response;collider;sociology;j;mmp;claude-3-5-haiku-20241022;0.0
299;80;single_numeric_response;collider;sociology;j;mmp;claude-3-5-haiku-20241022;0.0
300;90;single_numeric_response;collider;sociology;k;mmp;claude-3-5-haiku-20241022;0.0
321;80;single_numeric_response;collider;weather;a;ppp;claude-3-5-haiku-20241022;0.0
322;80;single_numeric_response;collider;weather;a;ppp;claude-3-5-haiku-20241022;0.0
323;75;single_numeric_response;collider;weather;b;ppp;claude-3-5-haiku-20241022;0.0
324;75;single_numeric_response;collider;weather;b;ppp;claude-3-5-haiku-20241022;0.0
325;75;single_numeric_response;collider;weather;c;ppp;claude-3-5-haiku-20241022;0.0
326;80;single_numeric_response;collider;weather;c;ppp;claude-3-5-haiku-20241022;0.0
327;60;single_numeric_response;collider;weather;d;ppp;claude-3-5-haiku-20241022;0.0
328;80;single_numeric_response;collider;weather;d;ppp;claude-3-5-haiku-20241022;0.0
329;50;single_numeric_response;collider;weather;e;ppp;claude-3-5-haiku-20241022;0.0
330;50;single_numeric_response;collider;weather;e;ppp;claude-3-5-haiku-20241022;0.0
331;50;single_numeric_response;collider;weather;f;ppp;claude-3-5-haiku-20241022;0.0
332;50;single_numeric_response;collider;weather;f;ppp;claude-3-5-haiku-20241022;0.0
333;0;single_numeric_response;collider;weather;g;ppp;claude-3-5-haiku-20241022;0.0
334;50;single_numeric_response;collider;weather;g;ppp;claude-3-5-haiku-20241022;0.0
335;20;single_numeric_response;collider;weather;h;ppp;claude-3-5-haiku-20241022;0.0
336;50;single_numeric_response;collider;weather;h;ppp;claude-3-5-haiku-20241022;0.0
337;20;single_numeric_response;collider;weather;i;ppp;claude-3-5-haiku-20241022;0.0
338;75;single_numeric_response;collider;weather;j;ppp;claude-3-5-haiku-20241022;0.0
339;80;single_numeric_response;collider;weather;j;ppp;claude-3-5-haiku-20241022;0.0
340;100;single_numeric_response;collider;weather;k;ppp;claude-3-5-haiku-20241022;0.0
381;80;single_numeric_response;collider;weather;a;pmm;claude-3-5-haiku-20241022;0.0
382;80;single_numeric_response;collider;weather;a;pmm;claude-3-5-haiku-20241022;0.0
383;75;single_numeric_response;collider;weather;b;pmm;claude-3-5-haiku-20241022;0.0
384;75;single_numeric_response;collider;weather;b;pmm;claude-3-5-haiku-20241022;0.0
385;80;single_numeric_response;collider;weather;c;pmm;claude-3-5-haiku-20241022;0.0
386;80;single_numeric_response;collider;weather;c;pmm;claude-3-5-haiku-20241022;0.0
387;80;single_numeric_response;collider;weather;d;pmm;claude-3-5-haiku-20241022;0.0
388;80;single_numeric_response;collider;weather;d;pmm;claude-3-5-haiku-20241022;0.0
389;50;single_numeric_response;collider;weather;e;pmm;claude-3-5-haiku-20241022;0.0
390;50;single_numeric_response;collider;weather;e;pmm;claude-3-5-haiku-20241022;0.0
391;80;single_numeric_response;collider;weather;f;pmm;claude-3-5-haiku-20241022;0.0
392;50;single_numeric_response;collider;weather;f;pmm;claude-3-5-haiku-20241022;0.0
393;50;single_numeric_response;collider;weather;g;pmm;claude-3-5-haiku-20241022;0.0
394;50;single_numeric_response;collider;weather;g;pmm;claude-3-5-haiku-20241022;0.0
395;50;single_numeric_response;collider;weather;h;pmm;claude-3-5-haiku-20241022;0.0
396;50;single_numeric_response;collider;weather;h;pmm;claude-3-5-haiku-20241022;0.0
397;20;single_numeric_response;collider;weather;i;pmm;claude-3-5-haiku-20241022;0.0
398;75;single_numeric_response;collider;weather;j;pmm;claude-3-5-haiku-20241022;0.0
399;75;single_numeric_response;collider;weather;j;pmm;claude-3-5-haiku-20241022;0.0
400;100;single_numeric_response;collider;weather;k;pmm;claude-3-5-haiku-20241022;0.0
421;80;single_numeric_response;collider;weather;a;mpm;claude-3-5-haiku-20241022;0.0
422;80;single_numeric_response;collider;weather;a;mpm;claude-3-5-haiku-20241022;0.0
423;75;single_numeric_response;collider;weather;b;mpm;claude-3-5-haiku-20241022;0.0
424;75;single_numeric_response;collider;weather;b;mpm;claude-3-5-haiku-20241022;0.0
425;50;single_numeric_response;collider;weather;c;mpm;claude-3-5-haiku-20241022;0.0
426;50;single_numeric_response;collider;weather;c;mpm;claude-3-5-haiku-20241022;0.0
427;50;single_numeric_response;collider;weather;d;mpm;claude-3-5-haiku-20241022;0.0
428;70;single_numeric_response;collider;weather;d;mpm;claude-3-5-haiku-20241022;0.0
429;50;single_numeric_response;collider;weather;e;mpm;claude-3-5-haiku-20241022;0.0
430;50;single_numeric_response;collider;weather;e;mpm;claude-3-5-haiku-20241022;0.0
431;50;single_numeric_response;collider;weather;f;mpm;claude-3-5-haiku-20241022;0.0
432;80;single_numeric_response;collider;weather;f;mpm;claude-3-5-haiku-20241022;0.0
433;50;single_numeric_response;collider;weather;g;mpm;claude-3-5-haiku-20241022;0.0
434;50;single_numeric_response;collider;weather;g;mpm;claude-3-5-haiku-20241022;0.0
435;50;single_numeric_response;collider;weather;h;mpm;claude-3-5-haiku-20241022;0.0
436;50;single_numeric_response;collider;weather;h;mpm;claude-3-5-haiku-20241022;0.0
437;20;single_numeric_response;collider;weather;i;mpm;claude-3-5-haiku-20241022;0.0
438;80;single_numeric_response;collider;weather;j;mpm;claude-3-5-haiku-20241022;0.0
439;80;single_numeric_response;collider;weather;j;mpm;claude-3-5-haiku-20241022;0.0
440;100;single_numeric_response;collider;weather;k;mpm;claude-3-5-haiku-20241022;0.0
441;80;single_numeric_response;collider;weather;a;mmp;claude-3-5-haiku-20241022;0.0
442;75;single_numeric_response;collider;weather;a;mmp;claude-3-5-haiku-20241022;0.0
443;75;single_numeric_response;collider;weather;b;mmp;claude-3-5-haiku-20241022;0.0
444;75;single_numeric_response;collider;weather;b;mmp;claude-3-5-haiku-20241022;0.0
445;80;single_numeric_response;collider;weather;c;mmp;claude-3-5-haiku-20241022;0.0
446;75;single_numeric_response;collider;weather;c;mmp;claude-3-5-haiku-20241022;0.0
447;80;single_numeric_response;collider;weather;d;mmp;claude-3-5-haiku-20241022;0.0
448;75;single_numeric_response;collider;weather;d;mmp;claude-3-5-haiku-20241022;0.0
449;50;single_numeric_response;collider;weather;e;mmp;claude-3-5-haiku-20241022;0.0
450;50;single_numeric_response;collider;weather;e;mmp;claude-3-5-haiku-20241022;0.0
451;80;single_numeric_response;collider;weather;f;mmp;claude-3-5-haiku-20241022;0.0
452;75;single_numeric_response;collider;weather;f;mmp;claude-3-5-haiku-20241022;0.0
453;50;single_numeric_response;collider;weather;g;mmp;claude-3-5-haiku-20241022;0.0
454;50;single_numeric_response;collider;weather;g;mmp;claude-3-5-haiku-20241022;0.0
455;50;single_numeric_response;collider;weather;h;mmp;claude-3-5-haiku-20241022;0.0
456;50;single_numeric_response;collider;weather;h;mmp;claude-3-5-haiku-20241022;0.0
457;50;single_numeric_response;collider;weather;i;mmp;claude-3-5-haiku-20241022;0.0
458;75;single_numeric_response;collider;weather;j;mmp;claude-3-5-haiku-20241022;0.0
459;75;single_numeric_response;collider;weather;j;mmp;claude-3-5-haiku-20241022;0.0
460;100;single_numeric_response;collider;weather;k;mmp;claude-3-5-haiku-20241022;0.0
