agent,prompt_category,domain,loss,loss_function,mae,rmse,r2,ece_10bin,aic,bic,loocv_rmse,loocv_mae,loocv_r2,loocv_consistency,loocv_calibration,loocv_bias,loocv_n_folds,num_rows,model,params_tying,lr,optimizer,version,experiment,graph_type,temperature,included_domains,seed_used,restart_index,run_timestamp,init_pC1,fit_pC1,init_pC2,fit_pC2,init_w0,fit_w0,init_w1,fit_w1,init_w2,fit_w2,init_b,fit_b,init_m1,fit_m1,init_m2,fit_m2,rmse_task,r2_task
gpt-5-v_low-r_minimal,CoT,,0.0148960631340742,huber,0.0690469741821289,0.0872039273381233,0.8149130621820444,0.0504279732704162,-1160.9628357092686,-1143.5596410925586,0.1046241645697796,0.094677276557142,0.7554413817642035,0.0445244777133518,0.064678666320714,0.0063595790393424,11,240,logistic,5,0.1,lbfgs,2,rw17_indep_causes,collider,0.0,economy;sociology;weather,3,3,2025-08-25T18:52:48.060631+00:00,0.5055516958236694,0.4538779258728027,0.5004981160163879,0.7357662320137024,0.0455659590661525,-1.3855665922164917,0.5204474329948425,1.4213860034942627,-0.0582337826490402,2.23799991607666,,,,,,,,
gpt-5-v_low-r_minimal,numeric,,0.0397401861846447,huber,0.0988141372799873,0.139267012476921,0.7987782581020714,0.0475935470312833,-936.253860950124,-918.8506663334142,0.1497372385077521,0.1086680829208908,0.7637808158541032,0.1030169323471915,0.1068644800375808,0.0585892625243374,11,240,logistic,5,0.1,lbfgs,2,rw17_indep_causes,collider,0.0,economy;sociology;weather,3,3,2025-08-25T19:03:34.386612+00:00,0.5055516958236694,0.4497206211090088,0.5004981160163879,0.822393536567688,0.0455659590661525,-1.3533198833465576,0.5204474329948425,2.999997138977051,-0.0582337826490402,2.437875270843506,,,,,,,,
gpt-5-v_low-r_minimal,numeric-conf,,0.0163865257054567,huber,0.0593621917068958,0.0897114351391792,0.828020451865317,0.028855575621128,-1147.3553801242,-1129.9521855074902,0.1192002514914993,0.0899354734745892,0.7087277098879573,0.0782324137844291,0.0671481918746775,0.0221409832166902,11,240,logistic,5,0.1,lbfgs,2,rw17_indep_causes,collider,0.0,economy;sociology;weather,3,3,2025-08-25T19:11:42.487202+00:00,0.5055516958236694,0.4733718931674957,0.5004981160163879,0.8350337743759155,0.0455659590661525,-1.0441296100616455,0.5204474329948425,1.586684226989746,-0.0582337826490402,1.925032615661621,,,,,,,,
gpt-5-v_low-r_minimal,CoT,,0.0069418032653629,huber,0.0654336288571357,0.0783838480710983,0.8504601903403477,0.0348490349948406,-1216.1459571763955,-1205.7040404063696,0.0642386150409058,0.0585814854051127,0.9078041645823351,0.0263592342473042,0.0044196656797871,0.0016578617059823,11,240,noisy_or,3,0.1,lbfgs,2,rw17_indep_causes,collider,0.0,economy;sociology;weather,1,1,2025-08-25T19:16:56.027825+00:00,0.4715025722980499,0.4518591165542602,0.4715025722980499,0.4518591165542602,,,,,,,0.494641900062561,0.2153339982032776,0.4953719675540924,0.588992714881897,0.4953719675540924,0.588992714881897,,
gpt-5-v_low-r_minimal,numeric,,0.022555349394679,huber,0.120058573782444,0.1441593915224075,0.7843923096077134,0.0656159881502389,-923.681137443383,-913.2392206733572,0.1201736609665597,0.1020221750483368,0.8478492457419583,0.0635073585382998,0.0970034217653852,0.0535265764142527,11,240,noisy_or,3,0.1,lbfgs,2,rw17_indep_causes,collider,0.0,economy;sociology;weather,1,1,2025-08-25T19:24:52.332655+00:00,0.4715025722980499,0.4366863667964935,0.4715025722980499,0.4366863667964935,,,,,,,0.494641900062561,0.1729868054389953,0.4953719675540924,0.8000521063804626,0.4953719675540924,0.8000521063804626,,
gpt-5-v_low-r_minimal,numeric-conf,,0.0071532516740262,huber,0.0617631450295448,0.0874881148338317,0.8364391559150851,0.0222611911594867,-1163.401101891006,-1152.95918512098,0.0648181808905187,0.0481572886849894,0.9138731618243804,0.0433851601410734,0.0466486074888344,0.0203358971891981,11,240,noisy_or,3,0.1,lbfgs,2,rw17_indep_causes,collider,0.0,economy;sociology;weather,1,1,2025-08-25T19:30:11.512790+00:00,0.4715025722980499,0.4667593836784363,0.4715025722980499,0.4667593836784363,,,,,,,0.494641900062561,0.2593285739421844,0.4953719675540924,0.6216059327125549,0.4953719675540924,0.6216059327125549,,
gpt-5-v_low-r_minimal,CoT,,0.0071120397187769,huber,0.0634649991989135,0.0739827826619148,0.8667813412956618,0.0163732938468456,-1241.8829525539356,-1227.9603968605677,0.0694452939378901,0.0560417474761153,0.8922531439826918,0.041011844507938,0.0225514819766535,0.0140253987818053,11,240,noisy_or,4,0.1,lbfgs,2,rw17_indep_causes,collider,0.0,economy;sociology;weather,3,3,2025-08-25T19:36:18.425268+00:00,0.5055516958236694,0.4391714632511139,0.5055516958236694,0.4391714632511139,,,,,,,0.5037974119186401,0.1686907410621643,0.5437019467353821,0.5014858841896057,0.4951467514038086,0.6603766679763794,,
gpt-5-v_low-r_minimal,numeric,,0.0225467476993799,huber,0.1044758632779121,0.1397009789943695,0.7975222577129015,0.0437748493626713,-936.7604675828557,-922.8379118894876,0.1495742683255369,0.1127812900687709,0.7642947258802711,0.0982488796655895,0.0972363445253083,0.0652816242882699,11,240,noisy_or,4,0.1,lbfgs,2,rw17_indep_causes,collider,0.0,economy;sociology;weather,1,1,2025-08-25T19:47:27.027283+00:00,0.4715025722980499,0.4450746774673462,0.4715025722980499,0.4450746774673462,,,,,,,0.494641900062561,0.1998854577541351,0.4953719675540924,0.8730291724205017,0.5772022008895874,0.700563371181488,,
gpt-5-v_low-r_minimal,numeric-conf,,0.0070923916064202,huber,0.0618247650563716,0.0874822065234184,0.836461264926714,0.0226023145020008,-1161.433545606236,-1147.510989912868,0.0881100295055173,0.0613099110487735,0.840854075877546,0.063280898434319,0.0310139026786341,0.0310139026786341,11,240,noisy_or,4,0.1,lbfgs,2,rw17_indep_causes,collider,0.0,economy;sociology;weather,3,3,2025-08-25T19:54:26.052141+00:00,0.5055516958236694,0.4663176536560058,0.5055516958236694,0.4663176536560058,,,,,,,0.5037974119186401,0.2576627433300018,0.5437019467353821,0.6187121272087097,0.4951467514038086,0.624989926815033,,
gpt-5-v_low-r_minimal,CoT,,0.0071138860657811,huber,0.0582045912742614,0.0710096880793571,0.8772733517420108,0.0222131498157978,-1259.5707089473583,-1242.1675143306484,0.0620783208971167,0.0493771444306229,0.9139008450864828,0.0376246665537756,0.0181997558926091,0.0181997558926091,11,240,noisy_or,5,0.1,lbfgs,2,rw17_indep_causes,collider,0.0,economy;sociology;weather,3,3,2025-08-25T20:02:51.903461+00:00,0.5055516958236694,0.4518625736236572,0.5004981160163879,0.8766696453094482,,,,,,,0.5037974119186401,0.1724959015846252,0.5437019467353821,0.5368756055831909,0.4951467514038086,0.6499274373054504,,
gpt-5-v_low-r_minimal,numeric,,0.0225363448262214,huber,0.0930906236171722,0.134426012635231,0.8125242818909038,0.0285560490563511,-953.2358193271532,-935.8326247104432,0.1254901451667581,0.0929796412677475,0.8340891571520388,0.0842767040391056,0.0734822801929531,0.0562256535436167,11,240,noisy_or,5,0.1,lbfgs,2,rw17_indep_causes,collider,0.0,economy;sociology;weather,1,1,2025-08-25T20:17:41.020012+00:00,0.4715025722980499,0.461406797170639,0.5583577156066895,0.9999947547912598,,,,,,,0.494641900062561,0.183343306183815,0.4953719675540924,0.888828694820404,0.5772022008895874,0.6897018551826477,,
gpt-5-v_low-r_minimal,numeric-conf,,0.0070943688042461,huber,0.0559786073863506,0.0827257111668586,0.8537613489388354,0.0169539220631122,-1186.26794333156,-1168.86474871485,0.0775864150268427,0.0570230999318036,0.876599705111557,0.052611955588868,0.0476474594166784,0.0287632705767949,11,240,noisy_or,5,0.1,lbfgs,2,rw17_indep_causes,collider,0.0,economy;sociology;weather,3,3,2025-08-25T20:27:31.177261+00:00,0.5055516958236694,0.4778764545917511,0.5004981160163879,0.9999969005584716,,,,,,,0.5037974119186401,0.250382661819458,0.5437019467353821,0.6446027755737305,0.4951467514038086,0.6192688345909119,,
gpt-5-v_low-r_minimal,numeric,,0.022555349394679,huber,0.120058573782444,0.1441593915224075,0.7843923096077134,0.0656159881502389,-923.681137443383,-913.2392206733572,0.1201768708203682,0.1020256741119153,0.8478411177013135,0.0635078113477761,0.0970073651544975,0.0535312567335186,11,240,noisy_or,3,0.1,lbfgs,2,rw17_indep_causes,collider,0.0,economy;sociology;weather,1,1,2025-08-30T21:07:33.866423+00:00,0.4715025722980499,0.4366863667964935,0.4715025722980499,0.4366863667964935,,,,,,,0.494641900062561,0.1729868054389953,0.4953719675540924,0.8000521063804626,0.4953719675540924,0.8000521063804626,0.0756831728719606,0.9396532084733024
gpt-5-v_low-r_minimal,numeric,,0.0225467476993799,huber,0.1044758632779121,0.1397009789943695,0.7975222577129015,0.0437748493626713,-936.7604675828557,-922.8379118894876,0.1496037257566257,0.1127958904974388,0.7642018762790967,0.0982769649874957,0.0972642720106876,0.0653104404247168,11,240,noisy_or,4,0.1,lbfgs,2,rw17_indep_causes,collider,0.0,economy;sociology;weather,1,1,2025-08-30T21:24:09.774263+00:00,0.4715025722980499,0.4450746774673462,0.4715025722980499,0.4450746774673462,,,,,,,0.494641900062561,0.1998854577541351,0.4953719675540924,0.8730291724205017,0.5772022008895874,0.700563371181488,0.0701812792318975,0.9481082779173337
gpt-5-v_low-r_minimal,CoT,,0.0069418032653629,huber,0.0654336288571357,0.0783838480710983,0.8504601903403477,0.0348490349948406,-1216.1459571763955,-1205.7040404063696,0.0642394865581014,0.0585862524220437,0.9078016629468024,0.0263507620456994,0.0044273343591978,0.0016637259902376,11,240,noisy_or,3,0.1,lbfgs,2,rw17_indep_causes,collider,0.0,economy;sociology;weather,1,1,2025-08-31T13:29:34.898961+00:00,0.4715025722980499,0.4518591165542602,0.4715025722980499,0.4518591165542602,,,,,,,0.494641900062561,0.2153339982032776,0.4953719675540924,0.588992714881897,0.4953719675540924,0.588992714881897,0.0488907775719896,0.9465961187649574
gpt-5-v_low-r_minimal,CoT,,0.007112039718776941,huber,0.06346499919891357,0.07398278266191483,0.8667813412956618,0.016373293846845625,-1241.8829525539356,-1227.9603968605677,0.06944626654128323,0.05604142506917316,0.8922501259036932,0.04101393193463904,0.022548358151406954,0.014028647234945598,11,240,noisy_or,4,0.1,lbfgs,2,rw17_indep_causes,collider,0.0,economy;sociology;weather,3,3,2025-08-31T13:42:13.883128+00:00,0.5055516958236694,0.4391714632511139,0.5055516958236694,0.4391714632511139,,,,,,,0.5037974119186401,0.1686907410621643,0.5437019467353821,0.5014858841896057,0.4951467514038086,0.6603766679763794,0.0410220124610523,0.9624030290424846
