agent,prompt_category,domain,loss,loss_function,mae,rmse,r2,rmse_task,r2_task,ece_10bin,aic,bic,loocv_rmse,loocv_mae,loocv_r2,loocv_consistency,loocv_calibration,loocv_bias,loocv_n_folds,num_rows,model,params_tying,lr,optimizer,version,experiment,graph_type,temperature,included_domains,seed_used,restart_index,run_timestamp,init_pC1,fit_pC1,init_pC2,fit_pC2,init_w0,fit_w0,init_w1,fit_w1,init_w2,fit_w2,init_b,fit_b,init_m1,fit_m1,init_m2,fit_m2
gpt-4,numeric,,0.0160439480096101,huber,0.1382582634687423,0.1768574863672256,0.4448600730387325,0.0993678677992158,0.7608617915105684,0.0725262314081192,-1657.114591055515,-1644.5932327438088,0.1616905165237722,0.1452348349672375,0.3668215116652338,0.0710680367377878,0.071967480580012,-0.011713533148621,11,480,noisy_or,3,0.1,lbfgs,1,rw17_overloaded_e,collider,0.0,econ_ovl_e=ctl;econ_ovl_e=soc;soc_ovl_e=ctl;soc_ovl_e=econ;weath_ovl_e=ctl;weath_ovl_e=econ,4,4,2025-08-31T13:41:50.370701+00:00,0.5121279954910278,0.5475771427154541,0.5121279954910278,0.5475771427154541,,,,,,,0.4838784635066986,0.4822532534599304,0.4927954077720642,0.5375368595123291,0.4927954077720642,0.5375368595123291
gpt-4.1,numeric,,0.0232447423040866,huber,0.1001662760972976,0.1253321170806884,0.8518245589914115,0.0582311128420417,0.9678026812273832,0.0509636182337999,-1987.7166346822603,-1975.195276370555,0.0814605876931725,0.0706308262727477,0.9369907075759883,0.0405846489124396,0.067855904942209,0.036516755033623,11,480,noisy_or,3,0.1,lbfgs,1,rw17_overloaded_e,collider,0.0,econ_ovl_e=ctl;econ_ovl_e=soc;soc_ovl_e=ctl;soc_ovl_e=econ;weath_ovl_e=ctl;weath_ovl_e=econ,3,3,2025-08-31T13:42:29.278835+00:00,0.5055516958236694,0.4563716650009155,0.5055516958236694,0.4563716650009155,,,,,,,0.5037974119186401,0.1489509046077728,0.5437019467353821,0.8671992421150208,0.5437019467353821,0.8671992421150208
gpt-4.1-mini,numeric,,0.0280430037528276,huber,0.1463362723588943,0.1867953240871429,0.6484619732925093,0.0532288315325978,0.9634707884261344,0.0286729604005813,-1604.6320811118512,-1592.1107228001454,0.07894815940156,0.0709333807229995,0.9196417458981496,0.0346593042645134,0.0305511092597788,0.000848625735803,11,480,noisy_or,3,0.1,lbfgs,1,rw17_overloaded_e,collider,0.0,econ_ovl_e=ctl;econ_ovl_e=soc;soc_ovl_e=ctl;soc_ovl_e=econ;weath_ovl_e=ctl;weath_ovl_e=econ,1,1,2025-08-31T13:43:20.151297+00:00,0.4715025722980499,0.4091429114341736,0.4715025722980499,0.4091429114341736,,,,,,,0.494641900062561,0.106830894947052,0.4953719675540924,0.6992473006248474,0.4953719675540924,0.6992473006248474
gpt-4o,numeric,,0.0394855961203575,huber,0.1394934207201004,0.1892337650060653,0.7508782820646902,0.0314197868310553,0.9918062617428444,0.0171906888484954,-1592.1812393808057,-1579.6598810690998,0.0457082243440536,0.0368612170670971,0.982659392030588,0.0270276238137702,0.0174645218433755,0.0092899283224886,11,480,noisy_or,3,0.1,lbfgs,1,rw17_overloaded_e,collider,0.0,econ_ovl_e=ctl;econ_ovl_e=soc;soc_ovl_e=ctl;soc_ovl_e=econ;weath_ovl_e=ctl;weath_ovl_e=econ,3,3,2025-08-31T13:44:06.927972+00:00,0.5055516958236694,0.4114842414855957,0.5055516958236694,0.4114842414855957,,,,,,,0.5037974119186401,0.0338005051016807,0.5437019467353821,0.8493273258209229,0.5437019467353821,0.8493273258209229
claude-3-5-haiku-20241022,CoT,,0.0175252966582775,huber,0.1057262122631073,0.1331454813480377,0.556431486505955,0.0704554278364287,0.8452295299148184,0.0290701106190681,-1929.6603999556803,-1917.139041643975,0.0982611418257359,0.0759494514176339,0.6989609899957213,0.0623452710496783,0.0064403042648777,-0.0004741899894945,11,480,noisy_or,3,0.1,lbfgs,1,rw17_overloaded_e,collider,0.0,econ_ovl_e=ctl;econ_ovl_e=soc;soc_ovl_e=ctl;soc_ovl_e=econ;weath_ovl_e=ctl;weath_ovl_e=econ,4,4,2025-08-31T13:50:10.627261+00:00,0.5121279954910278,0.6707310676574707,0.5121279954910278,0.6707310676574707,,,,,,,0.4838784635066986,0.3805457353591919,0.4927954077720642,0.5876645445823669,0.4927954077720642,0.5876645445823669
claude-3-7-sonnet-20250219,CoT,,0.0125276530161499,huber,0.0505407713353633,0.0629874393343925,0.9483332291894616,0.0409390590447234,0.9799468918672828,0.023841056762757,-2642.697445150651,-2630.1823433584186,0.0543212275584867,0.0366591571781575,0.9646942765647734,0.0400861816396628,0.0139473829228673,-0.0016109843068857,11,479,noisy_or,3,0.1,lbfgs,1,rw17_overloaded_e,collider,0.0,econ_ovl_e=ctl;econ_ovl_e=soc;soc_ovl_e=ctl;soc_ovl_e=econ;weath_ovl_e=ctl;weath_ovl_e=econ,3,3,2025-08-31T13:50:45.291841+00:00,0.5055516958236694,0.4666127860546112,0.5055516958236694,0.4666127860546112,,,,,,,0.5037974119186401,0.122811309993267,0.5437019467353821,0.7821293473243713,0.5437019467353821,0.7821293473243713
claude-3-haiku-20240307,CoT,,0.0198660194873809,huber,0.1295345723628997,0.1702266186475753,0.556650551486905,0.0940129180819123,0.818009157101544,0.0105739757418632,-1693.7996530086548,-1681.278294696949,0.1213284103958412,0.0997971865625092,0.6968905085128938,0.0690007588609676,0.0322959432457432,0.0039918027502117,11,480,noisy_or,3,0.1,lbfgs,1,rw17_overloaded_e,collider,0.0,econ_ovl_e=ctl;econ_ovl_e=soc;soc_ovl_e=ctl;soc_ovl_e=econ;weath_ovl_e=ctl;weath_ovl_e=econ,4,4,2025-08-31T13:51:29.127228+00:00,0.5121279954910278,0.6260631680488586,0.5121279954910278,0.6260631680488586,,,,,,,0.4838784635066986,0.3257663249969482,0.4927954077720642,0.6659635305404663,0.4927954077720642,0.6659635305404663
claude-3-opus,CoT,,0.0089407442137599,huber,0.0755696594715118,0.1075976341962814,0.7942558720370057,0.0289993697193415,0.9839902738238836,0.0214416392147541,-2134.182367233267,-2121.6610089215615,0.0418360848330412,0.0364554658080592,0.9666797032757558,0.0205245464474821,0.0179717240911541,-0.0076362501491199,11,480,noisy_or,3,0.1,lbfgs,1,rw17_overloaded_e,collider,0.0,econ_ovl_e=ctl;econ_ovl_e=soc;soc_ovl_e=ctl;soc_ovl_e=econ;weath_ovl_e=ctl;weath_ovl_e=econ,3,3,2025-08-31T13:52:05.871162+00:00,0.5055516958236694,0.4915122985839844,0.5055516958236694,0.4915122985839844,,,,,,,0.5037974119186401,0.2594528198242187,0.5437019467353821,0.6732688546180725,0.5437019467353821,0.6732688546180725
claude-sonnet-4-20250514,CoT,,0.0076694479212164,huber,0.0489886440336704,0.0674302205443382,0.919067324757276,0.0299466572785275,0.9848915589533186,0.0225969769060611,-2582.795465725539,-2570.2741074138335,0.0472540853031676,0.0377816930864796,0.9623814795269948,0.0283811952771213,0.0194467010823163,-0.0132168991096091,11,480,noisy_or,3,0.1,lbfgs,1,rw17_overloaded_e,collider,0.0,econ_ovl_e=ctl;econ_ovl_e=soc;soc_ovl_e=ctl;soc_ovl_e=econ;weath_ovl_e=ctl;weath_ovl_e=econ,3,3,2025-08-31T13:52:43.572878+00:00,0.5055516958236694,0.4655270874500274,0.5055516958236694,0.4655270874500274,,,,,,,0.5037974119186401,0.1887777149677276,0.5437019467353821,0.6905602812767029,0.5437019467353821,0.6905602812767029
gemini-1.5-pro,CoT,,0.0098547507077455,huber,0.065004251897335,0.0986127778887748,0.8512365579240226,0.036914824070046,0.9794873683403508,0.0213658988475799,-2217.89225770443,-2205.3708993927244,0.0535855391050257,0.0491161038478215,0.9567769987714608,0.0214247133933281,0.0335817475210536,-0.0060283970652204,11,480,noisy_or,3,0.1,lbfgs,1,rw17_overloaded_e,collider,0.0,econ_ovl_e=ctl;econ_ovl_e=soc;soc_ovl_e=ctl;soc_ovl_e=econ;weath_ovl_e=ctl;weath_ovl_e=econ,3,3,2025-08-31T13:53:22.077677+00:00,0.5055516958236694,0.4766316413879394,0.5055516958236694,0.4766316413879394,,,,,,,0.5037974119186401,0.2272979766130447,0.5437019467353821,0.7184903621673584,0.5437019467353821,0.7184903621673584
gemini-2.5-flash,CoT,,0.0219250973314046,huber,0.0571966245770454,0.0797484666109085,0.941498297137884,0.0429561960772003,0.9832786552154934,0.010089326446422,-2401.4915816371927,-2388.9953280744985,0.0588834698676503,0.0512480328115319,0.9685799869895791,0.0289983129958042,0.0139224836136125,-0.0002930338009183,11,476,noisy_or,3,0.1,lbfgs,1,rw17_overloaded_e,collider,0.0,econ_ovl_e=ctl;econ_ovl_e=soc;soc_ovl_e=ctl;soc_ovl_e=econ;weath_ovl_e=ctl;weath_ovl_e=econ,3,3,2025-08-31T13:54:03.144653+00:00,0.5055516958236694,0.460891455411911,0.5055516958236694,0.460891455411911,,,,,,,0.5037974119186401,0.0518873669207096,0.5437019467353821,0.8713533878326416,0.5437019467353821,0.8713533878326416
gemini-2.5-flash-lite,CoT,,0.0119603481143713,huber,0.0714643523097038,0.0943160578608512,0.8787041001365818,0.0320258916936742,0.9862114734592996,0.0219090773661931,-2118.9934768259013,-2106.665734077608,0.0598078105739519,0.0403002650427403,0.951912609512469,0.0441912077582702,0.0365732722681395,0.0210181247393002,11,450,noisy_or,3,0.1,lbfgs,1,rw17_overloaded_e,collider,0.0,econ_ovl_e=ctl;econ_ovl_e=soc;soc_ovl_e=ctl;soc_ovl_e=econ;weath_ovl_e=ctl;weath_ovl_e=econ,3,3,2025-08-31T13:54:57.135216+00:00,0.5055516958236694,0.4616943597793579,0.5055516958236694,0.4616943597793579,,,,,,,0.5037974119186401,0.2123676240444183,0.5437019467353821,0.7493122220039368,0.5437019467353821,0.7493122220039368
gemini-2.5-pro,CoT,,0.0254823882132768,huber,0.056671604514122,0.0752804577350616,0.9534772517493686,0.0341963007826688,0.9906944983854322,0.010088911652565,-2477.073338571584,-2464.5519802598783,0.0507305302845177,0.0470185291812275,0.9795204536373234,0.0190484806896095,0.0134219317950985,-0.0016834132824883,11,480,noisy_or,3,0.1,lbfgs,1,rw17_overloaded_e,collider,0.0,econ_ovl_e=ctl;econ_ovl_e=soc;soc_ovl_e=ctl;soc_ovl_e=econ;weath_ovl_e=ctl;weath_ovl_e=econ,3,3,2025-08-31T13:55:34.348648+00:00,0.5055516958236694,0.4560729563236236,0.5055516958236694,0.4560729563236236,,,,,,,0.5037974119186401,0.0407235473394393,0.5437019467353821,0.92011821269989,0.5437019467353821,0.92011821269989
gpt-3.5-turbo,CoT,,0.0455165468156337,huber,0.2280633300542831,0.2784470021724701,0.3343152694569919,0.1331477105365313,0.7296324225430548,0.0316835850477218,-1221.3864124180222,-1208.8650541063164,0.1778724504096853,0.1503525506366383,0.5174920028701375,0.0950406183260772,0.0264854301105845,0.0161000728607177,11,480,noisy_or,3,0.1,lbfgs,1,rw17_overloaded_e,collider,0.0,econ_ovl_e=ctl;econ_ovl_e=soc;soc_ovl_e=ctl;soc_ovl_e=econ;weath_ovl_e=ctl;weath_ovl_e=econ,4,4,2025-08-31T13:56:33.017162+00:00,0.5121279954910278,0.6201120018959045,0.5121279954910278,0.6201120018959045,,,,,,,0.4838784635066986,0.2462447732686996,0.4927954077720642,0.6438131332397461,0.4927954077720642,0.6438131332397461
gpt-4,CoT,,0.0079580722376704,huber,0.0764527916908264,0.108429841697216,0.7354668140411377,0.0448591332169104,0.9531168350379402,0.0266829448276095,-993.7433725502856,-983.4950713436724,0.0611111572313387,0.0500953752771939,0.912992602263284,0.0350003844834668,0.0099975326469178,-0.0072136037902127,11,225,noisy_or,3,0.1,lbfgs,1,rw17_overloaded_e,collider,0.0,econ_ovl_e=soc;soc_ovl_e=econ;weath_ovl_e=econ,1,1,2025-08-31T13:57:10.377923+00:00,0.4715025722980499,0.4720292389392853,0.4715025722980499,0.4720292389392853,,,,,,,0.494641900062561,0.285932332277298,0.4953719675540924,0.5858665108680725,0.4953719675540924,0.5858665108680725
gpt-4.1,CoT,,0.0172717701643705,huber,0.0632982477545738,0.082587145268917,0.9221594970636446,0.0426948066087055,0.9804138113146924,0.0140593802256972,-2383.1573612421316,-2370.642259449899,0.0588584592642378,0.04179524762353,0.9627764660924802,0.041442436017297,0.0235202078637502,0.0010373098451733,11,479,noisy_or,3,0.1,lbfgs,1,rw17_overloaded_e,collider,0.0,econ_ovl_e=ctl;econ_ovl_e=soc;soc_ovl_e=ctl;soc_ovl_e=econ;weath_ovl_e=ctl;weath_ovl_e=econ,1,1,2025-08-31T13:57:28.408524+00:00,0.4715025722980499,0.405107319355011,0.4715025722980499,0.405107319355011,,,,,,,0.494641900062561,0.1114271804690361,0.4953719675540924,0.8060173392295837,0.4953719675540924,0.8060173392295837
gpt-4.1-mini,CoT,,0.0134297963231801,huber,0.0732914879918098,0.0885614529252052,0.8838517782821215,0.0388903090358013,0.9782167533162688,0.0289880402386188,-2321.0962483980875,-2308.574890086382,0.0571229905544573,0.043900801467173,0.9530039182007836,0.0365479914690873,0.0420223972111036,-0.0127708365519841,11,480,noisy_or,3,0.1,lbfgs,1,rw17_overloaded_e,collider,0.0,econ_ovl_e=ctl;econ_ovl_e=soc;soc_ovl_e=ctl;soc_ovl_e=econ;weath_ovl_e=ctl;weath_ovl_e=econ,1,1,2025-08-31T13:58:12.847920+00:00,0.4715025722980499,0.3722856044769287,0.4715025722980499,0.3722856044769287,,,,,,,0.494641900062561,0.1349391639232635,0.4953719675540924,0.698900043964386,0.4953719675540924,0.698900043964386
gpt-4o,CoT,,0.0128780426457524,huber,0.0814496129751205,0.0978510603308677,0.8520456282724812,0.0402637616048142,0.9755253041080916,0.0244906932115554,-2225.336422475748,-2212.8150641640423,0.0538558201585839,0.04352182041515,0.956212128555474,0.0317222400329038,0.029914935610511,-0.0001971127408923,11,480,noisy_or,3,0.1,lbfgs,1,rw17_overloaded_e,collider,0.0,econ_ovl_e=ctl;econ_ovl_e=soc;soc_ovl_e=ctl;soc_ovl_e=econ;weath_ovl_e=ctl;weath_ovl_e=econ,1,1,2025-08-31T13:58:55.932189+00:00,0.4715025722980499,0.3919465243816376,0.4715025722980499,0.3919465243816376,,,,,,,0.494641900062561,0.1598925292491912,0.4953719675540924,0.6821281909942627,0.4953719675540924,0.6821281909942627
claude-3-5-haiku-20241022,numeric-conf,,0.0211439058184623,huber,0.0884668007493019,0.1146592944860458,0.460123056779219,0.0815938137650863,0.7114266895482421,0.0313038870692253,-2073.1585857032187,-2060.637227391513,0.1172393669041456,0.0910616152214281,0.4042162446046841,0.0738434247942864,0.0146104906544541,0.0030222191955104,11,480,noisy_or,3,0.1,lbfgs,1,rw17_overloaded_e,collider,0.0,econ_ovl_e=ctl;econ_ovl_e=soc;soc_ovl_e=ctl;soc_ovl_e=econ;weath_ovl_e=ctl;weath_ovl_e=econ,4,4,2025-08-31T14:03:32.486326+00:00,0.5121279954910278,0.6977691054344177,0.5121279954910278,0.6977691054344177,,,,,,,0.4838784635066986,0.4242260158061981,0.4927954077720642,0.460752785205841,0.4927954077720642,0.460752785205841
claude-3-7-sonnet-20250219,numeric-conf,,0.0207050368189811,huber,0.1265136003494262,0.1654132753610611,0.6901842446504756,0.0620383886572914,0.948196466533924,0.0436648711562156,-1721.3358686302308,-1708.814510318525,0.0902617918962482,0.0729289907397646,0.8903404988461598,0.0531841460023657,0.0486225724220275,-0.0306724627812703,11,480,noisy_or,3,0.1,lbfgs,1,rw17_overloaded_e,collider,0.0,econ_ovl_e=ctl;econ_ovl_e=soc;soc_ovl_e=ctl;soc_ovl_e=econ;weath_ovl_e=ctl;weath_ovl_e=econ,3,3,2025-08-31T14:04:06.605813+00:00,0.5055516958236694,0.4975882768630981,0.5055516958236694,0.4975882768630981,,,,,,,0.5037974119186401,0.1456325799226761,0.5437019467353821,0.7351199388504028,0.5437019467353821,0.7351199388504028
claude-3-haiku-20240307,numeric-conf,,0.0217561442404985,huber,0.1017990410327911,0.1396159082651138,0.3895570205047957,0.0848360296801163,0.6765281480284895,0.0368954300880432,-1884.1057210284653,-1871.5843627167592,0.1057745815910928,0.0870744528192462,0.4971499494927965,0.0600524918467136,0.0073604088841062,-0.000637678305308,11,480,noisy_or,3,0.1,lbfgs,1,rw17_overloaded_e,collider,0.0,econ_ovl_e=ctl;econ_ovl_e=soc;soc_ovl_e=ctl;soc_ovl_e=econ;weath_ovl_e=ctl;weath_ovl_e=econ,4,4,2025-08-31T14:04:46.439039+00:00,0.5121279954910278,0.6902968883514404,0.5121279954910278,0.6902968883514404,,,,,,,0.4838784635066986,0.5244043469429016,0.4927954077720642,0.4889120459556579,0.4927954077720642,0.4889120459556579
claude-3-opus,numeric-conf,,0.0117986546829342,huber,0.1170616149902343,0.145014688372612,0.630050365064228,0.0533489513152073,0.9365817777821248,0.0450634017586708,-1847.683434753776,-1835.1620764420704,0.0875537325821178,0.0733689178120006,0.8291906600998943,0.0477771701564346,0.0536636345314257,-0.0080864162156076,11,480,noisy_or,3,0.1,lbfgs,1,rw17_overloaded_e,collider,0.0,econ_ovl_e=ctl;econ_ovl_e=soc;soc_ovl_e=ctl;soc_ovl_e=econ;weath_ovl_e=ctl;weath_ovl_e=econ,3,3,2025-08-31T14:05:21.967065+00:00,0.5055516958236694,0.5259395241737366,0.5055516958236694,0.5259395241737366,,,,,,,0.5037974119186401,0.348794013261795,0.5437019467353821,0.63484126329422,0.5437019467353821,0.63484126329422
claude-opus-4-1-20250805,numeric-conf,,0.0080080553889274,huber,0.0573142170906066,0.0944096446037292,0.8234123306581279,0.0302122525720569,0.9816673416349372,0.0165434515366525,-1532.7930676214075,-1521.4323754773077,0.0390073384096419,0.0334485806885959,0.9694401051271784,0.0200690034561462,0.0132535264702293,0.0036419824804286,11,326,noisy_or,3,0.1,lbfgs,1,rw17_overloaded_e,collider,0.0,econ_ovl_e=ctl;econ_ovl_e=soc;soc_ovl_e=ctl;soc_ovl_e=econ;weath_ovl_e=econ,3,3,2025-08-31T14:05:57.345257+00:00,0.5055516958236694,0.4760647714138031,0.5055516958236694,0.4760647714138031,,,,,,,0.5037974119186401,0.2403215914964676,0.5437019467353821,0.6469206213951111,0.5437019467353821,0.6469206213951111
claude-opus-4-20250514,numeric-conf,,0.0084068877622485,huber,0.0584266819059848,0.0982018336653709,0.8180049996494171,0.0413079708011881,0.9673746762985184,0.0162914268672466,-2221.901162989961,-2209.3798046782554,0.0531491765977701,0.0425861660278204,0.945989254819106,0.0318002112582899,0.0173382977644602,0.0056474481568192,11,480,noisy_or,3,0.1,lbfgs,1,rw17_overloaded_e,collider,0.0,econ_ovl_e=ctl;econ_ovl_e=soc;soc_ovl_e=ctl;soc_ovl_e=econ;weath_ovl_e=ctl;weath_ovl_e=econ,3,3,2025-08-31T14:06:22.774375+00:00,0.5055516958236694,0.4863636195659637,0.5055516958236694,0.4863636195659637,,,,,,,0.5037974119186401,0.2427947521209716,0.5437019467353821,0.6552141904830933,0.5437019467353821,0.6552141904830933
