link,params_tying,loss,rmse,r2,r2_task,mae,aic,bic,loocv_r2,loocv_rmse,agent,domain,version,prompt_category,loss_name,optimizer,spec_hash,short_spec_hash,group_hash,short_group_hash
noisy_or,3,0.017251666635274887,0.0860569179058075,0.9043744874260847,0.9823802191509168,0.06919717788696289,-1171.3182377157423,-1160.8763209457163,0.9503033449126045,0.06367761027465658,gpt-4.1-mini,all,1,CoT,huber,lbfgs,2f8eec747e7edd5ac4ae1d50b2bfa46c7692af7e35095676543eb81bea80e30e,2f8eec747e7e,b2f9c79648641832c7f00cc98a749474291711c5171667b87c5fd29ed455430f,b2f9c7964864
noisy_or,3,0.018894420936703682,0.1049685925245285,0.8714115181448423,0.9736334351459179,0.07721014320850372,-1075.9651872583906,-1065.5232704883647,0.9429919724427189,0.07046026869693742,gpt-4o,all,1,CoT,huber,lbfgs,4a720387745c9e181b582c6c62811a319011bb47d3423a8b103d5c6b191008e7,4a720387745c,81ef22d3a3c4cc1d71d575ba9751f0d1a70964e0bb622148904151458a3cc374,81ef22d3a3c4
noisy_or,3,0.01802128553390503,0.0994289368391037,0.8831103872832142,0.972053255248983,0.07862374186515808,-1101.989796641626,-1091.5478798716001,0.9414497779431059,0.0705758037353506,o1-mini,all,1,CoT,huber,lbfgs,c28960da883b99e59fbb7970687de865730cbf79c9213c5c096066f26799454b,c28960da883b,42edd2ef52c72789d79bcf840890026071bd67358c2ffe37b492590fcdcaa519,42edd2ef52c7
noisy_or,4,0.014896371401846409,0.13297533988952637,0.6921561227962887,0.9869267657022908,0.09116747975349426,-960.4439317726824,-946.5213760793145,0.9385499912104417,0.05352968008707157,gpt-5-nano-v_low-r_low,all,1,CoT,huber,lbfgs,e8c06ea470fcc0dad1bf559645f9073ada2257616e08b5e75ceca90818bd9ec3,e8c06ea470fc,b8101c1923e5ca80e26c80120f3bb72a3c39912648d6db79b0b5cfdd1f50fa23,b8101c1923e5
noisy_or,3,0.028059324249625206,0.1112910583615303,0.8865461244762024,0.9765191718885099,0.08802106976509094,-1047.8910638505113,-1037.4491470804853,0.9338989262458276,0.08549023190293668,o3-mini,all,1,CoT,huber,lbfgs,973fe997545e726ad18c0465022d3a79376629560b91df1cf0bfe59735a8c1cb,973fe997545e,a66e59c6209030c193ec9e91288ab1c789ef80bbfac147be68f0d2634707745e,a66e59c62090
noisy_or,3,0.01964588090777397,0.08721932023763657,0.9206825940454307,0.9687255819156149,0.06492281705141068,-1164.8781056743524,-1154.4361889043264,0.9303443130443239,0.08445022478490367,claude-3-7-sonnet-20250219,all,1,CoT,huber,lbfgs,8a86426b42d1c8ce860d2fa63308254188e2a8ced0692994fa58fd2af9678d5e,8a86426b42d1,fa40344c3bd6e4ae334b12728e2ed5038b0b66c67d516cd7244fc565d8f57183,fa40344c3bd6
noisy_or,3,0.016810622066259384,0.08950408548116684,0.9054362173061932,0.9641724175235288,0.07275108993053436,-1137.9852680932906,-1127.5810876698852,0.9291363481331779,0.07927202326970673,gpt-5-mini-v_low-r_low,all,1,CoT,huber,lbfgs,d94f4c3cf0af0418d4391024ebe60c9788561b0db81fce09d58b39eba5c92980,d94f4c3cf0af,478e6b4c02dd26ad66e2c43d82564edc3bc8e5b91795b3c74ff3e7ac765a6eab,478e6b4c02dd
noisy_or,3,0.019990941509604454,0.1309731900691986,0.8249965339346045,0.9730093054399215,0.08951635658740997,-969.7260380737252,-959.2841213036993,0.9286088213006267,0.08004638558302724,gemini-1.5-pro,all,1,CoT,huber,lbfgs,7b8c8ea6f7cb2e40c4fef7d82b4c001c7c04cee15da7fa8fd9ab9788bd7ffe94,7b8c8ea6f7cb,4a9bb583f799d9808e16010cf979468693fa2fdc463bd378e40d08d6245b171f,4a9bb583f799
noisy_or,3,0.020455801859498024,0.09509965032339096,0.9081312303014771,0.9589923186610575,0.07747337967157364,-1113.9470606049404,-1103.5302485839259,0.920917230235065,0.08977265808736754,gpt-5-mini-v_low-r_medium,all,1,CoT,huber,lbfgs,3f625673fe7354b9e35dd9545d982e268c8a553282edc678d21ceebcdffec097,3f625673fe73,0052d279610a0f9e824663df4528daf7d74c8a5f562bbfd6791b7e467d03a67f,0052d279610a
noisy_or,3,0.016757367178797722,0.11583096534013748,0.8279861505582315,0.9617121595767181,0.08379661291837692,-1028.6992187221526,-1018.2573019521267,0.9189538717141341,0.07990076779775217,gpt-4,all,1,CoT,huber,lbfgs,50b5dbe1a6126ea74bff4a4e1637b51d6adaa0fa2340d4b1e4aa4abb4a72de6f,50b5dbe1a612,673cd8b83475b489c97d043aaa66736393a827314a0f01fa004ae3d6b6cb3e17,673cd8b83475
noisy_or,3,0.015997864305973053,0.1002097874879837,0.8669367314177592,0.9537616929272807,0.07779855281114578,-1098.234912420583,-1087.792995650557,0.9181092069517823,0.08027196947069469,gpt-5-mini-v_low-r_minimal,all,1,CoT,huber,lbfgs,fc86278ffa0ecf6fb7d7ee474b920822cb694b5346a603ab1083c3c5204ae960,fc86278ffa0e,9beb2e0f4fda4979e4582c568b914607e169bdf9450b0b2dbc01f77a7362041f,9beb2e0f4fda
noisy_or,3,0.014186725951731205,0.1509949415922165,0.5517062067277875,0.9080698561601336,0.11644391715526581,-901.4442752213943,-891.0023584513683,0.8409802277108873,0.08051024325863612,claude-3-opus,all,1,CoT,huber,lbfgs,d299690c09dfeddbd5b2aaf9dca046b1c1b6cdf1f4fccba4bce5fbb06158d420,d299690c09df,52453f91910f9d6415182760ae220ccd9ae1a93aa95ad8551f60db59b9f8777b,52453f91910f
noisy_or,3,0.02398206852376461,0.19121429324150085,0.44316581087216966,0.8945778448364241,0.152743399143219,-788.0930408156842,-777.6511240456582,0.8244014482643598,0.08572605558679777,claude-3-5-haiku-20241022,all,1,CoT,huber,lbfgs,3d91557dab59e5c609d92145b7358fc2b60a6168d13be9bafbe193efee7074d2,3d91557dab59,d13903590ed5e05c22e3c2f9eacb61e0aad723f8c0f67f7955c8acb2bc3f9df2,d13903590ed5
noisy_or,3,0.039441294968128204,0.2290354073047638,0.1411157208011644,0.8354235421592222,0.1877124011516571,-701.4617636967359,-691.01984692671,0.758747381881079,0.05571071387220825,claude-3-haiku-20240307,all,1,CoT,huber,lbfgs,359751dfdeb938b1861084b58e6001207c17776394eb0ab37c4644f81af9e0b1,359751dfdeb9,e0b27cf0073dbef714484ea7e55098e56327799383ff9ee800d514927b6f24f1,e0b27cf0073d
noisy_or,3,0.05791664496064186,0.28245410323143005,0.10931840459836362,0.6125128561702773,0.22104737162590027,-600.8348321274165,-590.3929153573905,0.3966126369373505,0.10513680254011074,gpt-3.5-turbo,all,1,CoT,huber,lbfgs,e66a2f91f3855d5684d250f285d39abebe7c4cd64f728cd48f4439fb03f6eab7,e66a2f91f385,d7840c2c2da5299210d8ab35e15b26c596d9004c568325fb2496d62eb3156196,d7840c2c2da5
