agent,prompt_category,domain,loss,loss_function,mae,rmse,r2,ece_10bin,aic,bic,loocv_rmse,loocv_mae,loocv_r2,loocv_consistency,loocv_calibration,loocv_bias,loocv_n_folds,num_rows,model,params_tying,lr,optimizer,version,experiment,graph_type,temperature,included_domains,seed_used,restart_index,run_timestamp,init_pC1,fit_pC1,init_pC2,fit_pC2,init_w0,fit_w0,init_w1,fit_w1,init_w2,fit_w2,init_b,fit_b,init_m1,fit_m1,init_m2,fit_m2,rmse_task,r2_task
gpt-5-mini-v_low-r_low,numeric-conf,,0.0340610742568969,huber,0.0888189002871513,0.1027080938220024,0.8698423417769678,0.0307400409132242,-1084.414874867964,-1070.492319174596,0.1081300424753613,0.092388407515757,0.8624543409571233,0.0561826329253609,0.0764955601367083,0.0130520059665044,11,240,logistic,4,0.1,lbfgs,2,rw17_indep_causes,collider,0.0,economy;sociology;weather,3,3,2025-08-25T18:42:38.560947+00:00,0.5055516958236694,0.4046109318733215,0.5055516958236694,0.4046109318733215,0.0455659590661525,-1.622044563293457,0.5204474329948425,2.999991655349731,-0.0582337826490402,3.0,,,,,,,,
gpt-5-mini-v_low-r_low,CoT,,0.0315210856497287,huber,0.0829778686165809,0.0999758318066597,0.8663998122616716,0.0230898271087838,-1086.1455575903956,-1068.7842042220382,0.1217371363929752,0.0997526438952434,0.8131712037301155,0.0697806593052157,0.054772107954553,0.0259306634634693,11,238,logistic,5,0.1,lbfgs,2,rw17_indep_causes,collider,0.0,economy;sociology;weather,3,3,2025-08-25T18:50:28.474373+00:00,0.5055516958236694,0.4107170403003692,0.5004981160163879,0.641635000705719,0.0455659590661525,-1.677677035331726,0.5204474329948425,2.9993934631347656,-0.0582337826490402,2.9998879432678223,,,,,,,,
gpt-5-mini-v_low-r_low,numeric,,0.0424825623631477,huber,0.091784119606018,0.112784557044506,0.8736678458575002,0.0462454780936241,-1037.4924276504664,-1020.0892330337564,0.1175582589334171,0.1021013576424483,0.8677661237518118,0.0582688339597181,0.0767492917721922,0.0068009927688223,11,240,logistic,5,0.1,lbfgs,2,rw17_indep_causes,collider,0.0,economy;sociology;weather,3,3,2025-08-25T18:59:18.401773+00:00,0.5055516958236694,0.4230416417121887,0.5004981160163879,0.7106170654296875,0.0455659590661525,-1.6398155689239502,0.5204474329948425,2.999998092651367,-0.0582337826490402,3.0,,,,,,,,
gpt-5-mini-v_low-r_low,numeric-conf,,0.034060750156641,huber,0.0838917419314384,0.1007788106799125,0.8746862171675295,0.024252325668931,-1091.517022877831,-1074.1138282611212,0.1160210233848196,0.0932088204089439,0.8416465516158109,0.0690868559512886,0.0485805523621313,0.0187799652552966,11,240,logistic,5,0.1,lbfgs,2,rw17_indep_causes,collider,0.0,economy;sociology;weather,3,3,2025-08-25T19:07:38.991424+00:00,0.5055516958236694,0.4150455594062805,0.5004981160163879,0.6774846911430359,0.0455659590661525,-1.6558165550231934,0.5204474329948425,2.999997138977051,-0.0582337826490402,3.0,,,,,,,,
gpt-5-mini-v_low-r_low,CoT,,0.0155333410948514,huber,0.0785158947110176,0.0933767482638359,0.8834547724805561,0.053192584704952,-1122.6497529974113,-1112.2329409763968,0.094889127345875,0.0735732024908065,0.8864909320552485,0.0599243720343272,0.0733709184148094,0.0168786564276937,11,238,noisy_or,3,0.1,lbfgs,2,rw17_indep_causes,collider,0.0,economy;sociology;weather,1,1,2025-08-25T19:15:27.493601+00:00,0.4715025722980499,0.3955950140953064,0.4715025722980499,0.3955950140953064,,,,,,,0.494641900062561,0.1406847983598709,0.4953719675540924,0.7583004832267761,0.4953719675540924,0.7583004832267761,,
gpt-5-mini-v_low-r_low,numeric,,0.0229012016206979,huber,0.0833487659692764,0.0984466820955276,0.903746436874418,0.0206826798617839,-1106.755289355375,-1096.313372585349,0.0938804834148022,0.0724731611483025,0.9156690345283746,0.0596756741006679,0.0664835265007886,0.0169638536012534,11,240,noisy_or,3,0.1,lbfgs,2,rw17_indep_causes,collider,0.0,economy;sociology;weather,1,1,2025-08-25T19:21:43.258493+00:00,0.4715025722980499,0.4013115763664245,0.4715025722980499,0.4013115763664245,,,,,,,0.494641900062561,0.0800802633166313,0.4953719675540924,0.8479217886924744,0.4953719675540924,0.8479217886924744,,
gpt-5-mini-v_low-r_low,numeric-conf,,0.017106182873249,huber,0.0797879919409751,0.0944324880838394,0.8899720007656301,0.0520311877131462,-1126.737658706229,-1116.295741936203,0.0974565144165813,0.0748194805961666,0.8882684327856133,0.0624485190020481,0.0742227672988718,0.0140262682690765,11,240,noisy_or,3,0.1,lbfgs,2,rw17_indep_causes,collider,0.0,economy;sociology;weather,1,1,2025-08-25T19:27:48.889405+00:00,0.4715025722980499,0.3971266150474548,0.4715025722980499,0.3971266150474548,,,,,,,0.494641900062561,0.1263538897037506,0.4953719675540924,0.784386396408081,0.4953719675540924,0.784386396408081,,
gpt-5-mini-v_low-r_low,CoT,,0.0154219027608633,huber,0.0784415453672409,0.0933723375201225,0.8834657924397777,0.0528210923701775,-1120.6722582029504,-1106.7831755082643,0.123136561021174,0.0921506698023189,0.8088511484532706,0.0816753739820351,0.0915846104513515,0.034045084018324,11,238,noisy_or,4,0.1,lbfgs,2,rw17_indep_causes,collider,0.0,economy;sociology;weather,1,1,2025-08-25T19:34:09.463574+00:00,0.4715025722980499,0.3959260880947113,0.4715025722980499,0.3959260880947113,,,,,,,0.494641900062561,0.1415681988000869,0.4953719675540924,0.7609849572181702,0.5772022008895874,0.7563791871070862,,
gpt-5-mini-v_low-r_low,numeric,,0.0225084349513053,huber,0.0833674669265747,0.0984182506799697,0.9038020222254582,0.0192519441246986,-1104.8939266929426,-1090.971370999575,0.1102258261454809,0.0847408516388951,0.8837472692698779,0.0704891538675885,0.0767993992296132,0.0272132129651127,11,240,noisy_or,4,0.1,lbfgs,2,rw17_indep_causes,collider,0.0,economy;sociology;weather,1,1,2025-08-25T19:43:35.087626+00:00,0.4715025722980499,0.4018130600452423,0.4715025722980499,0.4018130600452423,,,,,,,0.494641900062561,0.0813586637377739,0.4953719675540924,0.8535839319229126,0.5772022008895874,0.8430705666542053,,
gpt-5-mini-v_low-r_low,numeric-conf,,0.0169056132435798,huber,0.0798149928450584,0.0944323912262916,0.8899722213941842,0.0520879410207271,-1124.738139955606,-1110.815584262238,0.1217421482048859,0.0914601755774382,0.8256443348256997,0.080350400950366,0.0824965979926514,0.0294796807206038,11,240,noisy_or,4,0.1,lbfgs,2,rw17_indep_causes,collider,0.0,economy;sociology;weather,1,1,2025-08-25T19:51:17.902943+00:00,0.4715025722980499,0.3970728814601898,0.4715025722980499,0.3970728814601898,,,,,,,0.494641900062561,0.1262610405683517,0.4953719675540924,0.7839691638946533,0.5772022008895874,0.7846411466598511,,
gpt-5-mini-v_low-r_low,CoT,,0.0154198501259088,huber,0.0735094025731086,0.0912377685308456,0.8887330182830094,0.0130059613274926,-1129.6803063140162,-1112.3189529456588,0.1246845526685852,0.0886097081400188,0.8040149449240497,0.0877186257160124,0.0868427371154189,0.0377603661550677,11,238,noisy_or,5,0.1,lbfgs,2,rw17_indep_causes,collider,0.0,economy;sociology;weather,1,1,2025-08-25T19:59:56.922531+00:00,0.4715025722980499,0.406352162361145,0.5583577156066895,0.6392713189125061,,,,,,,0.494641900062561,0.1373194456100464,0.4953719675540924,0.7796960473060608,0.5772022008895874,0.7494577169418335,,
gpt-5-mini-v_low-r_low,numeric,,0.0225241128355264,huber,0.0800926312804222,0.0968363508582115,0.9068695956219976,0.0104658119380474,-1110.6717573627652,-1093.2685627460553,0.1130653773582869,0.0817056448622183,0.8776804960882825,0.0781534845980706,0.0768036000024188,0.0300295933900457,11,240,noisy_or,5,0.1,lbfgs,2,rw17_indep_causes,collider,0.0,economy;sociology;weather,1,1,2025-08-25T20:12:53.371443+00:00,0.4715025722980499,0.4100193083286285,0.5583577156066895,0.5666447877883911,,,,,,,0.494641900062561,0.0762129724025726,0.4953719675540924,0.8650228381156921,0.5772022008895874,0.8356791734695435,,
gpt-5-mini-v_low-r_low,numeric-conf,,0.0169053003191947,huber,0.0750260129570961,0.092196300625801,0.895121287360749,0.0109910160303115,-1134.2409324159494,-1116.8377377992394,0.1228871092686809,0.0843593241048581,0.8223493512317844,0.0893574063017958,0.0824629125631216,0.032952818310622,11,240,noisy_or,5,0.1,lbfgs,2,rw17_indep_causes,collider,0.0,economy;sociology;weather,1,1,2025-08-25T20:23:16.264496+00:00,0.4715025722980499,0.4075574278831482,0.5583577156066895,0.6319553256034851,,,,,,,0.494641900062561,0.1218538209795951,0.4953719675540924,0.8015903830528259,0.5772022008895874,0.7771756052970886,,
gpt-5-mini-v_low-r_low,numeric,,0.0229012016206979,huber,0.0833487659692764,0.0984466820955276,0.903746436874418,0.0206826798617839,-1106.755289355375,-1096.313372585349,0.093885791097106,0.0724808420195724,0.9156594986885545,0.0596746957266078,0.0664779941060326,0.0169608950434309,11,240,noisy_or,3,0.1,lbfgs,2,rw17_indep_causes,collider,0.0,economy;sociology;weather,1,1,2025-08-30T21:04:22.356942+00:00,0.4715025722980499,0.4013115763664245,0.4715025722980499,0.4013115763664245,,,,,,,0.494641900062561,0.0800802633166313,0.4953719675540924,0.8479217886924744,0.4953719675540924,0.8479217886924744,0.0666494891567799,0.957495977206386
gpt-5-mini-v_low-r_low,numeric,,0.0225084349513053,huber,0.0833674669265747,0.0984182506799697,0.9038020222254582,0.0192519441246986,-1104.8939266929426,-1090.971370999575,0.1102310516791035,0.0847471771818219,0.8837362465000966,0.0704897206264437,0.0768144419518384,0.027231880733461,11,240,noisy_or,4,0.1,lbfgs,2,rw17_indep_causes,collider,0.0,economy;sociology;weather,1,1,2025-08-30T21:19:53.515008+00:00,0.4715025722980499,0.4018130600452423,0.4715025722980499,0.4018130600452423,,,,,,,0.494641900062561,0.0813586637377739,0.4953719675540924,0.8535839319229126,0.5772022008895874,0.8430705666542053,0.0666329013367762,0.9575171314973384
gpt-5-mini-v_low-r_low,CoT,,0.0155333410948514,huber,0.0785158947110176,0.0933767482638359,0.8834547724805561,0.053192584704952,-1122.6497529974113,-1112.2329409763968,0.0948879997592148,0.0735729247873479,0.8864936297415679,0.0599229274697089,0.0733699688044461,0.0168851303049069,11,238,noisy_or,3,0.1,lbfgs,2,rw17_indep_causes,collider,0.0,economy;sociology;weather,1,1,2025-08-31T13:27:44.608758+00:00,0.4715025722980499,0.3955950140953064,0.4715025722980499,0.3955950140953064,,,,,,,0.494641900062561,0.1406847983598709,0.4953719675540924,0.7583004832267761,0.4953719675540924,0.7583004832267761,0.069383757855528,0.9393105408746693
gpt-5-mini-v_low-r_low,CoT,,0.015421902760863304,huber,0.0784415453672409,0.09337233752012253,0.8834657924397777,0.05282109237017752,-1120.6722582029504,-1106.7831755082645,0.12313096324826406,0.09215446553447029,0.8088685272647766,0.08166265114788696,0.09159506022930143,0.034024544799594846,11,238,noisy_or,4,0.1,lbfgs,2,rw17_indep_causes,collider,0.0,economy;sociology;weather,1,1,2025-08-31T13:38:55.152237+00:00,0.4715025722980499,0.3959260880947113,0.4715025722980499,0.3959260880947113,,,,,,,0.49464190006256104,0.14156819880008698,0.4953719675540924,0.7609849572181702,0.5772022008895874,0.7563791871070862,0.06939459909059195,0.939291573896951
