id;response;prompt_category;graph;domain;task;cntbl_cond;subject;temperature
130;50;single_numeric_response;collider;economy;e;mmp;o3;0.0
131;20;single_numeric_response;collider;economy;f;mmp;o3;0.0
132;20;single_numeric_response;collider;economy;f;mmp;o3;0.0
133;20;single_numeric_response;collider;economy;g;mmp;o3;0.0
134;10;single_numeric_response;collider;economy;g;mmp;o3;0.0
135;20;single_numeric_response;collider;economy;h;mmp;o3;0.0
136;25;single_numeric_response;collider;economy;h;mmp;o3;0.0
137;15;single_numeric_response;collider;economy;i;mmp;o3;0.0
138;64;single_numeric_response;collider;economy;j;mmp;o3;0.0
139;75;single_numeric_response;collider;economy;j;mmp;o3;0.0
140;93;single_numeric_response;collider;economy;k;mmp;o3;0.0
161;40;single_numeric_response;collider;sociology;a;ppp;o3;0.0
162;30;single_numeric_response;collider;sociology;a;ppp;o3;0.0
163;60;single_numeric_response;collider;sociology;b;ppp;o3;0.0
164;60;single_numeric_response;collider;sociology;b;ppp;o3;0.0
165;76;single_numeric_response;collider;sociology;c;ppp;o3;0.0
166;80;single_numeric_response;collider;sociology;c;ppp;o3;0.0
167;50;single_numeric_response;collider;sociology;d;ppp;o3;0.0
168;50;single_numeric_response;collider;sociology;d;ppp;o3;0.0
169;40;single_numeric_response;collider;sociology;e;ppp;o3;0.0
170;50;single_numeric_response;collider;sociology;e;ppp;o3;0.0
171;13;single_numeric_response;collider;sociology;f;ppp;o3;0.0
172;20;single_numeric_response;collider;sociology;f;ppp;o3;0.0
173;0;single_numeric_response;collider;sociology;g;ppp;o3;0.0
174;0;single_numeric_response;collider;sociology;g;ppp;o3;0.0
175;10;single_numeric_response;collider;sociology;h;ppp;o3;0.0
176;25;single_numeric_response;collider;sociology;h;ppp;o3;0.0
177;20;single_numeric_response;collider;sociology;i;ppp;o3;0.0
178;70;single_numeric_response;collider;sociology;j;ppp;o3;0.0
179;70;single_numeric_response;collider;sociology;j;ppp;o3;0.0
180;92;single_numeric_response;collider;sociology;k;ppp;o3;0.0
221;58;single_numeric_response;collider;sociology;a;pmm;o3;0.0
222;35;single_numeric_response;collider;sociology;a;pmm;o3;0.0
223;67;single_numeric_response;collider;sociology;b;pmm;o3;0.0
224;67;single_numeric_response;collider;sociology;b;pmm;o3;0.0
225;81;single_numeric_response;collider;sociology;c;pmm;o3;0.0
226;80;single_numeric_response;collider;sociology;c;pmm;o3;0.0
227;50;single_numeric_response;collider;sociology;d;pmm;o3;0.0
228;50;single_numeric_response;collider;sociology;d;pmm;o3;0.0
229;50;single_numeric_response;collider;sociology;e;pmm;o3;0.0
230;50;single_numeric_response;collider;sociology;e;pmm;o3;0.0
231;20;single_numeric_response;collider;sociology;f;pmm;o3;0.0
232;20;single_numeric_response;collider;sociology;f;pmm;o3;0.0
233;30;single_numeric_response;collider;sociology;g;pmm;o3;0.0
234;20;single_numeric_response;collider;sociology;g;pmm;o3;0.0
235;20;single_numeric_response;collider;sociology;h;pmm;o3;0.0
236;15;single_numeric_response;collider;sociology;h;pmm;o3;0.0
237;25;single_numeric_response;collider;sociology;i;pmm;o3;0.0
238;70;single_numeric_response;collider;sociology;j;pmm;o3;0.0
239;75;single_numeric_response;collider;sociology;j;pmm;o3;0.0
240;92;single_numeric_response;collider;sociology;k;pmm;o3;0.0
261;35;single_numeric_response;collider;sociology;a;mpm;o3;0.0
262;60;single_numeric_response;collider;sociology;a;mpm;o3;0.0
263;60;single_numeric_response;collider;sociology;b;mpm;o3;0.0
264;67;single_numeric_response;collider;sociology;b;mpm;o3;0.0
265;85;single_numeric_response;collider;sociology;c;mpm;o3;0.0
266;90;single_numeric_response;collider;sociology;c;mpm;o3;0.0
267;50;single_numeric_response;collider;sociology;d;mpm;o3;0.0
268;50;single_numeric_response;collider;sociology;d;mpm;o3;0.0
269;50;single_numeric_response;collider;sociology;e;mpm;o3;0.0
270;50;single_numeric_response;collider;sociology;e;mpm;o3;0.0
271;20;single_numeric_response;collider;sociology;f;mpm;o3;0.0
272;20;single_numeric_response;collider;sociology;f;mpm;o3;0.0
273;0;single_numeric_response;collider;sociology;g;mpm;o3;0.0
274;20;single_numeric_response;collider;sociology;g;mpm;o3;0.0
275;10;single_numeric_response;collider;sociology;h;mpm;o3;0.0
276;11;single_numeric_response;collider;sociology;h;mpm;o3;0.0
277;10;single_numeric_response;collider;sociology;i;mpm;o3;0.0
278;80;single_numeric_response;collider;sociology;j;mpm;o3;0.0
279;80;single_numeric_response;collider;sociology;j;mpm;o3;0.0
280;88;single_numeric_response;collider;sociology;k;mpm;o3;0.0
281;35;single_numeric_response;collider;sociology;a;mmp;o3;0.0
282;40;single_numeric_response;collider;sociology;a;mmp;o3;0.0
283;55;single_numeric_response;collider;sociology;b;mmp;o3;0.0
284;65;single_numeric_response;collider;sociology;b;mmp;o3;0.0
285;89;single_numeric_response;collider;sociology;c;mmp;o3;0.0
286;80;single_numeric_response;collider;sociology;c;mmp;o3;0.0
287;50;single_numeric_response;collider;sociology;d;mmp;o3;0.0
288;50;single_numeric_response;collider;sociology;d;mmp;o3;0.0
289;50;single_numeric_response;collider;sociology;e;mmp;o3;0.0
290;50;single_numeric_response;collider;sociology;e;mmp;o3;0.0
291;15;single_numeric_response;collider;sociology;f;mmp;o3;0.0
292;15;single_numeric_response;collider;sociology;f;mmp;o3;0.0
293;10;single_numeric_response;collider;sociology;g;mmp;o3;0.0
294;5;single_numeric_response;collider;sociology;g;mmp;o3;0.0
295;10;single_numeric_response;collider;sociology;h;mmp;o3;0.0
296;15;single_numeric_response;collider;sociology;h;mmp;o3;0.0
297;20;single_numeric_response;collider;sociology;i;mmp;o3;0.0
298;70;single_numeric_response;collider;sociology;j;mmp;o3;0.0
299;60;single_numeric_response;collider;sociology;j;mmp;o3;0.0
300;92;single_numeric_response;collider;sociology;k;mmp;o3;0.0
321;30;single_numeric_response;collider;weather;a;ppp;o3;0.0
322;40;single_numeric_response;collider;weather;a;ppp;o3;0.0
323;67;single_numeric_response;collider;weather;b;ppp;o3;0.0
324;53;single_numeric_response;collider;weather;b;ppp;o3;0.0
325;70;single_numeric_response;collider;weather;c;ppp;o3;0.0
326;90;single_numeric_response;collider;weather;c;ppp;o3;0.0
327;50;single_numeric_response;collider;weather;d;ppp;o3;0.0
328;50;single_numeric_response;collider;weather;d;ppp;o3;0.0
329;50;single_numeric_response;collider;weather;e;ppp;o3;0.0
330;50;single_numeric_response;collider;weather;e;ppp;o3;0.0
331;10;single_numeric_response;collider;weather;f;ppp;o3;0.0
332;15;single_numeric_response;collider;weather;f;ppp;o3;0.0
333;20;single_numeric_response;collider;weather;g;ppp;o3;0.0
334;20;single_numeric_response;collider;weather;g;ppp;o3;0.0
335;5;single_numeric_response;collider;weather;h;ppp;o3;0.0
336;10;single_numeric_response;collider;weather;h;ppp;o3;0.0
337;25;single_numeric_response;collider;weather;i;ppp;o3;0.0
338;70;single_numeric_response;collider;weather;j;ppp;o3;0.0
339;75;single_numeric_response;collider;weather;j;ppp;o3;0.0
340;95;single_numeric_response;collider;weather;k;ppp;o3;0.0
381;50;single_numeric_response;collider;weather;a;pmm;o3;0.0
382;25;single_numeric_response;collider;weather;a;pmm;o3;0.0
383;67;single_numeric_response;collider;weather;b;pmm;o3;0.0
384;60;single_numeric_response;collider;weather;b;pmm;o3;0.0
385;71;single_numeric_response;collider;weather;c;pmm;o3;0.0
386;75;single_numeric_response;collider;weather;c;pmm;o3;0.0
387;50;single_numeric_response;collider;weather;d;pmm;o3;0.0
388;50;single_numeric_response;collider;weather;d;pmm;o3;0.0
389;50;single_numeric_response;collider;weather;e;pmm;o3;0.0
390;50;single_numeric_response;collider;weather;e;pmm;o3;0.0
391;20;single_numeric_response;collider;weather;f;pmm;o3;0.0
392;25;single_numeric_response;collider;weather;f;pmm;o3;0.0
393;22;single_numeric_response;collider;weather;g;pmm;o3;0.0
394;10;single_numeric_response;collider;weather;g;pmm;o3;0.0
395;9;single_numeric_response;collider;weather;h;pmm;o3;0.0
396;25;single_numeric_response;collider;weather;h;pmm;o3;0.0
397;20;single_numeric_response;collider;weather;i;pmm;o3;0.0
398;80;single_numeric_response;collider;weather;j;pmm;o3;0.0
399;80;single_numeric_response;collider;weather;j;pmm;o3;0.0
400;100;single_numeric_response;collider;weather;k;pmm;o3;0.0
421;35;single_numeric_response;collider;weather;a;mpm;o3;0.0
422;40;single_numeric_response;collider;weather;a;mpm;o3;0.0
423;40;single_numeric_response;collider;weather;b;mpm;o3;0.0
424;67;single_numeric_response;collider;weather;b;mpm;o3;0.0
425;90;single_numeric_response;collider;weather;c;mpm;o3;0.0
426;80;single_numeric_response;collider;weather;c;mpm;o3;0.0
427;50;single_numeric_response;collider;weather;d;mpm;o3;0.0
428;50;single_numeric_response;collider;weather;d;mpm;o3;0.0
429;50;single_numeric_response;collider;weather;e;mpm;o3;0.0
430;50;single_numeric_response;collider;weather;e;mpm;o3;0.0
431;10;single_numeric_response;collider;weather;f;mpm;o3;0.0
432;20;single_numeric_response;collider;weather;f;mpm;o3;0.0
433;10;single_numeric_response;collider;weather;g;mpm;o3;0.0
434;25;single_numeric_response;collider;weather;g;mpm;o3;0.0
435;0;single_numeric_response;collider;weather;h;mpm;o3;0.0
436;13;single_numeric_response;collider;weather;h;mpm;o3;0.0
437;20;single_numeric_response;collider;weather;i;mpm;o3;0.0
438;70;single_numeric_response;collider;weather;j;mpm;o3;0.0
439;75;single_numeric_response;collider;weather;j;mpm;o3;0.0
440;96;single_numeric_response;collider;weather;k;mpm;o3;0.0
441;25;single_numeric_response;collider;weather;a;mmp;o3;0.0
442;40;single_numeric_response;collider;weather;a;mmp;o3;0.0
443;50;single_numeric_response;collider;weather;b;mmp;o3;0.0
444;67;single_numeric_response;collider;weather;b;mmp;o3;0.0
445;90;single_numeric_response;collider;weather;c;mmp;o3;0.0
446;70;single_numeric_response;collider;weather;c;mmp;o3;0.0
447;50;single_numeric_response;collider;weather;d;mmp;o3;0.0
448;50;single_numeric_response;collider;weather;d;mmp;o3;0.0
449;50;single_numeric_response;collider;weather;e;mmp;o3;0.0
450;50;single_numeric_response;collider;weather;e;mmp;o3;0.0
451;25;single_numeric_response;collider;weather;f;mmp;o3;0.0
452;15;single_numeric_response;collider;weather;f;mmp;o3;0.0
453;0;single_numeric_response;collider;weather;g;mmp;o3;0.0
454;20;single_numeric_response;collider;weather;g;mmp;o3;0.0
455;12;single_numeric_response;collider;weather;h;mmp;o3;0.0
456;5;single_numeric_response;collider;weather;h;mmp;o3;0.0
457;20;single_numeric_response;collider;weather;i;mmp;o3;0.0
458;75;single_numeric_response;collider;weather;j;mmp;o3;0.0
459;75;single_numeric_response;collider;weather;j;mmp;o3;0.0
460;95;single_numeric_response;collider;weather;k;mmp;o3;0.0
