id;response;reasoning_effort;verbosity;prompt_category;content_category;graph;cntbl_cond;subject;temperature
12;Error: Claude API error: Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'Your credit balance is too low to access the Anthropic API. Please go to Plans & Billing to upgrade or purchase credits.'}, 'request_id': 'req_011CScoz3CJDqbuCBH6WxuCD'};N/A;N/A;CoT;overloaded;collider;ppp;claude-opus-4-20250514;0.0
13;Error: Claude API error: Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'Your credit balance is too low to access the Anthropic API. Please go to Plans & Billing to upgrade or purchase credits.'}, 'request_id': 'req_011CScoz7ievAproxMf8Q2Gt'};N/A;N/A;CoT;overloaded;collider;ppp;claude-opus-4-20250514;0.0
14;Error: Claude API error: Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'Your credit balance is too low to access the Anthropic API. Please go to Plans & Billing to upgrade or purchase credits.'}, 'request_id': 'req_011CScozCF1dkyN8UHCmgucu'};N/A;N/A;CoT;overloaded;collider;ppp;claude-opus-4-20250514;0.0
15;Error: Claude API error: Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'Your credit balance is too low to access the Anthropic API. Please go to Plans & Billing to upgrade or purchase credits.'}, 'request_id': 'req_011CScozGn7YDZKXRDxD6zBL'};N/A;N/A;CoT;overloaded;collider;ppp;claude-opus-4-20250514;0.0
16;Error: Claude API error: Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'Your credit balance is too low to access the Anthropic API. Please go to Plans & Billing to upgrade or purchase credits.'}, 'request_id': 'req_011CScozMNw2udQjxzpaRKgk'};N/A;N/A;CoT;overloaded;collider;ppp;claude-opus-4-20250514;0.0
17;Error: Claude API error: Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'Your credit balance is too low to access the Anthropic API. Please go to Plans & Billing to upgrade or purchase credits.'}, 'request_id': 'req_011CScozRtYyXMnjJVUtXrA9'};N/A;N/A;CoT;overloaded;collider;ppp;claude-opus-4-20250514;0.0
18;Error: Claude API error: Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'Your credit balance is too low to access the Anthropic API. Please go to Plans & Billing to upgrade or purchase credits.'}, 'request_id': 'req_011CScozWRQVG8vUJ9543N9R'};N/A;N/A;CoT;overloaded;collider;ppp;claude-opus-4-20250514;0.0
19;Error: Claude API error: Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'Your credit balance is too low to access the Anthropic API. Please go to Plans & Billing to upgrade or purchase credits.'}, 'request_id': 'req_011CScozayVdVENtB5Dn2tge'};N/A;N/A;CoT;overloaded;collider;ppp;claude-opus-4-20250514;0.0
20;Error: Claude API error: Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'Your credit balance is too low to access the Anthropic API. Please go to Plans & Billing to upgrade or purchase credits.'}, 'request_id': 'req_011CScozfXLYtH8CkMpS6r5n'};N/A;N/A;CoT;overloaded;collider;ppp;claude-opus-4-20250514;0.0
61;Error: Claude API error: Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'Your credit balance is too low to access the Anthropic API. Please go to Plans & Billing to upgrade or purchase credits.'}, 'request_id': 'req_011CScozk2TefmsJwqBu9BYU'};N/A;N/A;CoT;overloaded;collider;pmm;claude-opus-4-20250514;0.0
62;Error: Claude API error: Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'Your credit balance is too low to access the Anthropic API. Please go to Plans & Billing to upgrade or purchase credits.'}, 'request_id': 'req_011CScozpZp16QFYPdRnR1pT'};N/A;N/A;CoT;overloaded;collider;pmm;claude-opus-4-20250514;0.0
63;Error: Claude API error: Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'Your credit balance is too low to access the Anthropic API. Please go to Plans & Billing to upgrade or purchase credits.'}, 'request_id': 'req_011CScozu89SWWHvnxNWHDB8'};N/A;N/A;CoT;overloaded;collider;pmm;claude-opus-4-20250514;0.0
64;Error: Claude API error: Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'Your credit balance is too low to access the Anthropic API. Please go to Plans & Billing to upgrade or purchase credits.'}, 'request_id': 'req_011CScozyjDpmQXSaLPnEX8b'};N/A;N/A;CoT;overloaded;collider;pmm;claude-opus-4-20250514;0.0
65;Error: Claude API error: Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'Your credit balance is too low to access the Anthropic API. Please go to Plans & Billing to upgrade or purchase credits.'}, 'request_id': 'req_011CScp14H4ethktwKuFr5mv'};N/A;N/A;CoT;overloaded;collider;pmm;claude-opus-4-20250514;0.0
66;Error: Claude API error: Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'Your credit balance is too low to access the Anthropic API. Please go to Plans & Billing to upgrade or purchase credits.'}, 'request_id': 'req_011CScp18rPr8LKVaqqKgQ8w'};N/A;N/A;CoT;overloaded;collider;pmm;claude-opus-4-20250514;0.0
67;Error: Claude API error: Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'Your credit balance is too low to access the Anthropic API. Please go to Plans & Billing to upgrade or purchase credits.'}, 'request_id': 'req_011CScp1DNzzqDt7i23Cb7pR'};N/A;N/A;CoT;overloaded;collider;pmm;claude-opus-4-20250514;0.0
68;Error: Claude API error: Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'Your credit balance is too low to access the Anthropic API. Please go to Plans & Billing to upgrade or purchase credits.'}, 'request_id': 'req_011CScp1HsNgTC8CsekEg7J2'};N/A;N/A;CoT;overloaded;collider;pmm;claude-opus-4-20250514;0.0
69;Error: Claude API error: Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'Your credit balance is too low to access the Anthropic API. Please go to Plans & Billing to upgrade or purchase credits.'}, 'request_id': 'req_011CScp1NTCjSBotp1UDwEZD'};N/A;N/A;CoT;overloaded;collider;pmm;claude-opus-4-20250514;0.0
70;Error: Claude API error: Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'Your credit balance is too low to access the Anthropic API. Please go to Plans & Billing to upgrade or purchase credits.'}, 'request_id': 'req_011CScp1Swpy5PaixpNjKAdv'};N/A;N/A;CoT;overloaded;collider;pmm;claude-opus-4-20250514;0.0
71;Error: Claude API error: Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'Your credit balance is too low to access the Anthropic API. Please go to Plans & Billing to upgrade or purchase credits.'}, 'request_id': 'req_011CScp1XVRioFVyx5Fd59rn'};N/A;N/A;CoT;overloaded;collider;pmm;claude-opus-4-20250514;0.0
72;Error: Claude API error: Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'Your credit balance is too low to access the Anthropic API. Please go to Plans & Billing to upgrade or purchase credits.'}, 'request_id': 'req_011CScp1c7jSfBv1WoiRUryB'};N/A;N/A;CoT;overloaded;collider;pmm;claude-opus-4-20250514;0.0
73;Error: Claude API error: Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'Your credit balance is too low to access the Anthropic API. Please go to Plans & Billing to upgrade or purchase credits.'}, 'request_id': 'req_011CScp1gjYU9oskezs6M7zh'};N/A;N/A;CoT;overloaded;collider;pmm;claude-opus-4-20250514;0.0
74;Error: Claude API error: Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'Your credit balance is too low to access the Anthropic API. Please go to Plans & Billing to upgrade or purchase credits.'}, 'request_id': 'req_011CScp1mJPFUpmCc2ptJ2xv'};N/A;N/A;CoT;overloaded;collider;pmm;claude-opus-4-20250514;0.0
75;Error: Claude API error: Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'Your credit balance is too low to access the Anthropic API. Please go to Plans & Billing to upgrade or purchase credits.'}, 'request_id': 'req_011CScp1qryD5DMzg34hsje6'};N/A;N/A;CoT;overloaded;collider;pmm;claude-opus-4-20250514;0.0
76;Error: Claude API error: Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'Your credit balance is too low to access the Anthropic API. Please go to Plans & Billing to upgrade or purchase credits.'}, 'request_id': 'req_011CScp1vSJpmAAcA6LRLDGk'};N/A;N/A;CoT;overloaded;collider;pmm;claude-opus-4-20250514;0.0
77;Error: Claude API error: Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'Your credit balance is too low to access the Anthropic API. Please go to Plans & Billing to upgrade or purchase credits.'}, 'request_id': 'req_011CScp1zyAJcWSozRCXqaX6'};N/A;N/A;CoT;overloaded;collider;pmm;claude-opus-4-20250514;0.0
78;Error: Claude API error: Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'Your credit balance is too low to access the Anthropic API. Please go to Plans & Billing to upgrade or purchase credits.'}, 'request_id': 'req_011CScp25mdjVvsqSUUbmiAo'};N/A;N/A;CoT;overloaded;collider;pmm;claude-opus-4-20250514;0.0
79;Error: Claude API error: Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'Your credit balance is too low to access the Anthropic API. Please go to Plans & Billing to upgrade or purchase credits.'}, 'request_id': 'req_011CScp2AHFNdJfv91Gk1RgZ'};N/A;N/A;CoT;overloaded;collider;pmm;claude-opus-4-20250514;0.0
80;Error: Claude API error: Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'Your credit balance is too low to access the Anthropic API. Please go to Plans & Billing to upgrade or purchase credits.'}, 'request_id': 'req_011CScp2EqLx2sSsVwEAAEmL'};N/A;N/A;CoT;overloaded;collider;pmm;claude-opus-4-20250514;0.0
101;Error: Claude API error: Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'Your credit balance is too low to access the Anthropic API. Please go to Plans & Billing to upgrade or purchase credits.'}, 'request_id': 'req_011CScp2KMhPNQAJ44Gvs1TT'};N/A;N/A;CoT;overloaded;collider;mpm;claude-opus-4-20250514;0.0
102;Error: Claude API error: Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'Your credit balance is too low to access the Anthropic API. Please go to Plans & Billing to upgrade or purchase credits.'}, 'request_id': 'req_011CScp2PuYcDY89rfa6qZ4Q'};N/A;N/A;CoT;overloaded;collider;mpm;claude-opus-4-20250514;0.0
103;Error: Claude API error: Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'Your credit balance is too low to access the Anthropic API. Please go to Plans & Billing to upgrade or purchase credits.'}, 'request_id': 'req_011CScp2UQuVhH38B9nra3uK'};N/A;N/A;CoT;overloaded;collider;mpm;claude-opus-4-20250514;0.0
104;Error: Claude API error: Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'Your credit balance is too low to access the Anthropic API. Please go to Plans & Billing to upgrade or purchase credits.'}, 'request_id': 'req_011CScp2Yy1DwsY2YuygBhue'};N/A;N/A;CoT;overloaded;collider;mpm;claude-opus-4-20250514;0.0
105;Error: Claude API error: Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'Your credit balance is too low to access the Anthropic API. Please go to Plans & Billing to upgrade or purchase credits.'}, 'request_id': 'req_011CScp2dZpreyg6sEbMTGUR'};N/A;N/A;CoT;overloaded;collider;mpm;claude-opus-4-20250514;0.0
106;Error: Claude API error: Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'Your credit balance is too low to access the Anthropic API. Please go to Plans & Billing to upgrade or purchase credits.'}, 'request_id': 'req_011CScp2i7vLXMjYT8UkqF4Y'};N/A;N/A;CoT;overloaded;collider;mpm;claude-opus-4-20250514;0.0
107;Error: Claude API error: Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'Your credit balance is too low to access the Anthropic API. Please go to Plans & Billing to upgrade or purchase credits.'}, 'request_id': 'req_011CScp2nfm3LJcWYfVWRaSB'};N/A;N/A;CoT;overloaded;collider;mpm;claude-opus-4-20250514;0.0
108;Error: Claude API error: Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'Your credit balance is too low to access the Anthropic API. Please go to Plans & Billing to upgrade or purchase credits.'}, 'request_id': 'req_011CScp2sHaRWcu3kQmKxkQU'};N/A;N/A;CoT;overloaded;collider;mpm;claude-opus-4-20250514;0.0
109;Error: Claude API error: Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'Your credit balance is too low to access the Anthropic API. Please go to Plans & Billing to upgrade or purchase credits.'}, 'request_id': 'req_011CScp2wv8m1biw3U2GTA7F'};N/A;N/A;CoT;overloaded;collider;mpm;claude-opus-4-20250514;0.0
110;Error: Claude API error: Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'Your credit balance is too low to access the Anthropic API. Please go to Plans & Billing to upgrade or purchase credits.'}, 'request_id': 'req_011CScp32SVJJbEMD8jxvgNM'};N/A;N/A;CoT;overloaded;collider;mpm;claude-opus-4-20250514;0.0
111;Error: Claude API error: Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'Your credit balance is too low to access the Anthropic API. Please go to Plans & Billing to upgrade or purchase credits.'}, 'request_id': 'req_011CScp36xqujaZG8KTyA3vt'};N/A;N/A;CoT;overloaded;collider;mpm;claude-opus-4-20250514;0.0
112;Error: Claude API error: Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'Your credit balance is too low to access the Anthropic API. Please go to Plans & Billing to upgrade or purchase credits.'}, 'request_id': 'req_011CScp3BYfxMBTjSLFsctnL'};N/A;N/A;CoT;overloaded;collider;mpm;claude-opus-4-20250514;0.0
113;Error: Claude API error: Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'Your credit balance is too low to access the Anthropic API. Please go to Plans & Billing to upgrade or purchase credits.'}, 'request_id': 'req_011CScp3GBjFsVWKfnXBsbzv'};N/A;N/A;CoT;overloaded;collider;mpm;claude-opus-4-20250514;0.0
114;Error: Claude API error: Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'Your credit balance is too low to access the Anthropic API. Please go to Plans & Billing to upgrade or purchase credits.'}, 'request_id': 'req_011CScp3LoHqvzU5zqNhvfGY'};N/A;N/A;CoT;overloaded;collider;mpm;claude-opus-4-20250514;0.0
115;Error: Claude API error: Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'Your credit balance is too low to access the Anthropic API. Please go to Plans & Billing to upgrade or purchase credits.'}, 'request_id': 'req_011CScp3RNsbJpCVJuYFqN4i'};N/A;N/A;CoT;overloaded;collider;mpm;claude-opus-4-20250514;0.0
116;Error: Claude API error: Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'Your credit balance is too low to access the Anthropic API. Please go to Plans & Billing to upgrade or purchase credits.'}, 'request_id': 'req_011CScp3VwTvNi5Wqu6d1Lty'};N/A;N/A;CoT;overloaded;collider;mpm;claude-opus-4-20250514;0.0
117;Error: Claude API error: Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'Your credit balance is too low to access the Anthropic API. Please go to Plans & Billing to upgrade or purchase credits.'}, 'request_id': 'req_011CScp3aU4z772gtZvaejun'};N/A;N/A;CoT;overloaded;collider;mpm;claude-opus-4-20250514;0.0
118;Error: Claude API error: Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'Your credit balance is too low to access the Anthropic API. Please go to Plans & Billing to upgrade or purchase credits.'}, 'request_id': 'req_011CScp3eyvzQzsyMvEyn1Mm'};N/A;N/A;CoT;overloaded;collider;mpm;claude-opus-4-20250514;0.0
119;Error: Claude API error: Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'Your credit balance is too low to access the Anthropic API. Please go to Plans & Billing to upgrade or purchase credits.'}, 'request_id': 'req_011CScp3jfTznfiFq5wMYiWk'};N/A;N/A;CoT;overloaded;collider;mpm;claude-opus-4-20250514;0.0
120;Error: Claude API error: Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'Your credit balance is too low to access the Anthropic API. Please go to Plans & Billing to upgrade or purchase credits.'}, 'request_id': 'req_011CScp3pFHnauDo6Fvi4KSk'};N/A;N/A;CoT;overloaded;collider;mpm;claude-opus-4-20250514;0.0
121;Error: Claude API error: Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'Your credit balance is too low to access the Anthropic API. Please go to Plans & Billing to upgrade or purchase credits.'}, 'request_id': 'req_011CScp3tntoHbwhFANyU6b6'};N/A;N/A;CoT;overloaded;collider;mmp;claude-opus-4-20250514;0.0
122;Error: Claude API error: Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'Your credit balance is too low to access the Anthropic API. Please go to Plans & Billing to upgrade or purchase credits.'}, 'request_id': 'req_011CScp3yLVP9AxbMidG2qbP'};N/A;N/A;CoT;overloaded;collider;mmp;claude-opus-4-20250514;0.0
123;Error: Claude API error: Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'Your credit balance is too low to access the Anthropic API. Please go to Plans & Billing to upgrade or purchase credits.'}, 'request_id': 'req_011CScp43zn9EJExoHJDGuMv'};N/A;N/A;CoT;overloaded;collider;mmp;claude-opus-4-20250514;0.0
124;Error: Claude API error: Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'Your credit balance is too low to access the Anthropic API. Please go to Plans & Billing to upgrade or purchase credits.'}, 'request_id': 'req_011CScp48X8mGiXQmejtRnte'};N/A;N/A;CoT;overloaded;collider;mmp;claude-opus-4-20250514;0.0
125;Error: Claude API error: Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'Your credit balance is too low to access the Anthropic API. Please go to Plans & Billing to upgrade or purchase credits.'}, 'request_id': 'req_011CScp4D6E63JD3efpCvCGj'};N/A;N/A;CoT;overloaded;collider;mmp;claude-opus-4-20250514;0.0
126;Error: Claude API error: Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'Your credit balance is too low to access the Anthropic API. Please go to Plans & Billing to upgrade or purchase credits.'}, 'request_id': 'req_011CScp4HgYnjs1tKEfWR1Q8'};N/A;N/A;CoT;overloaded;collider;mmp;claude-opus-4-20250514;0.0
127;Error: Claude API error: Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'Your credit balance is too low to access the Anthropic API. Please go to Plans & Billing to upgrade or purchase credits.'}, 'request_id': 'req_011CScp4NDQ1UAmdgayBGPY5'};N/A;N/A;CoT;overloaded;collider;mmp;claude-opus-4-20250514;0.0
128;Error: Claude API error: Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'Your credit balance is too low to access the Anthropic API. Please go to Plans & Billing to upgrade or purchase credits.'}, 'request_id': 'req_011CScp4SkFWusLPAgvPwV9b'};N/A;N/A;CoT;overloaded;collider;mmp;claude-opus-4-20250514;0.0
129;Error: Claude API error: Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'Your credit balance is too low to access the Anthropic API. Please go to Plans & Billing to upgrade or purchase credits.'}, 'request_id': 'req_011CScp4XFd7Pf9D4oav5Agy'};N/A;N/A;CoT;overloaded;collider;mmp;claude-opus-4-20250514;0.0
130;Error: Claude API error: Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'Your credit balance is too low to access the Anthropic API. Please go to Plans & Billing to upgrade or purchase credits.'}, 'request_id': 'req_011CScp4bpxA5pDqKMAZyZVq'};N/A;N/A;CoT;overloaded;collider;mmp;claude-opus-4-20250514;0.0
131;Error: Claude API error: Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'Your credit balance is too low to access the Anthropic API. Please go to Plans & Billing to upgrade or purchase credits.'}, 'request_id': 'req_011CScp4gNoCCcQnrEDAJeLw'};N/A;N/A;CoT;overloaded;collider;mmp;claude-opus-4-20250514;0.0
132;Error: Claude API error: Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'Your credit balance is too low to access the Anthropic API. Please go to Plans & Billing to upgrade or purchase credits.'}, 'request_id': 'req_011CScp4kz7gLpVYKhHWbTF7'};N/A;N/A;CoT;overloaded;collider;mmp;claude-opus-4-20250514;0.0
133;Error: Claude API error: Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'Your credit balance is too low to access the Anthropic API. Please go to Plans & Billing to upgrade or purchase credits.'}, 'request_id': 'req_011CScp4qTzMnVTWZSCZHTQ5'};N/A;N/A;CoT;overloaded;collider;mmp;claude-opus-4-20250514;0.0
134;Error: Claude API error: Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'Your credit balance is too low to access the Anthropic API. Please go to Plans & Billing to upgrade or purchase credits.'}, 'request_id': 'req_011CScp4uzboJgWatpqXnL2p'};N/A;N/A;CoT;overloaded;collider;mmp;claude-opus-4-20250514;0.0
135;Error: Claude API error: Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'Your credit balance is too low to access the Anthropic API. Please go to Plans & Billing to upgrade or purchase credits.'}, 'request_id': 'req_011CScp4zXTLH68s3wEGY1aE'};N/A;N/A;CoT;overloaded;collider;mmp;claude-opus-4-20250514;0.0
136;Error: Claude API error: Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'Your credit balance is too low to access the Anthropic API. Please go to Plans & Billing to upgrade or purchase credits.'}, 'request_id': 'req_011CScp5544CJ4z67AELw9cW'};N/A;N/A;CoT;overloaded;collider;mmp;claude-opus-4-20250514;0.0
137;Error: Claude API error: Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'Your credit balance is too low to access the Anthropic API. Please go to Plans & Billing to upgrade or purchase credits.'}, 'request_id': 'req_011CScp59ZfvjMwvvLVG5Vh1'};N/A;N/A;CoT;overloaded;collider;mmp;claude-opus-4-20250514;0.0
138;Error: Claude API error: Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'Your credit balance is too low to access the Anthropic API. Please go to Plans & Billing to upgrade or purchase credits.'}, 'request_id': 'req_011CScp5E62qb1RVtkeF4RM2'};N/A;N/A;CoT;overloaded;collider;mmp;claude-opus-4-20250514;0.0
139;Error: Claude API error: Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'Your credit balance is too low to access the Anthropic API. Please go to Plans & Billing to upgrade or purchase credits.'}, 'request_id': 'req_011CScp5Jc8ymwzSAASV5oSC'};N/A;N/A;CoT;overloaded;collider;mmp;claude-opus-4-20250514;0.0
140;Error: Claude API error: Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'Your credit balance is too low to access the Anthropic API. Please go to Plans & Billing to upgrade or purchase credits.'}, 'request_id': 'req_011CScp5PAEGdeQg4e215uLK'};N/A;N/A;CoT;overloaded;collider;mmp;claude-opus-4-20250514;0.0
161;Error: Claude API error: Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'Your credit balance is too low to access the Anthropic API. Please go to Plans & Billing to upgrade or purchase credits.'}, 'request_id': 'req_011CScp5TiaPm3fn2T7Q5fMR'};N/A;N/A;CoT;overloaded;collider;ppp;claude-opus-4-20250514;0.0
162;Error: Claude API error: Error code: 400 - {'type': 'error', 'error': {'type': 'invalid_request_error', 'message': 'Your credit balance is too low to access the Anthropic API. Please go to Plans & Billing to upgrade or purchase credits.'}, 'request_id': 'req_011CScp5YFBGPaBjduk3iigN'};N/A;N/A;CoT;overloaded;collider;ppp;claude-opus-4-20250514;0.0
